project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
jdk;0971d3464609bf4124df460ea73ff761d7e0f7b2;36c00fdd74692b85e63e57e192f42c14561efd01;0ae83410574;54c093ab0e7;src/java.base/share/classes/java/lang/module/ModuleDescriptor.java;1
jdk;923462467e52eda359249a4fb61d654f56182603;17e65bbd23789d42255ba79e01cc6a5dc7e591c9;2f3e494b80c;36c00fdd746;test/jdk/java/foreign/TestUpcallAsync.java;1
jdk;9c19d89c9c564e436732c5f7851f4960fb5d783c;e062dff1bfd1abd5f14e8915dc5417cc22d622ac;b1817a30a00;17e65bbd237;src/java.base/share/classes/java/net/SocketPermission.java;1
jdk;9c19d89c9c564e436732c5f7851f4960fb5d783c;e062dff1bfd1abd5f14e8915dc5417cc22d622ac;b1817a30a00;17e65bbd237;src/java.base/share/classes/jdk/internal/util/xml/impl/Parser.java;2
jdk;2a6ec88cd09adec43df3da1b22653271517b14a8;f5cdabad06b1658d9a3ac01f94cbd29080ffcdb1;35387d5cb6a;0526402a023;test/jdk/com/sun/jndi/ldap/LdapPoolTimeoutTest.java;1
jdk;d4b040f42dd0a9100ad1ffa55de4ae4f20e9f182;6458ebc8e4cb11d99f7447e01f890ba36ad41664;354ed1034d6;7e13cdb799f;src/java.base/share/classes/java/lang/String.java;1
jdk;7039c6616ad1b67320f08e7ea4763e8ff4977430;53bf1bfdabb79b37afedd09051d057f9eea620f2;302a6c068dc;453e8beb43d;src/jdk.jfr/share/classes/jdk/jfr/internal/JVM.java;1
jdk;4616c13c2f1ced8a8bdeed81f0469523932e91b5;4d9b3f4ceef4b514ec943e1a5dd1147618376ad8;98d96a77075;03680bea1cc;src/java.base/share/classes/java/io/ObjectInputStream.java;2
jdk;37143c09ab56ff07767ab3ac392234e36ee82358;5aecb37211c2dec475c56dcc354b6bb4f7e3585e;262f2efd6ce;ff856593111;src/java.base/share/classes/java/lang/String.java;1
jdk;803cb8a76827a21fcf9e033b4ca6a777c509169b;be6b90d90b54883ff17f9f5ac0f271de37df7e2a;997b1eea6e3;1128674d7f3;src/java.base/share/classes/java/io/ObjectInputStream.java;2
jdk;803cb8a76827a21fcf9e033b4ca6a777c509169b;be6b90d90b54883ff17f9f5ac0f271de37df7e2a;997b1eea6e3;1128674d7f3;test/jdk/java/io/Serializable/serialFilter/InvalidGlobalFilterTest.java;1
jdk;803cb8a76827a21fcf9e033b4ca6a777c509169b;be6b90d90b54883ff17f9f5ac0f271de37df7e2a;997b1eea6e3;1128674d7f3;src/java.base/share/classes/java/io/ObjectInputFilter.java;1
