[project, merge commit, file, approach, timeStamp]
andlytics,b51b0fb076ef904e42b0a058c5e1154ab0d274fd,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/b51b0fb076ef904e42b0a058c5e1154ab0d274fd/com/github/andlyticsproject/db/RevenueSummaryTable,InsertionLevelInitializationBlockHandler,1,490 ms
andlytics,b51b0fb076ef904e42b0a058c5e1154ab0d274fd,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/b51b0fb076ef904e42b0a058c5e1154ab0d274fd/com/github/andlyticsproject/db/AppStatsTable,InsertionLevelInitializationBlockHandler,2,333 ms
andlytics,b51b0fb076ef904e42b0a058c5e1154ab0d274fd,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/b51b0fb076ef904e42b0a058c5e1154ab0d274fd/com/github/andlyticsproject/db/RevenueSummaryTable,SimpleInitializationBlockHandler,1,482 ms
andlytics,b51b0fb076ef904e42b0a058c5e1154ab0d274fd,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/b51b0fb076ef904e42b0a058c5e1154ab0d274fd/com/github/andlyticsproject/db/AppStatsTable,SimpleInitializationBlockHandler,2,182 ms
andlytics,4bd9515747adf8962d88ee73c165560142d443b2,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/4bd9515747adf8962d88ee73c165560142d443b2/com/github/andlyticsproject/db/AppInfoTable,InsertionLevelInitializationBlockHandler,1,467 ms
andlytics,4bd9515747adf8962d88ee73c165560142d443b2,C:/UFPE/miningframework/SOOTAnalysisOutput/andlytics/4bd9515747adf8962d88ee73c165560142d443b2/com/github/andlyticsproject/db/AppInfoTable,SimpleInitializationBlockHandler,1,433 ms
