[project, merge commit, file, approach, timeStamp]
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/processor/RealmJsonTypeHelper,InsertionLevelInitializationBlockHandler,1,494 ms
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/RealmObjectSchema,InsertionLevelInitializationBlockHandler,1,446 ms
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/internal/ObjectServerFacade,InsertionLevelInitializationBlockHandler,1,320 ms
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/processor/RealmJsonTypeHelper,SimpleInitializationBlockHandler,1,379 ms
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/RealmObjectSchema,SimpleInitializationBlockHandler,1,308 ms
realm-java,86c8fa5e63ac2166f2805495a605b4873daa40af,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/86c8fa5e63ac2166f2805495a605b4873daa40af/io/realm/internal/ObjectServerFacade,SimpleInitializationBlockHandler,1,333 ms
realm-java,3e1310755be871ec120633637f17afe3a439f4bc,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/3e1310755be871ec120633637f17afe3a439f4bc/io/realm/internal/ObjectServerFacade,InsertionLevelInitializationBlockHandler,2,146 ms
realm-java,3e1310755be871ec120633637f17afe3a439f4bc,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/3e1310755be871ec120633637f17afe3a439f4bc/io/realm/internal/ObjectServerFacade,SimpleInitializationBlockHandler,2,047 ms
realm-java,38c90e5e885158e1b4cbae570b0a65f894b91f1e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/38c90e5e885158e1b4cbae570b0a65f894b91f1e/io/realm/internal/ObjectServerFacade,InsertionLevelInitializationBlockHandler,2,020 ms
realm-java,38c90e5e885158e1b4cbae570b0a65f894b91f1e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/38c90e5e885158e1b4cbae570b0a65f894b91f1e/io/realm/internal/ObjectServerFacade,SimpleInitializationBlockHandler,1,991 ms
realm-java,a42ae3a926faa7fd5486e5aab9e17813b5699706,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/a42ae3a926faa7fd5486e5aab9e17813b5699706/io/realm/internal/JNITableViewTest,InsertionLevelInitializationBlockHandler,1,335 ms
realm-java,a42ae3a926faa7fd5486e5aab9e17813b5699706,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/a42ae3a926faa7fd5486e5aab9e17813b5699706/io/realm/internal/JNITableViewTest,SimpleInitializationBlockHandler,1,331 ms
realm-java,c52fc84387009a4d9c5698a5a84a582db7459c10,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c52fc84387009a4d9c5698a5a84a582db7459c10/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,3,000 ms
realm-java,c52fc84387009a4d9c5698a5a84a582db7459c10,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c52fc84387009a4d9c5698a5a84a582db7459c10/io/realm/BaseRealm,SimpleInitializationBlockHandler,2,956 ms
realm-java,f034db6a3357b79d1eec6806e47ce52931dbf33e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f034db6a3357b79d1eec6806e47ce52931dbf33e/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,2,227 ms
realm-java,f034db6a3357b79d1eec6806e47ce52931dbf33e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f034db6a3357b79d1eec6806e47ce52931dbf33e/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,2,744 ms
realm-java,f034db6a3357b79d1eec6806e47ce52931dbf33e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f034db6a3357b79d1eec6806e47ce52931dbf33e/io/realm/internal/Util,SimpleInitializationBlockHandler,2,229 ms
realm-java,f034db6a3357b79d1eec6806e47ce52931dbf33e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f034db6a3357b79d1eec6806e47ce52931dbf33e/io/realm/BaseRealm,SimpleInitializationBlockHandler,2,853 ms
realm-java,f05d561eb61e4c0ae1c51f9574e446085840ed2a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f05d561eb61e4c0ae1c51f9574e446085840ed2a/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,1,985 ms
realm-java,f05d561eb61e4c0ae1c51f9574e446085840ed2a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f05d561eb61e4c0ae1c51f9574e446085840ed2a/io/realm/internal/Util,SimpleInitializationBlockHandler,2,048 ms
realm-java,c79a4668e46bc8b2713be1e3a87dd9213cb215de,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c79a4668e46bc8b2713be1e3a87dd9213cb215de/io/realm/SimpleRealmProxy,InsertionLevelInitializationBlockHandler,2,928 ms
realm-java,c79a4668e46bc8b2713be1e3a87dd9213cb215de,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/c79a4668e46bc8b2713be1e3a87dd9213cb215de/io/realm/SimpleRealmProxy,SimpleInitializationBlockHandler,2,999 ms
realm-java,aafe61f2a84b47a0679bab3bebb05086aae691e9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/aafe61f2a84b47a0679bab3bebb05086aae691e9/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,2,828 ms
realm-java,aafe61f2a84b47a0679bab3bebb05086aae691e9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/aafe61f2a84b47a0679bab3bebb05086aae691e9/io/realm/BaseRealm,SimpleInitializationBlockHandler,2,826 ms
realm-java,4fbee1e45d6117dc74d80d7b4014ad6656f46349,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/4fbee1e45d6117dc74d80d7b4014ad6656f46349/io/realm/RealmDefaultModuleMediator,InsertionLevelInitializationBlockHandler,2,337 ms
realm-java,4fbee1e45d6117dc74d80d7b4014ad6656f46349,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/4fbee1e45d6117dc74d80d7b4014ad6656f46349/io/realm/RealmDefaultModuleMediator,SimpleInitializationBlockHandler,2,298 ms
realm-java,a05ddbc4c8549ac9e214e76566e25bc0c3725846,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/a05ddbc4c8549ac9e214e76566e25bc0c3725846/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,1,454 ms
realm-java,a05ddbc4c8549ac9e214e76566e25bc0c3725846,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/a05ddbc4c8549ac9e214e76566e25bc0c3725846/io/realm/internal/Util,SimpleInitializationBlockHandler,1,380 ms
realm-java,07ccdff85b7720fe3031226708a486b44f1ca435,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/07ccdff85b7720fe3031226708a486b44f1ca435/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,1,474 ms
realm-java,07ccdff85b7720fe3031226708a486b44f1ca435,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/07ccdff85b7720fe3031226708a486b44f1ca435/io/realm/internal/Util,SimpleInitializationBlockHandler,1,354 ms
realm-java,6819e9ad1d159353497f264c39bf4a89a1925fef,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/6819e9ad1d159353497f264c39bf4a89a1925fef/io/realm/internal/Group,InsertionLevelInitializationBlockHandler,2,411 ms
realm-java,6819e9ad1d159353497f264c39bf4a89a1925fef,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/6819e9ad1d159353497f264c39bf4a89a1925fef/io/realm/internal/Group,SimpleInitializationBlockHandler,2,282 ms
realm-java,bd256dff7b5fdb12d5ce299233c4864a17297063,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/bd256dff7b5fdb12d5ce299233c4864a17297063/io/realm/internal/Group,InsertionLevelInitializationBlockHandler,2,252 ms
realm-java,bd256dff7b5fdb12d5ce299233c4864a17297063,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/bd256dff7b5fdb12d5ce299233c4864a17297063/io/realm/internal/Group,SimpleInitializationBlockHandler,2,282 ms
realm-java,ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9/io/realm/internal/Group,InsertionLevelInitializationBlockHandler,2,531 ms
realm-java,ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9/io/realm/internal/Group,SimpleInitializationBlockHandler,2,326 ms
realm-java,1f135d7208a6928ec630e59066a833dda2faae79,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1f135d7208a6928ec630e59066a833dda2faae79/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,2,452 ms
realm-java,1f135d7208a6928ec630e59066a833dda2faae79,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1f135d7208a6928ec630e59066a833dda2faae79/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,2,401 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,1,334 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/Group,InsertionLevelInitializationBlockHandler,1,452 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,1,640 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/Util,SimpleInitializationBlockHandler,1,360 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/Group,SimpleInitializationBlockHandler,1,366 ms
realm-java,fca44870b40e9b26d713ff83eab4f12190ae5086,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/fca44870b40e9b26d713ff83eab4f12190ae5086/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,1,359 ms
realm-java,6e6fc057c7e1af378f9b0eb39b86960d3247e99e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/6e6fc057c7e1af378f9b0eb39b86960d3247e99e/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,2,313 ms
realm-java,6e6fc057c7e1af378f9b0eb39b86960d3247e99e,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/6e6fc057c7e1af378f9b0eb39b86960d3247e99e/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,2,581 ms
realm-java,9aa44d910ea16727d2f44977c962e3c883d53b2a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/9aa44d910ea16727d2f44977c962e3c883d53b2a/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,3,020 ms
realm-java,9aa44d910ea16727d2f44977c962e3c883d53b2a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/9aa44d910ea16727d2f44977c962e3c883d53b2a/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,2,819 ms
realm-java,1008c3fe7180de999844e64f3ef43011aa68b8f7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1008c3fe7180de999844e64f3ef43011aa68b8f7/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,2,362 ms
realm-java,1008c3fe7180de999844e64f3ef43011aa68b8f7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1008c3fe7180de999844e64f3ef43011aa68b8f7/io/realm/internal/Group,InsertionLevelInitializationBlockHandler,2,403 ms
realm-java,1008c3fe7180de999844e64f3ef43011aa68b8f7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1008c3fe7180de999844e64f3ef43011aa68b8f7/io/realm/internal/Util,SimpleInitializationBlockHandler,1,997 ms
realm-java,1008c3fe7180de999844e64f3ef43011aa68b8f7,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1008c3fe7180de999844e64f3ef43011aa68b8f7/io/realm/internal/Group,SimpleInitializationBlockHandler,2,243 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/BooleansRealmProxy,InsertionLevelInitializationBlockHandler,1,513 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/NullTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,618 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/internal/ColumnType,InsertionLevelInitializationBlockHandler,1,438 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/AllTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,549 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/processor/Constants,InsertionLevelInitializationBlockHandler,1,411 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/SimpleRealmProxy,InsertionLevelInitializationBlockHandler,1,447 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/RealmConfiguration,InsertionLevelInitializationBlockHandler,1,443 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/BooleansRealmProxy,SimpleInitializationBlockHandler,1,436 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/NullTypesRealmProxy,SimpleInitializationBlockHandler,1,622 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/internal/ColumnType,SimpleInitializationBlockHandler,1,432 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/AllTypesRealmProxy,SimpleInitializationBlockHandler,1,644 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/processor/Constants,SimpleInitializationBlockHandler,1,498 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/SimpleRealmProxy,SimpleInitializationBlockHandler,1,558 ms
realm-java,d00b959d82d4af0a5db537d43db62d75fe3b5c5d,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/d00b959d82d4af0a5db537d43db62d75fe3b5c5d/io/realm/RealmConfiguration,SimpleInitializationBlockHandler,1,554 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/BooleansRealmProxy,InsertionLevelInitializationBlockHandler,1,504 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/NullTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,721 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/RealmDefaultModuleMediator,InsertionLevelInitializationBlockHandler,1,582 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,1,510 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/AllTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,653 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/SimpleRealmProxy,InsertionLevelInitializationBlockHandler,1,497 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/internal/Table,InsertionLevelInitializationBlockHandler,1,460 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/BooleansRealmProxy,SimpleInitializationBlockHandler,1,627 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/NullTypesRealmProxy,SimpleInitializationBlockHandler,1,786 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/RealmDefaultModuleMediator,SimpleInitializationBlockHandler,1,513 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/BaseRealm,SimpleInitializationBlockHandler,1,619 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/AllTypesRealmProxy,SimpleInitializationBlockHandler,1,663 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/SimpleRealmProxy,SimpleInitializationBlockHandler,1,548 ms
realm-java,348b923fa6ca295b17728246f696831e53bd10eb,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/348b923fa6ca295b17728246f696831e53bd10eb/io/realm/internal/Table,SimpleInitializationBlockHandler,1,595 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/SharedGroup,InsertionLevelInitializationBlockHandler,1,494 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/Util,InsertionLevelInitializationBlockHandler,1,450 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,1,588 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/AllTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,555 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/Table,InsertionLevelInitializationBlockHandler,1,680 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/SharedGroup,SimpleInitializationBlockHandler,1,467 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/Util,SimpleInitializationBlockHandler,1,427 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/BaseRealm,SimpleInitializationBlockHandler,1,545 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/AllTypesRealmProxy,SimpleInitializationBlockHandler,1,610 ms
realm-java,ee2d104ab6ff0a14694a8faa9944fba942c96e56,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/ee2d104ab6ff0a14694a8faa9944fba942c96e56/io/realm/internal/Table,SimpleInitializationBlockHandler,1,596 ms
realm-java,dad4060978124d922826911fa123ed2b16da4fa3,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/dad4060978124d922826911fa123ed2b16da4fa3/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,1,688 ms
realm-java,dad4060978124d922826911fa123ed2b16da4fa3,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/dad4060978124d922826911fa123ed2b16da4fa3/io/realm/BaseRealm,SimpleInitializationBlockHandler,1,672 ms
realm-java,4cc10993c45c22a5506583ae4fb69934b808cd8a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/4cc10993c45c22a5506583ae4fb69934b808cd8a/io/realm/RealmDefaultModuleMediator,InsertionLevelInitializationBlockHandler,1,405 ms
realm-java,4cc10993c45c22a5506583ae4fb69934b808cd8a,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/4cc10993c45c22a5506583ae4fb69934b808cd8a/io/realm/RealmDefaultModuleMediator,SimpleInitializationBlockHandler,1,406 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/BooleansRealmProxy,InsertionLevelInitializationBlockHandler,1,418 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/BaseRealm,InsertionLevelInitializationBlockHandler,1,459 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/AllTypesRealmProxy,InsertionLevelInitializationBlockHandler,1,646 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/processor/RealmJsonTypeHelper,InsertionLevelInitializationBlockHandler,1,389 ms
realm-java,0f5a8f4195c47d2779d114e61928504e8c092624,C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/0f5a8f4195c47d2779d114e61928504e8c092624/io/realm/processor/Constants,InsertionLevelInitializationBlockHandler,1,372 ms
