[project, merge commit, file, approach, timeStamp]
jackson-databind,acfc72821c270acf151d394f3f1c1dbacd49afca,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/acfc72821c270acf151d394f3f1c1dbacd49afca/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,892 ms
jackson-databind,acfc72821c270acf151d394f3f1c1dbacd49afca,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/acfc72821c270acf151d394f3f1c1dbacd49afca/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,907 ms
jackson-databind,0fc38a787f76f6c398545f724e5b4fe9ea2b9336,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0fc38a787f76f6c398545f724e5b4fe9ea2b9336/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,921 ms
jackson-databind,0fc38a787f76f6c398545f724e5b4fe9ea2b9336,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0fc38a787f76f6c398545f724e5b4fe9ea2b9336/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,902 ms
jackson-databind,d9b8e7beb11f2a66ba3ed1745bff66e44905b06a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d9b8e7beb11f2a66ba3ed1745bff66e44905b06a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,971 ms
jackson-databind,d9b8e7beb11f2a66ba3ed1745bff66e44905b06a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d9b8e7beb11f2a66ba3ed1745bff66e44905b06a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,913 ms
jackson-databind,f0430de160706ff6c3643100d02f1ad4d93ba51a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/f0430de160706ff6c3643100d02f1ad4d93ba51a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,904 ms
jackson-databind,f0430de160706ff6c3643100d02f1ad4d93ba51a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/f0430de160706ff6c3643100d02f1ad4d93ba51a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,891 ms
jackson-databind,419d7717cf90689614057b1a90ddcbfd5f3a7e1b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/419d7717cf90689614057b1a90ddcbfd5f3a7e1b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,885 ms
jackson-databind,419d7717cf90689614057b1a90ddcbfd5f3a7e1b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/419d7717cf90689614057b1a90ddcbfd5f3a7e1b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,891 ms
jackson-databind,3614d6c6e6c0f2843693a4a5dbc9176e31cbdd82,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/3614d6c6e6c0f2843693a4a5dbc9176e31cbdd82/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,910 ms
jackson-databind,3614d6c6e6c0f2843693a4a5dbc9176e31cbdd82,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/3614d6c6e6c0f2843693a4a5dbc9176e31cbdd82/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,908 ms
jackson-databind,96cfd9e22c693b9e1c965f0b64b5f3cde06495e2,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/96cfd9e22c693b9e1c965f0b64b5f3cde06495e2/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,928 ms
jackson-databind,96cfd9e22c693b9e1c965f0b64b5f3cde06495e2,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/96cfd9e22c693b9e1c965f0b64b5f3cde06495e2/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,906 ms
jackson-databind,9b8c0ea80fddfd4fdcd74968ec5e4e71ebf64f8c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/9b8c0ea80fddfd4fdcd74968ec5e4e71ebf64f8c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,900 ms
jackson-databind,9b8c0ea80fddfd4fdcd74968ec5e4e71ebf64f8c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/9b8c0ea80fddfd4fdcd74968ec5e4e71ebf64f8c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,908 ms
jackson-databind,5d2d7e58fd5ef73eebabbb34ef267ef1d3bd4915,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/5d2d7e58fd5ef73eebabbb34ef267ef1d3bd4915/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,905 ms
jackson-databind,5d2d7e58fd5ef73eebabbb34ef267ef1d3bd4915,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/5d2d7e58fd5ef73eebabbb34ef267ef1d3bd4915/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,902 ms
jackson-databind,458541d9284f98b30063d396f925f6fd3b2fa226,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/458541d9284f98b30063d396f925f6fd3b2fa226/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,904 ms
jackson-databind,458541d9284f98b30063d396f925f6fd3b2fa226,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/458541d9284f98b30063d396f925f6fd3b2fa226/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,889 ms
jackson-databind,dd5aede0b01c9d86bd2424e74244548f897697cb,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/dd5aede0b01c9d86bd2424e74244548f897697cb/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,923 ms
jackson-databind,dd5aede0b01c9d86bd2424e74244548f897697cb,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/dd5aede0b01c9d86bd2424e74244548f897697cb/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,888 ms
jackson-databind,f3cba27c3b75a8d205e6f8724a0be88ead958717,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/f3cba27c3b75a8d205e6f8724a0be88ead958717/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,902 ms
jackson-databind,f3cba27c3b75a8d205e6f8724a0be88ead958717,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/f3cba27c3b75a8d205e6f8724a0be88ead958717/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,887 ms
jackson-databind,6b46b59133140ff2aa2146d00e369c412bc3779c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/6b46b59133140ff2aa2146d00e369c412bc3779c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,875 ms
jackson-databind,6b46b59133140ff2aa2146d00e369c412bc3779c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/6b46b59133140ff2aa2146d00e369c412bc3779c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,884 ms
jackson-databind,02179c618b0e201e8476c9e8a6f46a754822133b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/02179c618b0e201e8476c9e8a6f46a754822133b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,901 ms
jackson-databind,02179c618b0e201e8476c9e8a6f46a754822133b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/02179c618b0e201e8476c9e8a6f46a754822133b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,877 ms
jackson-databind,d254736d6670f564eb462f8fe7e894d285e08d6a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d254736d6670f564eb462f8fe7e894d285e08d6a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,920 ms
jackson-databind,d254736d6670f564eb462f8fe7e894d285e08d6a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d254736d6670f564eb462f8fe7e894d285e08d6a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,794 ms
jackson-databind,4e0c38c9ea458737a22e1f699c7b44eb86cae38d,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/4e0c38c9ea458737a22e1f699c7b44eb86cae38d/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,918 ms
jackson-databind,4e0c38c9ea458737a22e1f699c7b44eb86cae38d,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/4e0c38c9ea458737a22e1f699c7b44eb86cae38d/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,774 ms
jackson-databind,eebc18e8dd514f012a76180ceb56b398d1776863,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/eebc18e8dd514f012a76180ceb56b398d1776863/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,885 ms
jackson-databind,eebc18e8dd514f012a76180ceb56b398d1776863,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/eebc18e8dd514f012a76180ceb56b398d1776863/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,887 ms
jackson-databind,4e827a768f71d7e1da138279a39acdcb0fb91e2b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/4e827a768f71d7e1da138279a39acdcb0fb91e2b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,908 ms
jackson-databind,4e827a768f71d7e1da138279a39acdcb0fb91e2b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/4e827a768f71d7e1da138279a39acdcb0fb91e2b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,900 ms
jackson-databind,c5b6f5c39cb92c052e26af94c7b9c40c90006fe9,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/c5b6f5c39cb92c052e26af94c7b9c40c90006fe9/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,887 ms
jackson-databind,c5b6f5c39cb92c052e26af94c7b9c40c90006fe9,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/c5b6f5c39cb92c052e26af94c7b9c40c90006fe9/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,888 ms
jackson-databind,0659c099e6136777c18d9083f844d3e56114ff73,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0659c099e6136777c18d9083f844d3e56114ff73/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,936 ms
jackson-databind,0659c099e6136777c18d9083f844d3e56114ff73,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0659c099e6136777c18d9083f844d3e56114ff73/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,920 ms
jackson-databind,865dc7d32c6afc17dac3cccb4d8028f9791d86b4,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/865dc7d32c6afc17dac3cccb4d8028f9791d86b4/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,881 ms
jackson-databind,865dc7d32c6afc17dac3cccb4d8028f9791d86b4,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/865dc7d32c6afc17dac3cccb4d8028f9791d86b4/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,807 ms
jackson-databind,01816ab50eaf532245a046a70676007dc9ec9942,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/01816ab50eaf532245a046a70676007dc9ec9942/com/fasterxml/jackson/databind/ext/OptionalHandlerFactory,InsertionLevelInitializationBlockHandler,1,890 ms
jackson-databind,01816ab50eaf532245a046a70676007dc9ec9942,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/01816ab50eaf532245a046a70676007dc9ec9942/com/fasterxml/jackson/databind/ext/OptionalHandlerFactory,SimpleInitializationBlockHandler,1,825 ms
jackson-databind,628ef42a760d248b1d72d530aa732a4dc41583f7,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/628ef42a760d248b1d72d530aa732a4dc41583f7/com/fasterxml/jackson/databind/ext/OptionalHandlerFactory,InsertionLevelInitializationBlockHandler,1,865 ms
jackson-databind,628ef42a760d248b1d72d530aa732a4dc41583f7,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/628ef42a760d248b1d72d530aa732a4dc41583f7/com/fasterxml/jackson/databind/ext/OptionalHandlerFactory,SimpleInitializationBlockHandler,1,808 ms
jackson-databind,a352b6d30fb4250d69a2f144602f6baede855c4b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/a352b6d30fb4250d69a2f144602f6baede855c4b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,887 ms
jackson-databind,a352b6d30fb4250d69a2f144602f6baede855c4b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/a352b6d30fb4250d69a2f144602f6baede855c4b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,889 ms
jackson-databind,3cc3b016a057890d5cf8bea883b6b8dd05534b0c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/3cc3b016a057890d5cf8bea883b6b8dd05534b0c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,885 ms
jackson-databind,3cc3b016a057890d5cf8bea883b6b8dd05534b0c,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/3cc3b016a057890d5cf8bea883b6b8dd05534b0c/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,861 ms
jackson-databind,5399361951770adddae2cb177c02cb46c3aa6c47,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/5399361951770adddae2cb177c02cb46c3aa6c47/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,896 ms
jackson-databind,5399361951770adddae2cb177c02cb46c3aa6c47,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/5399361951770adddae2cb177c02cb46c3aa6c47/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,957 ms
jackson-databind,e099ae0681a6dcecc5dc1275412190dd7bc760c2,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e099ae0681a6dcecc5dc1275412190dd7bc760c2/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,2,087 ms
jackson-databind,e099ae0681a6dcecc5dc1275412190dd7bc760c2,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e099ae0681a6dcecc5dc1275412190dd7bc760c2/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,792 ms
jackson-databind,d132efa93d5651b61e7e2ab6276b5cc4bccaa13d,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d132efa93d5651b61e7e2ab6276b5cc4bccaa13d/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,898 ms
jackson-databind,d132efa93d5651b61e7e2ab6276b5cc4bccaa13d,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/d132efa93d5651b61e7e2ab6276b5cc4bccaa13d/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,890 ms
jackson-databind,ad77f05f5be78c6177b10054cbadfc7bc2bd4992,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/ad77f05f5be78c6177b10054cbadfc7bc2bd4992/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,878 ms
jackson-databind,ad77f05f5be78c6177b10054cbadfc7bc2bd4992,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/ad77f05f5be78c6177b10054cbadfc7bc2bd4992/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,803 ms
jackson-databind,0076883028daff6a4460d00ac20360a107fb2bee,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0076883028daff6a4460d00ac20360a107fb2bee/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,941 ms
jackson-databind,0076883028daff6a4460d00ac20360a107fb2bee,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0076883028daff6a4460d00ac20360a107fb2bee/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,879 ms
jackson-databind,e6cb875a7afadc69a977257516cfb394e013bf98,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e6cb875a7afadc69a977257516cfb394e013bf98/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,932 ms
jackson-databind,e6cb875a7afadc69a977257516cfb394e013bf98,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e6cb875a7afadc69a977257516cfb394e013bf98/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,858 ms
jackson-databind,7fb56aebc9f0217a5d122ce6cfc09650fae82c5b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/7fb56aebc9f0217a5d122ce6cfc09650fae82c5b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,907 ms
jackson-databind,7fb56aebc9f0217a5d122ce6cfc09650fae82c5b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/7fb56aebc9f0217a5d122ce6cfc09650fae82c5b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,907 ms
jackson-databind,fb620efd3127165cb6f11af8fc2757134fb990c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/fb620efd3127165cb6f11af8fc2757134fb990c8/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,808 ms
jackson-databind,fb620efd3127165cb6f11af8fc2757134fb990c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/fb620efd3127165cb6f11af8fc2757134fb990c8/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,810 ms
jackson-databind,88c1db84f03cd8ec6fdce6790ca0844539260b9e,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/88c1db84f03cd8ec6fdce6790ca0844539260b9e/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,967 ms
jackson-databind,88c1db84f03cd8ec6fdce6790ca0844539260b9e,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/88c1db84f03cd8ec6fdce6790ca0844539260b9e/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,888 ms
jackson-databind,819cdbcab51c6da9fb896380f2d46e9b7d4fdc3b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/819cdbcab51c6da9fb896380f2d46e9b7d4fdc3b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,838 ms
jackson-databind,819cdbcab51c6da9fb896380f2d46e9b7d4fdc3b,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/819cdbcab51c6da9fb896380f2d46e9b7d4fdc3b/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,807 ms
jackson-databind,a0d5b64b5aa082c7fa256ec566cc6b3081476968,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/a0d5b64b5aa082c7fa256ec566cc6b3081476968/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,926 ms
jackson-databind,a0d5b64b5aa082c7fa256ec566cc6b3081476968,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/a0d5b64b5aa082c7fa256ec566cc6b3081476968/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,896 ms
jackson-databind,29a76b22f4a9482aab2c1908e9bd7c875cf77a37,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/29a76b22f4a9482aab2c1908e9bd7c875cf77a37/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,811 ms
jackson-databind,29a76b22f4a9482aab2c1908e9bd7c875cf77a37,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/29a76b22f4a9482aab2c1908e9bd7c875cf77a37/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,825 ms
jackson-databind,06cf17d954303f898e6f3d724c9afa68beb9f249,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/06cf17d954303f898e6f3d724c9afa68beb9f249/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,927 ms
jackson-databind,06cf17d954303f898e6f3d724c9afa68beb9f249,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/06cf17d954303f898e6f3d724c9afa68beb9f249/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,907 ms
jackson-databind,e239b0d2e8c0d908410e89c87de8cb228cdb977a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e239b0d2e8c0d908410e89c87de8cb228cdb977a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,908 ms
jackson-databind,e239b0d2e8c0d908410e89c87de8cb228cdb977a,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/e239b0d2e8c0d908410e89c87de8cb228cdb977a/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,728 ms
jackson-databind,1731fd7d3fa5d5e1ea239bf26a0d7cd9e18b4ec0,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/1731fd7d3fa5d5e1ea239bf26a0d7cd9e18b4ec0/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,0,939 ms
jackson-databind,1731fd7d3fa5d5e1ea239bf26a0d7cd9e18b4ec0,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/1731fd7d3fa5d5e1ea239bf26a0d7cd9e18b4ec0/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,0,912 ms
jackson-databind,0b887a0dfdeb4c4d3dfeff2807f7ed0920c0e6f7,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0b887a0dfdeb4c4d3dfeff2807f7ed0920c0e6f7/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,InsertionLevelInitializationBlockHandler,1,814 ms
jackson-databind,0b887a0dfdeb4c4d3dfeff2807f7ed0920c0e6f7,C:/UFPE/miningframework/SOOTAnalysisOutput/jackson-databind/0b887a0dfdeb4c4d3dfeff2807f7ed0920c0e6f7/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator,SimpleInitializationBlockHandler,1,759 ms
