[project, merge commit, file, approach, timeStamp]
cgeo,27f24a9a089308901a91a58b65e9c4bf71c1b6b4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/27f24a9a089308901a91a58b65e9c4bf71c1b6b4/cgeo/geocaching/enumerations/LogType,InsertionLevelInitializationBlockHandler,2,694 ms
cgeo,27f24a9a089308901a91a58b65e9c4bf71c1b6b4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/27f24a9a089308901a91a58b65e9c4bf71c1b6b4/cgeo/geocaching/enumerations/LogType,SimpleInitializationBlockHandler,2,600 ms
cgeo,de8c6d044c06d8d3da5d309202c35f1321431ea0,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/de8c6d044c06d8d3da5d309202c35f1321431ea0/cgeo/geocaching/enumerations/LogType,InsertionLevelInitializationBlockHandler,2,530 ms
cgeo,de8c6d044c06d8d3da5d309202c35f1321431ea0,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/de8c6d044c06d8d3da5d309202c35f1321431ea0/cgeo/geocaching/enumerations/LogType,SimpleInitializationBlockHandler,2,522 ms
cgeo,a89e683d216baae38bc5711848f3516833f5e18b,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/a89e683d216baae38bc5711848f3516833f5e18b/cgeo/geocaching/ui/CacheListAdapter,InsertionLevelInitializationBlockHandler,3,273 ms
cgeo,a89e683d216baae38bc5711848f3516833f5e18b,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/a89e683d216baae38bc5711848f3516833f5e18b/cgeo/geocaching/ui/CacheListAdapter,SimpleInitializationBlockHandler,3,115 ms
cgeo,1eba3b589fb265c3832d76d4ce51952e8a67c62e,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/1eba3b589fb265c3832d76d4ce51952e8a67c62e/cgeo/geocaching/ui/CacheListAdapter,InsertionLevelInitializationBlockHandler,3,347 ms
cgeo,1eba3b589fb265c3832d76d4ce51952e8a67c62e,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/1eba3b589fb265c3832d76d4ce51952e8a67c62e/cgeo/geocaching/ui/CacheListAdapter,SimpleInitializationBlockHandler,3,221 ms
cgeo,9c62d0a0d10a7345210b2d06da5dbc126c68977e,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/9c62d0a0d10a7345210b2d06da5dbc126c68977e/cgeo/geocaching/network/Network,InsertionLevelInitializationBlockHandler,2,848 ms
cgeo,9c62d0a0d10a7345210b2d06da5dbc126c68977e,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/9c62d0a0d10a7345210b2d06da5dbc126c68977e/cgeo/geocaching/network/Network,SimpleInitializationBlockHandler,2,764 ms
cgeo,5ad007ed7938a9b284278b34a77ec21a0061fd86,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/5ad007ed7938a9b284278b34a77ec21a0061fd86/cgeo/geocaching/enumerations/LogType,InsertionLevelInitializationBlockHandler,2,605 ms
cgeo,5ad007ed7938a9b284278b34a77ec21a0061fd86,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/5ad007ed7938a9b284278b34a77ec21a0061fd86/cgeo/geocaching/enumerations/LogType,SimpleInitializationBlockHandler,2,529 ms
cgeo,ffa2e166ba13c9cace1a6a0fc98d210b42ca37b1,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/ffa2e166ba13c9cace1a6a0fc98d210b42ca37b1/cgeo/geocaching/enumerations/LogType,InsertionLevelInitializationBlockHandler,2,480 ms
cgeo,ffa2e166ba13c9cace1a6a0fc98d210b42ca37b1,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/ffa2e166ba13c9cace1a6a0fc98d210b42ca37b1/cgeo/geocaching/enumerations/LogType,SimpleInitializationBlockHandler,2,522 ms
cgeo,cfdca4e9d09ba1a496d682850dc893c397c895c4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/cfdca4e9d09ba1a496d682850dc893c397c895c4/cgeo/geocaching/network/Login,InsertionLevelInitializationBlockHandler,1,648 ms
cgeo,cfdca4e9d09ba1a496d682850dc893c397c895c4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/cfdca4e9d09ba1a496d682850dc893c397c895c4/cgeo/geocaching/network/Login,SimpleInitializationBlockHandler,1,605 ms
cgeo,f8d5547a2ae2d111508d7231c4a3f176dd4a17bd,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/f8d5547a2ae2d111508d7231c4a3f176dd4a17bd/cgeo/geocaching/Settings,InsertionLevelInitializationBlockHandler,1,652 ms
cgeo,f8d5547a2ae2d111508d7231c4a3f176dd4a17bd,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/f8d5547a2ae2d111508d7231c4a3f176dd4a17bd/cgeo/geocaching/Settings,SimpleInitializationBlockHandler,1,632 ms
cgeo,7e7255a1bedafbeb797429014e721d1a01f006e2,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/7e7255a1bedafbeb797429014e721d1a01f006e2/cgeo/geocaching/Settings,InsertionLevelInitializationBlockHandler,4,396 ms
cgeo,7e7255a1bedafbeb797429014e721d1a01f006e2,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/7e7255a1bedafbeb797429014e721d1a01f006e2/cgeo/geocaching/Settings,SimpleInitializationBlockHandler,4,112 ms
cgeo,e14bda126b991d711ebba4aad0bdba35ea24eb70,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/e14bda126b991d711ebba4aad0bdba35ea24eb70/cgeo/geocaching/compatibility/Compatibility,InsertionLevelInitializationBlockHandler,2,829 ms
cgeo,e14bda126b991d711ebba4aad0bdba35ea24eb70,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/e14bda126b991d711ebba4aad0bdba35ea24eb70/cgeo/geocaching/compatibility/Compatibility,SimpleInitializationBlockHandler,2,653 ms
cgeo,d4b14b8ec0013d0c35f361d1851e28a87456dab3,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/d4b14b8ec0013d0c35f361d1851e28a87456dab3/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,8,088 ms
cgeo,d4b14b8ec0013d0c35f361d1851e28a87456dab3,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/d4b14b8ec0013d0c35f361d1851e28a87456dab3/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,8,032 ms
cgeo,d86925ca0efc051259a35f917753080868614f0f,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/d86925ca0efc051259a35f917753080868614f0f/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,10,112 ms
cgeo,d86925ca0efc051259a35f917753080868614f0f,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/d86925ca0efc051259a35f917753080868614f0f/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,10,125 ms
cgeo,83ba46de1e195e8c93452b237df4855cfa76ae69,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/83ba46de1e195e8c93452b237df4855cfa76ae69/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,62,891 ms
cgeo,83ba46de1e195e8c93452b237df4855cfa76ae69,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/83ba46de1e195e8c93452b237df4855cfa76ae69/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,63,282 ms
cgeo,1ccf264b6d224560c9cb5fe9416ebdb43ec27a34,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/1ccf264b6d224560c9cb5fe9416ebdb43ec27a34/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,22,499 ms
cgeo,1ccf264b6d224560c9cb5fe9416ebdb43ec27a34,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/1ccf264b6d224560c9cb5fe9416ebdb43ec27a34/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,23,033 ms
cgeo,eca1e9ec31ca0165e4b0bb7ca4c2b989efe16fee,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/eca1e9ec31ca0165e4b0bb7ca4c2b989efe16fee/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,13,559 ms
cgeo,eca1e9ec31ca0165e4b0bb7ca4c2b989efe16fee,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/eca1e9ec31ca0165e4b0bb7ca4c2b989efe16fee/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,13,268 ms
cgeo,22940d838d710537e8e5c83b1d22015747fbc4e4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/22940d838d710537e8e5c83b1d22015747fbc4e4/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,13,478 ms
cgeo,22940d838d710537e8e5c83b1d22015747fbc4e4,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/22940d838d710537e8e5c83b1d22015747fbc4e4/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,13,200 ms
cgeo,f5811825c4c9ceb1ed9d213a39b1cacb956e24de,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/f5811825c4c9ceb1ed9d213a39b1cacb956e24de/cgeo/geocaching/cgBase,InsertionLevelInitializationBlockHandler,9,789 ms
cgeo,f5811825c4c9ceb1ed9d213a39b1cacb956e24de,C:/UFPE/miningframework/SOOTAnalysisOutput/cgeo/f5811825c4c9ceb1ed9d213a39b1cacb956e24de/cgeo/geocaching/cgBase,SimpleInitializationBlockHandler,10,095 ms
