[#, project, merge commit, file, approach, timeStamp]
1,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,InsertionLevelInitializationBlockHandler,14.618
2,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,InsertionLevelInitializationBlockHandler,1.204
3,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,InsertionLevelInitializationBlockHandler,1.083
4,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,InsertionLevelInitializationBlockHandler,1.049
5,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,InsertionLevelInitializationBlockHandler,1.079
1,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,SimpleInitializationBlockHandler,1.087
2,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,SimpleInitializationBlockHandler,1.084
3,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,SimpleInitializationBlockHandler,1.135
4,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,SimpleInitializationBlockHandler,1.134
5,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/InvalidGlobalFilterTest,SimpleInitializationBlockHandler,1.16
1,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,InsertionLevelInitializationBlockHandler,2.173
2,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,InsertionLevelInitializationBlockHandler,1.183
3,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,InsertionLevelInitializationBlockHandler,1.106
4,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,InsertionLevelInitializationBlockHandler,1.081
5,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,InsertionLevelInitializationBlockHandler,1.073
1,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,SimpleInitializationBlockHandler,1.061
2,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,SimpleInitializationBlockHandler,1.099
3,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,SimpleInitializationBlockHandler,1.052
4,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,SimpleInitializationBlockHandler,1.062
5,jdk,7c3d72fd3ae4caacb711eb876b0d8787b16d50c9,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/7c3d72fd3ae4caacb711eb876b0d8787b16d50c9/TestUnsafeUnalignedSwap,SimpleInitializationBlockHandler,1.115
1,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,InsertionLevelInitializationBlockHandler,5.843
2,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,InsertionLevelInitializationBlockHandler,1.96
3,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,InsertionLevelInitializationBlockHandler,2.036
4,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,InsertionLevelInitializationBlockHandler,2.014
5,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,InsertionLevelInitializationBlockHandler,1.941
1,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,SimpleInitializationBlockHandler,1.972
2,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,SimpleInitializationBlockHandler,2.023
3,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,SimpleInitializationBlockHandler,1.969
4,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,SimpleInitializationBlockHandler,1.949
5,jdk,4862d0d542229c533a71f895495ab2eca7dddbf2,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/4862d0d542229c533a71f895495ab2eca7dddbf2/com/sun/org/slf4j/internal/Logger,SimpleInitializationBlockHandler,1.982
1,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,InsertionLevelInitializationBlockHandler,1.15
2,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,InsertionLevelInitializationBlockHandler,1.315
3,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,InsertionLevelInitializationBlockHandler,1.113
4,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,InsertionLevelInitializationBlockHandler,1.105
5,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,InsertionLevelInitializationBlockHandler,1.092
1,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,SimpleInitializationBlockHandler,1.128
2,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,SimpleInitializationBlockHandler,1.085
3,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,SimpleInitializationBlockHandler,1.114
4,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,SimpleInitializationBlockHandler,1.096
5,jdk,943b87ddde7f85f5f822662fe0a03538673eb2a8,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/943b87ddde7f85f5f822662fe0a03538673eb2a8/jdk/internal/misc/ExtendedMapMode,SimpleInitializationBlockHandler,1.084
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,InsertionLevelInitializationBlockHandler,1.213
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,InsertionLevelInitializationBlockHandler,1.278
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,InsertionLevelInitializationBlockHandler,1.091
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,InsertionLevelInitializationBlockHandler,1.091
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,InsertionLevelInitializationBlockHandler,1.128
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,InsertionLevelInitializationBlockHandler,1.174
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,InsertionLevelInitializationBlockHandler,1.115
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,InsertionLevelInitializationBlockHandler,1.105
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,InsertionLevelInitializationBlockHandler,1.15
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,InsertionLevelInitializationBlockHandler,1.11
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,InsertionLevelInitializationBlockHandler,1.102
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,InsertionLevelInitializationBlockHandler,1.106
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,InsertionLevelInitializationBlockHandler,1.154
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,InsertionLevelInitializationBlockHandler,1.136
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,InsertionLevelInitializationBlockHandler,1.102
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,InsertionLevelInitializationBlockHandler,1.08
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,InsertionLevelInitializationBlockHandler,1.087
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,InsertionLevelInitializationBlockHandler,1.071
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,InsertionLevelInitializationBlockHandler,1.135
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,InsertionLevelInitializationBlockHandler,1.109
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,InsertionLevelInitializationBlockHandler,1.093
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,InsertionLevelInitializationBlockHandler,1.365
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,InsertionLevelInitializationBlockHandler,1.11
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,InsertionLevelInitializationBlockHandler,1.119
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,InsertionLevelInitializationBlockHandler,1.149
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,InsertionLevelInitializationBlockHandler,1.133
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,InsertionLevelInitializationBlockHandler,1.12
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,InsertionLevelInitializationBlockHandler,1.245
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,InsertionLevelInitializationBlockHandler,1.272
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,InsertionLevelInitializationBlockHandler,1.133
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpMultiChannelImpl,InsertionLevelInitializationBlockHandler,1.267
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpMultiChannelImpl,InsertionLevelInitializationBlockHandler,1.134
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpMultiChannelImpl,InsertionLevelInitializationBlockHandler,1.04
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpMultiChannelImpl,InsertionLevelInitializationBlockHandler,1.048
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpMultiChannelImpl,InsertionLevelInitializationBlockHandler,1.034
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,SimpleInitializationBlockHandler,1.043
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,SimpleInitializationBlockHandler,1.005
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,SimpleInitializationBlockHandler,0.988
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,SimpleInitializationBlockHandler,1.005
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/sun/nio/ch/sctp/SctpNet,SimpleInitializationBlockHandler,1.02
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,SimpleInitializationBlockHandler,0.994
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,SimpleInitializationBlockHandler,0.979
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,SimpleInitializationBlockHandler,0.998
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,SimpleInitializationBlockHandler,0.99
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/test/java/lang/invoke/CallSiteTest,SimpleInitializationBlockHandler,0.991
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,SimpleInitializationBlockHandler,0.967
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,SimpleInitializationBlockHandler,0.981
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,SimpleInitializationBlockHandler,0.983
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,SimpleInitializationBlockHandler,1.001
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/net/PlainDatagramSocketImpl,SimpleInitializationBlockHandler,1.105
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,SimpleInitializationBlockHandler,1.009
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,SimpleInitializationBlockHandler,0.978
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,SimpleInitializationBlockHandler,0.967
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,SimpleInitializationBlockHandler,0.954
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/NativeSocketAddress,SimpleInitializationBlockHandler,0.974
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,SimpleInitializationBlockHandler,1.052
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,SimpleInitializationBlockHandler,0.99
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,SimpleInitializationBlockHandler,1.017
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,SimpleInitializationBlockHandler,1.004
5,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/java/nio/file/FileChannelLinesSpliterator,SimpleInitializationBlockHandler,1.013
1,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,SimpleInitializationBlockHandler,1.025
2,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,SimpleInitializationBlockHandler,1.015
3,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,SimpleInitializationBlockHandler,1.005
4,jdk,999f05b13b44f9c828a2764ba9dfa7c4e20b28c5,/home/ines/leolima/miningframework/SOOTAnalysisOutput/jdk/999f05b13b44f9c828a2764ba9dfa7c4e20b28c5/jdk/vm/ci/services/Services,SimpleInitializationBlockHandler,1.018
