project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
Spout,c8351fdb0f2e80c14e199e26d9e96869fc31e6c3,SpoutProtocolTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
Spout,519b3c177b2c2f42f5b32367eb1f16cf8284279f,SpoutProtocolTest,1,1,1,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
Spout,1c98297b345682916b82739d83e7d79876b7ecaa,CodecLookupService,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
