project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
spring-security,fda0e9a2b6effa51796d9c90c8449653a0861859,OpenSaml4AuthenticationProvider,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
spring-security,93d8983f8a6720e7e63ba8198c11db45a0cb3cae,OpenSaml4AuthenticationProvider,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
spring-security,d37c413460d102db3581448cc064037e7af019d2,OpenSaml4AuthenticationProvider,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
