[#, project, merge commit, file, approach, timeStamp]
1,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,InsertionLevelInitializationBlockHandler,5,504
2,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,InsertionLevelInitializationBlockHandler,5,225
3,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,InsertionLevelInitializationBlockHandler,5,028
4,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,InsertionLevelInitializationBlockHandler,4,934
5,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,InsertionLevelInitializationBlockHandler,4,893
1,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,SimpleInitializationBlockHandler,4,88
2,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,SimpleInitializationBlockHandler,4,838
3,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,SimpleInitializationBlockHandler,4,883
4,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,SimpleInitializationBlockHandler,4,869
5,libgdx,d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439,C:/UFPE/miningframework/SOOTAnalysisOutput/libgdx/d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439/com/badlogic/gdx/scenes/scene2d/ui/Skin,SimpleInitializationBlockHandler,4,738
