project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,PagesRuleBasedPresenterInitializer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,RichTextToolbar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,PagesPresenterExtractor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,StructuredContentPresenterExtractor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,AppServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,BLCMain,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,718b68adbe6f5a0a63a91a7f1ce7744874a81fd0,StructuredContentRuleBasedPresenterInitializer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,c1f728f4d262fa1adec2635d29060ce626fb8ab0,PagesRuleBasedPresenterInitializer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,c1f728f4d262fa1adec2635d29060ce626fb8ab0,RichTextToolbar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,c1f728f4d262fa1adec2635d29060ce626fb8ab0,PagesPresenterExtractor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
BroadleafCommerce,c1f728f4d262fa1adec2635d29060ce626fb8ab0,StructuredContentPresenterExtractor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
