[#, project, merge commit, file, approach, timeStamp]
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,InsertionLevelInitializationBlockHandler,1,883
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,InsertionLevelInitializationBlockHandler,2,088
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,InsertionLevelInitializationBlockHandler,1,932
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,InsertionLevelInitializationBlockHandler,1,938
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,InsertionLevelInitializationBlockHandler,1,896
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,2,003
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,2,155
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,2,061
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,1,929
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,2,146
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,SimpleInitializationBlockHandler,2,023
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,SimpleInitializationBlockHandler,2,122
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,SimpleInitializationBlockHandler,1,874
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,SimpleInitializationBlockHandler,1,933
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/exceptions/verification/junit/JUnitTool,SimpleInitializationBlockHandler,1,873
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,1,93
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,2,027
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,1,892
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,1,982
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,1,903
