[#, project, merge commit, file, approach, timeStamp]
1,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,556
2,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,377
3,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,31
4,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,145
5,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,277
1,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,6,085
2,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,6,191
3,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,6,275
4,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,6,315
5,jenkins,a7950b8cf18dca4923186a3fc3bb1512c1119551,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a7950b8cf18dca4923186a3fc3bb1512c1119551/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,6,394
1,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,884
2,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,455
3,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,55
4,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,591
5,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,InsertionLevelInitializationBlockHandler,4,466
1,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,3,6
2,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,3,481
3,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,3,529
4,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,3,525
5,jenkins,b1c0adfed46b2166b776bae23b17a4c1ad36ca4f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b1c0adfed46b2166b776bae23b17a4c1ad36ca4f/org/jenkins/ui/icon/IconSet,SimpleInitializationBlockHandler,3,627
1,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,InsertionLevelInitializationBlockHandler,1,888
2,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,InsertionLevelInitializationBlockHandler,1,731
3,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,InsertionLevelInitializationBlockHandler,1,699
4,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,InsertionLevelInitializationBlockHandler,1,474
5,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,InsertionLevelInitializationBlockHandler,1,496
1,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,InsertionLevelInitializationBlockHandler,3,151
2,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,InsertionLevelInitializationBlockHandler,3,165
3,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,InsertionLevelInitializationBlockHandler,3,012
4,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,InsertionLevelInitializationBlockHandler,3,118
5,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,993
1,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,SimpleInitializationBlockHandler,1,379
2,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,SimpleInitializationBlockHandler,1,352
3,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,SimpleInitializationBlockHandler,1,355
4,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,SimpleInitializationBlockHandler,1,461
5,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/jenkins/security/ConfidentialStoreRule,SimpleInitializationBlockHandler,1,368
1,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,SimpleInitializationBlockHandler,2,864
2,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,SimpleInitializationBlockHandler,2,918
3,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,SimpleInitializationBlockHandler,3,03
4,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,SimpleInitializationBlockHandler,2,88
5,jenkins,8f61155846fc92536af55f2332dea3db052f3a91,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8f61155846fc92536af55f2332dea3db052f3a91/hudson/util/Secret,SimpleInitializationBlockHandler,2,953
1,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,945
2,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,InsertionLevelInitializationBlockHandler,3,08
3,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,651
4,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,767
5,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,707
1,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,SimpleInitializationBlockHandler,2,76
2,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,SimpleInitializationBlockHandler,2,669
3,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,SimpleInitializationBlockHandler,2,768
4,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,SimpleInitializationBlockHandler,2,645
5,jenkins,bdcb2fb2229868168379b6690696a3d95be03ec1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/bdcb2fb2229868168379b6690696a3d95be03ec1/hudson/util/Secret,SimpleInitializationBlockHandler,2,829
1,jenkins,a976bfee1c1f1804b00fd5f84321c1aab39e45c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a976bfee1c1f1804b00fd5f84321c1aab39e45c8/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,821
2,jenkins,a976bfee1c1f1804b00fd5f84321c1aab39e45c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a976bfee1c1f1804b00fd5f84321c1aab39e45c8/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,927
3,jenkins,a976bfee1c1f1804b00fd5f84321c1aab39e45c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a976bfee1c1f1804b00fd5f84321c1aab39e45c8/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,786
4,jenkins,a976bfee1c1f1804b00fd5f84321c1aab39e45c8,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a976bfee1c1f1804b00fd5f84321c1aab39e45c8/hudson/util/Secret,InsertionLevelInitializationBlockHandler,2,751
