project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,LLVMFunctionDescriptor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,JNIJavaCallWrapperMethod,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,UpgradeCommand,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,ExceptionSynthesizer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,MockStorage,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,TestClassInitializationMustBeSafe,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,GroupBoundaries,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,ComponentInstaller,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,211f49891d9b510c860b8d581b1a4a187b0583ef,GraalServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,db4c6ac7b8bdb1d551148840f43feb766b62499f,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,78999817797ef0d95920d78ba4efd026db4fbdd8,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,DynamicObjectBasic,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,CoreLocations,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,InspectorMessageTransportTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,GraalServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,ExpressionLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,WrappedConstantPool,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,SimpleLanguageParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,LibraryFactory,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,MultiThreadedMonitorSupport,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,GraalServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,SimpleLanguageLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,GraalServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,AccessAdvisor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,ExpressionParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,319c6d7fe40eab9041020498670aaf19e87e06d3,LLVMInfo,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,SubstrateClassInitializationPlugin,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,HotSpotHostForeignCallsProvider,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,SVMHost,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,Word,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,HostedGraphKit,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,ElfTargetInfo,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,LibraryFactory,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,72c8bb2b56033a985c944cef45f92ce04cba421c,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,50a77615977295d004d5355ab8c4be786751e44e,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,4e24240f8099e2ac7abb0ec409e33b10935ef466,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,false,false,false,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,DebugExpressionParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,DebugExpressionLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,InlineAssemblyParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,ExpressionLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,AgnosticInliningPhase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,SimpleLanguageParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,GraalTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,SimpleLanguageLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,ReflectionLibrary,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,AccessAdvisor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,ExpressionParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,7c5606a1bbe9d2db765c879c151256f0523c056c,InlineAssemblyLexer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,3d90d6748792911ccd7aa60fc2995ae1760dbe60,StaticObject,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,68556b2bcc2dfd0b666558a68824d59b88cb660e,InlineAssemblyParser,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1195baec51aca917e1ce3069529c78e0ccad8328,SPARCAssembler,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1195baec51aca917e1ce3069529c78e0ccad8328,LLVMSourceLocation,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1195baec51aca917e1ce3069529c78e0ccad8328,AnnotationSupport,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,d86c66a8e59e257a30b41404a232af46b27e15a0,InlineAssemblyLexer,5,5,4,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,d86c66a8e59e257a30b41404a232af46b27e15a0,InlineAssemblyParser,3,3,3,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,bd3a08267565ae3b8f8aa617bfc817a0068d2fee,StaticObject,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,bd3a08267565ae3b8f8aa617bfc817a0068d2fee,Bytecodes,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,05fdbe0c5ee0750f10c4ab6d9aa8ba2217882128,StaticObject,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,6ef1e5dd90ca64782dcf27011a625e68caf73f0e,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,5d86c0ce1041d6d0ce0377e696a7c86521112da4,GraalHotSpotVMConfig,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,ee1c37d29c8c84b0e0f6da5311a56a606d98377a,Bytecodes,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,9c5da2f3efd7458cec5ecb949c744e0d116eedf9,JavaMainWrapper,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,071c0cba5c8094e5f471a50518714e933a715ad0,LocaleSubstitutions,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,071c0cba5c8094e5f471a50518714e933a715ad0,DynamicObject,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,d49fde5ef2823f17e47330892056d8ae6bbfae3c,Launcher,0,0,0,0,0,0,0,0,true,false,false,false,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,GraalServices,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,Accessor,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,SLLoggerTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,Launcher,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,LocaleSubstitutions,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,1dbf9d3d673dca4c013a085b3159f6ee45ed13c1,ZipFile,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,f8267e1115b706aa9e64ee35cc676a0d1858bb37,PolyglotEngine,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,266dc77c55fc9ebe92e250f2cbe2195e4a7bb252,Launcher,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,f1ea8d21556d3031e542d4d7609266a1affdb2ac,Launcher,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,12d8cbfe53297ca7ed18d68a2855a3cfdd756ff0,Launcher,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,ce4b07ec76bef2a7a507e3a5bb1fc37fb56f1a78,PolyglotEngine,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,5ac0953e7258a071af3b271598537c9dabddf17d,PolyglotEngine,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,9ac9834bd69bab1627fda819aa87593298ecc9d8,PolyglotLauncher,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,90b294f092d76a8c5ebe662c0c148ae6cb36697a,PolyglotEngine,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,24862e948e8120d4005430a6b1c25a31f7107683,Launcher,1,1,0,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,f684c8409f61186e1f96d4e4328a1b2342722da7,PolyglotEngine,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,6dcd2f08eb1573f4c9851348eccd5c27fe5f23c6,Debug,0,0,1,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,046664a03f30a7de1971942341685e3e85eee7e2,Accessor,0,0,1,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,6b2d1b41402aa54a0b5841f73965bfb30e5b3cc3,TruffleOptions,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,f5feeb67fbc0fd842eedb264eb1c4299180db89e,HotSpotGraalRuntime,1,1,1,0,1,1,1,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,8ada1f6a43eef38b3d91bd431ab836509a580413,HotSpotOptions,2,2,4,0,1,1,1,0,true,false,false,false,false,false,true,false,false,false,false,false
graal,2206f7902eefd96ed0d0675a26f357e0de4f3e90,HotSpotGraalRuntime,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,2206f7902eefd96ed0d0675a26f357e0de4f3e90,Constant,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,2206f7902eefd96ed0d0675a26f357e0de4f3e90,HSAILHotSpotLoweringProvider,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
graal,2206f7902eefd96ed0d0675a26f357e0de4f3e90,OptimizedCallTarget,3,3,3,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
