[#, project, merge commit, file, approach, timeStamp]
1,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,4,715
2,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,3,924
3,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,4,22
4,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,4,321
5,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,4,265
1,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,3,81
2,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,3,766
3,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,3,742
4,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,3,757
5,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,3,641
1,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,3,939
2,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,4,111
3,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,3,527
4,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,3,616
5,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,3,859
1,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,SimpleInitializationBlockHandler,4,889
2,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,SimpleInitializationBlockHandler,4,052
3,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,SimpleInitializationBlockHandler,3,674
4,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,SimpleInitializationBlockHandler,3,816
5,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,SimpleInitializationBlockHandler,3,602
