project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
antlr4,ca77cbe218465dd5e62a7951b8af20f51af2ca23,GoRunner,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,SwiftTarget,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,CppTarget,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,BaseRuntimeTestSupport,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,Python3Target,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,Target,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,TestPerformance,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,BaseNodeTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,CSharpTarget,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,ATNSimulator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,BaseSwiftTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,Grammar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,DartTarget,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,ActionTranslator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,Python2Target,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,ATNDeserializer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,Rule,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,80edad927c7f48bec615ec95305f4af2416f6f81,PHPTarget,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,BaseSwiftTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,Grammar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,ActionTranslator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,TestPerformance,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,IntervalSet,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,ATNSimulator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,ATNDeserializer,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,0c4473ea1ae6186a2205d94d3b16eef0b63377d3,Rule,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,185f8e963568cfb8402f06fb6d87f826240789c6,BaseRuntimeTest,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,cd9ed40ab0b31833477577a578f1bc50015909f9,Grammar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,badc21bf49d2fea897e9c9928f09b86253a0a24b,Grammar,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,00eb4f89cafd323490dfe733623185609367ffab,ActionTranslator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
antlr4,b14ca56441196d63b8974455c0050bfaee4cb3a4,Grammar,1,1,2,0,0,0,2,0,true,false,false,false,false,false,true,false,false,false,false,false
antlr4,b14ca56441196d63b8974455c0050bfaee4cb3a4,ATNSimulator,0,0,2,0,0,0,2,0,true,false,false,false,false,false,true,false,false,false,false,false
antlr4,c0668a9caea5953d81ffa3d8969c7fca26d61c2d,ATNSimulator,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
