project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
jenkins,06eb14efe698a9c6941e6b00a1b061b69717a1fb,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a18f7432fe8a07aa39e173c89828309e7178666c,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,5d2060e07d1b00aed1ecaf553693b6a7c283c54b,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,c29b7bb2f7b8c293d9df771d9f4d97f43ca3391d,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,06327a2db6d3facb56e2c2d0f1506c1a77fece5c,Items,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,e5618305b96abfafffd902030617c19c1bef1264,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ed101287eba0852f5cb4b093f1347f355a9d5936,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1461ff448d4e55f0eb90dd4952d3f0fe523b680f,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,3cd63e212a5273316aad72110d36611021e99a8a,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,921f1a81ed10c464a6e243d1dc1f5710805ea217,Items,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,7c70042eeef37e38ab8248014fc762b103f99547,Items,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,e41dd93fd19d46497bb16c13996ae7bfc1fe54fb,Items,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,f39c6b7b805b2be2e94017bbc9cc7e491e079df1,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,706aa7ad95f9461b58afb480dab6441b861fd24d,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,JnlpSlaveAgentProtocol3,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,JnlpSlaveAgentProtocol3,1,2,0,1,1,0,false,false,false,false,false,false
jenkins,56f158694a3533de50bea5889ad892a80242612a,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,56f158694a3533de50bea5889ad892a80242612a,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,e18b34caafe67ecbc6d675aeab0bff8d434cc459,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,7706306d21160b43d78638af96c88b5ba83d1556,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,JnlpSlaveAgentProtocol3,1,1,0,1,1,0,false,false,false,false,false,false
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,PluginManager,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,JnlpSlaveAgentProtocol3,1,1,0,1,1,0,false,false,false,false,false,false
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,PluginManager,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,2e90ee86b59188419d9aa406cb4f671bfa93b4e6,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,582f6508e509498ceb04f91f09ec260c1daa038e,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,12d8506cf83520f1e7612bdd0a6114ee0cb84685,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,92a7385f1ea2f926fd7ba8b2d57cab42fb2197a5,JnlpSlaveAgentProtocol3,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,61c753fca391e30b9c841d610e1184f9e14dc992,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ce8922bd7492f9b6b602e7c5272b052afc0638cf,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,75e93bed8a1c6e570e517937448c5da8089991c2,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,c2d0a5778e8af44f4f68203f524054b26fb6b5f5,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,92c81e6aee615ce6b16254ce9535cfa65a266a89,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,3ec94b8a4fdb1829a53879fe7a6a8d202a00687b,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,6af569c4f08d0a7de003ea8890c8b06eefddbc55,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,39f33b9bfd4e6f4b64efc6a9e455d00df9929117,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,93229dfc24a48edef1332e63f5e2f45a7def9d20,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a15df75bd83c8622992d6e8b4ad133a0589939b7,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,8cb24b6c13a9e76351e84c4f37af320e1d825f9b,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ac566a91e44e3482083355bd5cde3cf65610c4a3,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,425b727eacf239fcd9f6675f30f7b4f82697d5e3,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,b859206348a4894553afb8262110ec341b261661,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,90ff340210d9977b66b3157ccecd64da5dc783b1,ProxyConfiguration,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,869f66cc075f100a5c03f1a17805d6264d4478df,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,6364801da5c19f1221552182434444dce058415e,ProxyConfiguration,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,373bd8390c3d73fcb0eede8727178397f1ae6d2f,ProxyConfiguration,2,2,0,0,0,0,true,false,false,true,false,false
jenkins,3624f70169557da4263fdaae96834791ef73c61f,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,f40f9bbbad7a6c2e795f854a475689c12638e560,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,6d0ad56da67e1f154985270b9f4066eda0f767ff,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,04e522fb031f26466e2cce09922640a08b96cd4f,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,9dbcf588e45f7761ff1543658326ff6fe230ac1f,JenkinsRule,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,4c0d5ea6437000b3dd2bf66a6568271712b612fc,ReflectionUtils,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,161b0ac69cbdf94269e36f1b61b3106e4815a152,JenkinsRule,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,657a05b0f518450f792ac7ab88c7611c36a7ef61,JenkinsRule,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,657a05b0f518450f792ac7ab88c7611c36a7ef61,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,43f4b2b570b90d20b8ba64d2c534d1c4f554c04c,JenkinsRule,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,Queue,10,10,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,Jenkins,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,JenkinsRule,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,d049840bcc6478edb09d43d409303bf5787d32d2,User,2,2,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,PluginManager,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,JenkinsRule,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,0bd065f3d180a1e0bcf7febb3213e72450d324f3,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,Queue,4,4,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ManagedWindowsServiceLauncher,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,EbayPolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,PluginManager,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,JenkinsRule,2,2,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,HudsonTestCase,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,a621099bf1a9082b115c173a9d9416e8027db298,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,f60bde00ab87712321284ec8ebad677b3d1dcf40,PluginManager,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,3c2e8171f89d173d247123aaeaf10f60a9472977,PluginManager,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,664748283eedee3bb2a44414902bcdd9ab2cdcac,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,6ad8cbfc3ab570eb5e4d659e44f03b0744c22b0f,Run,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,5c2ac6f50eacab928eee68fbde9bdf4120fedd4d,User,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,7515734b6dd453a8ed4ac2401df16f25d140ea26,User,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,e95c46e25e0e184759828d5bf56dfdd373464063,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d671beffe68236bdcd82c2156ef2fbd4f7c03e69,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,d671beffe68236bdcd82c2156ef2fbd4f7c03e69,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,67f338507dc5b41c880066276367d9e4023e9f53,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,9bf85ed7bd51f1d4412e99a897a03ea5ede409a5,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,66f92ac5c53dbac10039cdc39635ab0c891f3546,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ef9421f7fd5c93d1d77e504b868c903f56ac38bb,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,78cb49b86acef25f32e8ea01caf91023e27820a6,Jenkins,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,c94c1716f336f6e857918b01746920517bd16176,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,84a92396de77f3f744db1287e44ff78f16a5fc1a,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,32376946b8e97468837f737054933612f21182d4,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,32376946b8e97468837f737054933612f21182d4,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,Queue,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ViewJob,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ManagedWindowsServiceLauncher,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,EbayPolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,TestResultAction,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,JenkinsRule,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,HudsonTestCase,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,TestResultTest,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ccbe96227f934ae311714fb9d16f38534966538d,User,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,4ddafceec3363a7b73358890d76bb8c4947e32a8,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,4ddafceec3363a7b73358890d76bb8c4947e32a8,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,Queue,7,7,0,2,2,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,MavenModuleSetBuild,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ViewJob,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,TestPluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,MavenArtifact,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,PluginManager,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,1203b091902526620775a3e3603a245b81ed46b4,AbstractMavenProcessFactory,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,JenkinsRule,8,8,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,HudsonTestCase,2,2,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,ProcessCache,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,1203b091902526620775a3e3603a245b81ed46b4,Result,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,89cbfc4639b7c8c3312f7095ea126fc0ce873add,ProcessTree,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,89cbfc4639b7c8c3312f7095ea126fc0ce873add,MyspacePolicy,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,041f9b9fecc8f591f77c0e66ba8f95a1ad0ff146,JenkinsRule,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,041f9b9fecc8f591f77c0e66ba8f95a1ad0ff146,HudsonTestCase,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,MavenModuleSetBuild,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,MavenArtifact,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,AbstractMavenProcessFactory,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,ee9410d1d2429878629a9166f9333f55a5581ad8,ProcessCache,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,7211c0d42ad1bc6528b49c1359b96673b180b11f,AbstractMavenProcessFactory,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,Queue,5,5,0,2,2,0,true,false,false,true,false,false
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,ComputerSet,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,ProcessTree,0,0,0,0,0,0,true,true,true,true,true,true
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,MavenModuleSetBuild,1,1,0,0,0,0,true,false,false,true,false,false
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,ViewJob,0,0,0,0,0,0,true,false,false,true,true,true
jenkins,de1b368aaa2f7476772e0f0849667c8f73a41fbb,TestPluginManager,0,0,0,0,0,0,true,true,true,true,true,true
