project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
jsoup;7c60ac132afc0034da18bfe969e18046994f9427;220b77140bce70dcf9c767f8f04758b09097db14;1d663eeb;b09e4b74;src/main/java/org/jsoup/parser/Tag.java;1
jsoup;c850608f18d6cf71d96713abed84def85f5bb8fe;ebf35bbc855a02348ef879c702229fb9e969fbc3;8de737bf;af61d072;src/main/java/org/jsoup/nodes/Entities.java;1
jsoup;e5e184662975e276af582771b9a004f7d56ecfd6;373ea35b2cb227b56694aa50589c853b68caa03a;4edb7899;521681b6;src/main/java/org/jsoup/parser/TokeniserState.java;1
