[#, project, merge commit, file, approach, timeStamp]
1,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,6,336
2,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,5,988
3,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,5,884
4,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,5,709
5,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,InsertionLevelInitializationBlockHandler,5,849
1,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,4,908
2,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,4,901
3,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,4,925
4,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,4,876
5,spring-framework,dc5807ea51b189acc7090036f9b5a4732280139a,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/dc5807ea51b189acc7090036f9b5a4732280139a/org/springframework/cglib/core/ReflectUtils,SimpleInitializationBlockHandler,4,933
1,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,4,719
2,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,4,779
3,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,5,289
4,spring-framework,4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4,C:/UFPE/miningframework/SOOTAnalysisOutput/spring-framework/4d7fa9a632b08fd5e7fd7669e4d6c159e17783c4/org/springframework/context/annotation/CommonAnnotationBeanPostProcessor,InsertionLevelInitializationBlockHandler,4,801
