[#, project, merge commit, file, approach, timeStamp]
1,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,119
2,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,193
3,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,1,854
4,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,1,847
5,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,1,863
1,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,1,853
2,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,1,833
3,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,1,86
4,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,1,869
5,jdk,803cb8a76827a21fcf9e033b4ca6a777c509169b,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/803cb8a76827a21fcf9e033b4ca6a777c509169b/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,1,882
1,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,3,01
2,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,886
3,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,709
4,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,747
5,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,InsertionLevelInitializationBlockHandler,2,733
1,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,2,741
2,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,2,735
3,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,2,542
4,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,2,639
5,jdk,ec975c6a055688c014e709917dcfc340037e684f,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/ec975c6a055688c014e709917dcfc340037e684f/java/io/ObjectInputFilter,SimpleInitializationBlockHandler,2,62
1,jdk,3637e50b30e92538510c1a8e8893cedc3bd4ccd5,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/3637e50b30e92538510c1a8e8893cedc3bd4ccd5/VerifyCACerts,InsertionLevelInitializationBlockHandler,1,8
2,jdk,3637e50b30e92538510c1a8e8893cedc3bd4ccd5,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/3637e50b30e92538510c1a8e8893cedc3bd4ccd5/VerifyCACerts,InsertionLevelInitializationBlockHandler,1,807
3,jdk,3637e50b30e92538510c1a8e8893cedc3bd4ccd5,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/3637e50b30e92538510c1a8e8893cedc3bd4ccd5/VerifyCACerts,InsertionLevelInitializationBlockHandler,1,78
4,jdk,3637e50b30e92538510c1a8e8893cedc3bd4ccd5,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/3637e50b30e92538510c1a8e8893cedc3bd4ccd5/VerifyCACerts,InsertionLevelInitializationBlockHandler,1,742
5,jdk,3637e50b30e92538510c1a8e8893cedc3bd4ccd5,C:/UFPE/miningframework/SOOTAnalysisOutput/jdk/3637e50b30e92538510c1a8e8893cedc3bd4ccd5/VerifyCACerts,InsertionLevelInitializationBlockHandler,1,715
