[#, project, merge commit, file, approach, timeStamp]
1,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,InsertionLevelInitializationBlockHandler,0,842
2,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,InsertionLevelInitializationBlockHandler,0,824
3,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,InsertionLevelInitializationBlockHandler,0,7
4,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,InsertionLevelInitializationBlockHandler,0,628
5,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,InsertionLevelInitializationBlockHandler,0,63
1,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,SimpleInitializationBlockHandler,0,659
2,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,SimpleInitializationBlockHandler,0,628
3,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,SimpleInitializationBlockHandler,0,629
4,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,SimpleInitializationBlockHandler,0,642
5,orientdb,710eccfbd3ca14d8a81db8834a60544f27acf142,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/710eccfbd3ca14d8a81db8834a60544f27acf142/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON,SimpleInitializationBlockHandler,0,647
