project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
groovy-core,6b05dfc4b8595c35d83d34796949dd5d68bba23f,GroovyDocTest,0,0,0,0,0,0,true,true,true,true,true,true
groovy-core,099029e454d7a74385e30ad33f40f44fe41b891e,FindReplaceUtility,1,1,0,0,0,0,true,false,false,true,false,false
groovy-core,099029e454d7a74385e30ad33f40f44fe41b891e,TextEditor,1,1,0,0,0,0,true,false,false,true,false,false
groovy-core,099029e454d7a74385e30ad33f40f44fe41b891e,StructuredSyntaxResources,1,1,0,0,0,0,true,false,false,true,false,false
groovy-core,099029e454d7a74385e30ad33f40f44fe41b891e,SimpleGroovyClassDoc,1,1,0,0,0,0,true,false,false,true,false,false
