[#, project, merge commit, file, approach, timeStamp]
1,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,InsertionLevelInitializationBlockHandler,0,832
2,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,InsertionLevelInitializationBlockHandler,0,815
3,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,InsertionLevelInitializationBlockHandler,0,659
4,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,InsertionLevelInitializationBlockHandler,0,631
5,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,InsertionLevelInitializationBlockHandler,0,656
1,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,SimpleInitializationBlockHandler,0,665
2,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,SimpleInitializationBlockHandler,0,697
3,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,SimpleInitializationBlockHandler,0,651
4,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,SimpleInitializationBlockHandler,0,665
5,cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/846d6c701c152f93e10a63ff110fd358c304e5b3/org/apache/cxf/aegis/type/XMLTypeCreator,SimpleInitializationBlockHandler,0,64
1,cxf,d9a1164c341c10db5d34cea3265eb8d5099f3edf,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/d9a1164c341c10db5d34cea3265eb8d5099f3edf/org/apache/cxf/transport/http_jetty/JettyHTTPDestination,InsertionLevelInitializationBlockHandler,0,628
2,cxf,d9a1164c341c10db5d34cea3265eb8d5099f3edf,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/d9a1164c341c10db5d34cea3265eb8d5099f3edf/org/apache/cxf/transport/http_jetty/JettyHTTPDestination,InsertionLevelInitializationBlockHandler,0,631
3,cxf,d9a1164c341c10db5d34cea3265eb8d5099f3edf,C:/UFPE/miningframework/SOOTAnalysisOutput/cxf/d9a1164c341c10db5d34cea3265eb8d5099f3edf/org/apache/cxf/transport/http_jetty/JettyHTTPDestination,InsertionLevelInitializationBlockHandler,0,607
