project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,XMLTypeCreator,0,0,0,0,0,0,true,true,true,true,true,true
cxf,d9a1164c341c10db5d34cea3265eb8d5099f3edf,JettyHTTPDestination,0,0,0,0,0,0,true,true,true,true,true,true
cxf,d9a1164c341c10db5d34cea3265eb8d5099f3edf,WebSocketTransportFactory,0,0,0,0,0,0,true,true,true,true,true,true
cxf,eed15b403add8264f8ee8d670dae7f8a07788c83,TokenStoreFactory,0,0,0,0,0,0,true,true,true,true,true,true
cxf,eed15b403add8264f8ee8d670dae7f8a07788c83,ReplayCacheFactory,1,1,0,0,0,0,true,false,false,true,false,false
cxf,eed15b403add8264f8ee8d670dae7f8a07788c83,SecurityConstants,0,0,0,0,0,0,true,true,true,true,true,true
