[#, project, merge commit, file, approach, timeStamp]
1,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/rest/service/BaseSpringRestTestCase,InsertionLevelInitializationBlockHandler,4,103
2,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/rest/service/BaseSpringRestTestCase,InsertionLevelInitializationBlockHandler,3,276
3,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/rest/service/BaseSpringRestTestCase,InsertionLevelInitializationBlockHandler,3,28
4,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/rest/service/BaseSpringRestTestCase,InsertionLevelInitializationBlockHandler,3,108
5,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/rest/service/BaseSpringRestTestCase,InsertionLevelInitializationBlockHandler,3,711
1,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/editor/language/json/converter/BpmnJsonConverter,InsertionLevelInitializationBlockHandler,5,824
2,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/editor/language/json/converter/BpmnJsonConverter,InsertionLevelInitializationBlockHandler,5,35
3,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/editor/language/json/converter/BpmnJsonConverter,InsertionLevelInitializationBlockHandler,4,983
4,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/editor/language/json/converter/BpmnJsonConverter,InsertionLevelInitializationBlockHandler,4,623
5,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/editor/language/json/converter/BpmnJsonConverter,InsertionLevelInitializationBlockHandler,4,63
1,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSessionFactory,InsertionLevelInitializationBlockHandler,29,581
2,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSessionFactory,InsertionLevelInitializationBlockHandler,30,081
3,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSessionFactory,InsertionLevelInitializationBlockHandler,29,702
4,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSessionFactory,InsertionLevelInitializationBlockHandler,29,699
5,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSessionFactory,InsertionLevelInitializationBlockHandler,30,972
1,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSession,InsertionLevelInitializationBlockHandler,13,021
2,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSession,InsertionLevelInitializationBlockHandler,14,128
3,Activiti,a0f41e550844c36d42463956e2b5c0d6bac23462,C:/UFPE/miningframework/SOOTAnalysisOutput/Activiti/a0f41e550844c36d42463956e2b5c0d6bac23462/org/activiti/engine/impl/db/DbSqlSession,InsertionLevelInitializationBlockHandler,12,454
