project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
realm-java;db6b3e3d91bb26506f4e7be1884319ff03c2af2d;03c2792fb104cbacc4384dd59bc2beb1d68f1618;5a405e17f;79723ab5d;realm/realm-library/src/objectServer/java/io/realm/mongodb/User.java;0
realm-java;db6b3e3d91bb26506f4e7be1884319ff03c2af2d;03c2792fb104cbacc4384dd59bc2beb1d68f1618;5a405e17f;79723ab5d;realm/realm-library/src/objectServer/java/io/realm/mongodb/User.java;0
realm-java;656547296beeccb5baa7413dc35b72aa2fe3d014;5be74cfabc6674ef13db92c0180c6eab6eb6c34e;14ce51d83;b07bdce9e;realm/realm-library/src/androidTest/java/io/realm/RealmMigrationTests.java;0
realm-java;656547296beeccb5baa7413dc35b72aa2fe3d014;5be74cfabc6674ef13db92c0180c6eab6eb6c34e;14ce51d83;b07bdce9e;realm/realm-library/src/androidTest/java/io/realm/RealmMigrationTests.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm/realm-library/src/androidTest/java/io/realm/RealmQueryTests.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm/realm-library/src/androidTest/java/io/realm/RealmQueryTests.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm-annotations/src/main/java/io/realm/annotations/PrimaryKey.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm-annotations/src/main/java/io/realm/annotations/PrimaryKey.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm/realm-library/src/main/java/io/realm/RealmQuery.java;0
realm-java;f06ad84ec20b96fc13e7b9982cdcbef53c902a5c;a7b91e490999464cd68bbee040fa3992dec70d13;caa2c2a57;5be74cfab;realm/realm-library/src/main/java/io/realm/RealmQuery.java;0
realm-java;359666fadfdd8f17f52732e8c47ff9af6d1c2a0b;68ef49b6f7392875ecec3b4ce5367e63dae9b768;9fc65bb59;a7b91e490;realm/realm-library/src/main/java/io/realm/internal/objectstore/OsObjectBuilder.java;0
realm-java;359666fadfdd8f17f52732e8c47ff9af6d1c2a0b;68ef49b6f7392875ecec3b4ce5367e63dae9b768;9fc65bb59;a7b91e490;realm/realm-library/src/main/java/io/realm/internal/objectstore/OsObjectBuilder.java;0
realm-java;359666fadfdd8f17f52732e8c47ff9af6d1c2a0b;68ef49b6f7392875ecec3b4ce5367e63dae9b768;9fc65bb59;a7b91e490;realm/realm-library/src/androidTest/java/io/realm/RealmJsonTests.java;0
realm-java;359666fadfdd8f17f52732e8c47ff9af6d1c2a0b;68ef49b6f7392875ecec3b4ce5367e63dae9b768;9fc65bb59;a7b91e490;realm/realm-library/src/androidTest/java/io/realm/RealmJsonTests.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/resources/some/test/AllTypes.java;0
realm-java;6013b45580c70b49d67e2e47f4b1d3b9c0ff8d4f;7a55509afe0e03cd58458e3c8bc597f2cde72036;e2478453c;68ef49b6f;realm/realm-annotations-processor/src/test/resources/some/test/AllTypes.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_EmbeddedClassSimpleParentRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_EmbeddedClassSimpleParentRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_EmbeddedClassSimpleParentRealmProxy.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;0
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;707a632845d83354257c2183b3b9f34fadf0212b;1cfe291f90d1ce5c58a1ab9b44e41c225ee9f8e7;8e426ce0a;7a55509af;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;0
