project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
realm-java;68ef49b6f7392875ecec3b4ce5367e63dae9b768;4c7e0835a30c289e190063f51856e5ba42336d2b;fecd97b2c;6261a2011;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;d7a9f27c78b0b5123ca9995352cba458aefcc95a;860f80b820a99dcc5a931e9ca1f8167bd4a084f8;f75bba8eb;444c318eb;realm/realm-library/src/testUtils/java/io/realm/TestHelper.java;1
realm-java;93f1fef6abac3285a675eaa92622786b9a9ea06e;129ce562547d03574709b088de45cd472c9e76e4;473698614;59d9f29fb;realm/realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;1
realm-java;c573bb69c98910a0c4b170c959cc1a665d07dc6a;f7431383b76f68ee54a6705c16ddad114811077b;e78fa2984;30357a291;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;1
realm-java;86c8fa5e63ac2166f2805495a605b4873daa40af;eddd4b83c4cb340674a1261cfc57e83a4f58d7fd;ab8a42ac8;c2f8b660b;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java;2
realm-java;3e1310755be871ec120633637f17afe3a439f4bc;6d071200d8dba9eee93160bdd001a38de966faee;52ba434e3;721753ab6;realm/realm-library/src/main/java/io/realm/internal/ObjectServerFacade.java;2
realm-java;38c90e5e885158e1b4cbae570b0a65f894b91f1e;eebdb0849e08aed5862f2bc0a638274b05e8395a;154419881;c5a616b56;realm/realm-library/src/main/java/io/realm/internal/ObjectServerFacade.java;2
realm-java;f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/objectserver/SyncManager.java;2
realm-java;aafe61f2a84b47a0679bab3bebb05086aae691e9;b12e2efd557548a53efac7a431d5c03ffc9867cb;81a31f090;946a65902;realm/realm-library/src/main/java/io/realm/BaseRealm.java;1
realm-java;4fbee1e45d6117dc74d80d7b4014ad6656f46349;d87a1fbc8f282d63a71ca3f7c890831b877d9986;f20208c21;ecbacf1a0;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;1
realm-java;a05ddbc4c8549ac9e214e76566e25bc0c3725846;f8171e757ae5c03bbfed7b3d4624ce479b0028f4;e3430d67d;4c218573a;realm/realm-library/src/main/java/io/realm/internal/Util.java;1
realm-java;07ccdff85b7720fe3031226708a486b44f1ca435;fe2bae02029073d6eedcde61028d12a4d83390a3;0c574f019;7e3de50c6;realm/realm-library/src/main/java/io/realm/internal/Util.java;1
realm-java;fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/internal/Util.java;1
realm-java;d00b959d82d4af0a5db537d43db62d75fe3b5c5d;1c75c9cc4c030ded2797d412e8e37c4d5f5944c4;088e2cecb;b656f99c6;realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;1
