[#, project, merge commit, file, approach, timeStamp]
1,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,3,61
2,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,3,109
3,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,3,18
4,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,94
5,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,3,366
1,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,2,84
2,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,3,05
3,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,3,337
4,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,3,309
5,curator,540cd28a33bccc6423765851631a02dcd974b89f,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/540cd28a33bccc6423765851631a02dcd974b89f/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,2,903
1,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,664
2,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,516
3,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,439
4,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,905
5,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,InsertionLevelInitializationBlockHandler,2,867
1,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,3,869
2,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,4,136
3,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,4,09
4,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,3,446
5,curator,d5d12c88b075fd1fc51a29412b3c08918cceb983,C:/UFPE/miningframework/SOOTAnalysisOutput/curator/d5d12c88b075fd1fc51a29412b3c08918cceb983/org/apache/curator/test/BaseClassForTests,SimpleInitializationBlockHandler,4,564
