[#, project, merge commit, file, approach, timeStamp]
1,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,InsertionLevelInitializationBlockHandler,5,369
2,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,InsertionLevelInitializationBlockHandler,5,656
3,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,InsertionLevelInitializationBlockHandler,5,634
4,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,InsertionLevelInitializationBlockHandler,5,583
5,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,InsertionLevelInitializationBlockHandler,6,357
1,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,InsertionLevelInitializationBlockHandler,4,564
2,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,InsertionLevelInitializationBlockHandler,4,848
3,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,InsertionLevelInitializationBlockHandler,5,123
4,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,InsertionLevelInitializationBlockHandler,5,279
5,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,InsertionLevelInitializationBlockHandler,4,543
1,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,SimpleInitializationBlockHandler,6,876
2,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,SimpleInitializationBlockHandler,6,97
3,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,SimpleInitializationBlockHandler,6,335
4,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,SimpleInitializationBlockHandler,5,56
5,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/core/CoreContainer,SimpleInitializationBlockHandler,5,51
1,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,SimpleInitializationBlockHandler,4,73
2,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,SimpleInitializationBlockHandler,5,469
3,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,SimpleInitializationBlockHandler,5,372
4,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,SimpleInitializationBlockHandler,4,26
5,lucene-solr,6b87cfb88c1ad428f3b6affb53aef1ed49949ab8,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6b87cfb88c1ad428f3b6affb53aef1ed49949ab8/org/apache/solr/handler/SolrConfigHandler,SimpleInitializationBlockHandler,4,212
1,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,InsertionLevelInitializationBlockHandler,0,871
2,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,InsertionLevelInitializationBlockHandler,0,927
3,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,InsertionLevelInitializationBlockHandler,1,026
4,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,InsertionLevelInitializationBlockHandler,1,042
5,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,InsertionLevelInitializationBlockHandler,1,027
1,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,SimpleInitializationBlockHandler,1,106
2,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,SimpleInitializationBlockHandler,1,26
3,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,SimpleInitializationBlockHandler,0,918
4,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,SimpleInitializationBlockHandler,0,813
5,lucene-solr,08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/08d2c2d0df7d030a2f68e63e2660ee7f38d1a3cf/org/apache/lucene/util/RamUsageEstimator,SimpleInitializationBlockHandler,0,818
1,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/client/solrj/impl/LBHttpSolrClient,InsertionLevelInitializationBlockHandler,3,228
2,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/client/solrj/impl/LBHttpSolrClient,InsertionLevelInitializationBlockHandler,3,482
3,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/client/solrj/impl/LBHttpSolrClient,InsertionLevelInitializationBlockHandler,3,375
4,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/client/solrj/impl/LBHttpSolrClient,InsertionLevelInitializationBlockHandler,3,356
5,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/client/solrj/impl/LBHttpSolrClient,InsertionLevelInitializationBlockHandler,3,521
1,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/handler/SchemaHandler,InsertionLevelInitializationBlockHandler,2,317
2,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/handler/SchemaHandler,InsertionLevelInitializationBlockHandler,2,297
3,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/handler/SchemaHandler,InsertionLevelInitializationBlockHandler,2,281
4,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/handler/SchemaHandler,InsertionLevelInitializationBlockHandler,2,213
5,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/handler/SchemaHandler,InsertionLevelInitializationBlockHandler,2,171
1,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/search/ValueSourceParser,InsertionLevelInitializationBlockHandler,18,044
2,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/search/ValueSourceParser,InsertionLevelInitializationBlockHandler,17,842
3,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/search/ValueSourceParser,InsertionLevelInitializationBlockHandler,17,944
4,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/search/ValueSourceParser,InsertionLevelInitializationBlockHandler,17,845
5,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/solr/search/ValueSourceParser,InsertionLevelInitializationBlockHandler,18,308
1,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/lucene/analysis/charfilter/HTMLStripCharFilter,InsertionLevelInitializationBlockHandler,1,961
2,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/lucene/analysis/charfilter/HTMLStripCharFilter,InsertionLevelInitializationBlockHandler,2,118
3,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/lucene/analysis/charfilter/HTMLStripCharFilter,InsertionLevelInitializationBlockHandler,2,195
4,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/lucene/analysis/charfilter/HTMLStripCharFilter,InsertionLevelInitializationBlockHandler,2,117
5,lucene-solr,6a8768e3959e6bb1beb8082ed9f4cc6807f94aff,C:/UFPE/miningframework/SOOTAnalysisOutput/lucene-solr/6a8768e3959e6bb1beb8082ed9f4cc6807f94aff/org/apache/lucene/analysis/charfilter/HTMLStripCharFilter,InsertionLevelInitializationBlockHandler,2,193
