[#, project, merge commit, file, approach, timeStamp]
1;realm-java;f55c2eac027a42bd310f2750eb944750108199f1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f55c2eac027a42bd310f2750eb944750108199f1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,195
2;realm-java;f55c2eac027a42bd310f2750eb944750108199f1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f55c2eac027a42bd310f2750eb944750108199f1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,218
3;realm-java;f55c2eac027a42bd310f2750eb944750108199f1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f55c2eac027a42bd310f2750eb944750108199f1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,256
4;realm-java;f55c2eac027a42bd310f2750eb944750108199f1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f55c2eac027a42bd310f2750eb944750108199f1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,212
5;realm-java;f55c2eac027a42bd310f2750eb944750108199f1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/f55c2eac027a42bd310f2750eb944750108199f1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,31
1;realm-java;1923c11018c5bdec5756f32f9a092dca20c95bb3;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1923c11018c5bdec5756f32f9a092dca20c95bb3/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;2,037
2;realm-java;1923c11018c5bdec5756f32f9a092dca20c95bb3;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1923c11018c5bdec5756f32f9a092dca20c95bb3/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;1,939
3;realm-java;1923c11018c5bdec5756f32f9a092dca20c95bb3;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1923c11018c5bdec5756f32f9a092dca20c95bb3/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;1,918
4;realm-java;1923c11018c5bdec5756f32f9a092dca20c95bb3;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1923c11018c5bdec5756f32f9a092dca20c95bb3/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;1,907
5;realm-java;1923c11018c5bdec5756f32f9a092dca20c95bb3;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/1923c11018c5bdec5756f32f9a092dca20c95bb3/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;1,961
1;realm-java;8a7a42e6b8646f17aa9534232b028c09e23465c8;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8a7a42e6b8646f17aa9534232b028c09e23465c8/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,536
2;realm-java;8a7a42e6b8646f17aa9534232b028c09e23465c8;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8a7a42e6b8646f17aa9534232b028c09e23465c8/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,529
3;realm-java;8a7a42e6b8646f17aa9534232b028c09e23465c8;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8a7a42e6b8646f17aa9534232b028c09e23465c8/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,532
4;realm-java;8a7a42e6b8646f17aa9534232b028c09e23465c8;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8a7a42e6b8646f17aa9534232b028c09e23465c8/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,545
5;realm-java;8a7a42e6b8646f17aa9534232b028c09e23465c8;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/8a7a42e6b8646f17aa9534232b028c09e23465c8/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,521
1;realm-java;de1e8b9611845e161cfe989351fb48012c750e3b;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/de1e8b9611845e161cfe989351fb48012c750e3b/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,516
2;realm-java;de1e8b9611845e161cfe989351fb48012c750e3b;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/de1e8b9611845e161cfe989351fb48012c750e3b/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,54
3;realm-java;de1e8b9611845e161cfe989351fb48012c750e3b;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/de1e8b9611845e161cfe989351fb48012c750e3b/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,56
4;realm-java;de1e8b9611845e161cfe989351fb48012c750e3b;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/de1e8b9611845e161cfe989351fb48012c750e3b/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,564
5;realm-java;de1e8b9611845e161cfe989351fb48012c750e3b;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/de1e8b9611845e161cfe989351fb48012c750e3b/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,543
1;realm-java;02b89a14d99404b1cb7417901a4340b6aa4a69c1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/02b89a14d99404b1cb7417901a4340b6aa4a69c1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,585
2;realm-java;02b89a14d99404b1cb7417901a4340b6aa4a69c1;C:/UFPE/miningframework/SOOTAnalysisOutput/realm-java/02b89a14d99404b1cb7417901a4340b6aa4a69c1/io/realm/RealmObjectSchema;SimpleInitializationBlockHandler;0,554
