[#, project, merge commit, file, approach, timeStamp]
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,0,627
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,0,615
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,0,662
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,0,649
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,InsertionLevelInitializationBlockHandler,0,595
1,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,0,627
2,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,0,617
3,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,0,663
4,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,0,631
5,mockito,ff32a690a2cc73d709ec7d079ee73d92eba99183,C:/UFPE/miningframework/SOOTAnalysisOutput/mockito/ff32a690a2cc73d709ec7d079ee73d92eba99183/org/mockito/internal/util/Primitives,SimpleInitializationBlockHandler,0,607
