project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
zeppelin;6e2c9a7fa8a737ca4c22b4d66203f58cfff5eec2;137f82dbef26522b86b44b5dd166f85c0c6db33f;83b65cc21;0e8711552;spark/src/main/java/com/nflabs/zeppelin/spark/SparkSqlInterpreter.java;2
zeppelin;482fea2bfbd7f438dbe0878e34b087dcc55923b8;24c8612a162e8d06865f8860e6c1bb8b2de18a6e;cdb0f1a0a;f8794aa1a;spark/src/main/java/com/nflabs/zeppelin/spark/SparkSqlInterpreter.java;2
