New Handlers; old Handlers; status
C:\UFPE\miningframework\SOOTAnalysisOutput\files\k-9\fe727f8b20d76c15abac7f580ce6f1632165e1d2\source\com\fsck\k9\activity\MessageView\newHandlerOutput.java.java;C:\UFPE\miningframework\SOOTAnalysisOutput\files\k-9\fe727f8b20d76c15abac7f580ce6f1632165e1d2\source\com\fsck\k9\activity\MessageView\oldHandlerOutput.java.java;1;
