Merge commit; Ancestor; Parent 1; Parent 2; files
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/ReadTransaction.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/moduleExample/app/src/main/java/io/realm/examples/appmodules/MyApplication.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmResults.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/benchmarks/java/io/realm/benchmarks/RealmResultsBenchmarks.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/TableOrView.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmJsonAbsentPrimaryKeyTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/exceptions/RealmFileException.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/Table.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/log/Logger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmList.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/ImplicitTransaction.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/AllJavaTypes.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm-annotations/src/main/java/io/realm/annotations/PrimaryKey.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/newsreaderExample/src/main/java/io/realm/examples/newsreader/NewsReaderApplication.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/benchmarks/java/io/realm/benchmarks/RealmObjectReadBenchmarks.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/modules/CompositeMediator.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmModelTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmObject.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/DynamicRealmObject.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmCollection.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/Group.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmObjectTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmCache.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/PrimaryKeyAsByte.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/android/AndroidLogger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/UncheckedRow.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/SortTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/log/Logger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/BaseRealm.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/migrationExample/src/main/java/io/realm/examples/realmmigrationexample/MyApplication.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmJsonTypeHelper.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/PrimaryKeyAsLong.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmCacheTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmObjectSchema.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/TableQuery.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmProxyMediatorTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/SharedGroup.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/benchmarks/java/io/realm/benchmarks/config/BenchmarkConfig.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmAsyncQueryTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/RandomPrimaryKey.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/ClassMetaData.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/OrderedRealmCollectionIteratorTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/DefaultValueSetter.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/async/QueryUpdateTask.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmInMemoryTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/pojo/AllTypesRealmModel.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/introExample/src/main/java/io/realm/examples/intro/IntroExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/jsonExample/src/main/java/io/realm/examples/json/JsonExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProcessor.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/ColumnIndicesTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/rxJavaExample/src/main/java/io/realm/examples/rxjava/MyApplication.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/android/DebugAndroidLogger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/ManagedRealmCollectionTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNI_nativeTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/log/RealmLog.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNIImplicitTransactionsTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/android/ReleaseAndroidLogger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/Cat.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/log/AndroidLogger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNILinkTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/UnManagedRealmCollectionTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/rule/TestRealmConfigurationFactory.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/RealmNotifier.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/CustomMethods.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/Realm.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyMediatorGenerator.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/DefaultValueConstructor.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/SharedGroupManager.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmResultsTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/SharedRealm.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/LinkView.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/ColumnInfoTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/NotificationsTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/unitTestExample/src/main/java/io/realm/examples/unittesting/ExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/HandlerController.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/modules/FilterableMediator.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/log/LogLevel.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/ColumnIndices.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/Constants.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/benchmarks/java/io/realm/benchmarks/RealmObjectWriteBenchmarks.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/DynamicRealm.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/DynamicRealmTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/TableView.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/benchmarks/java/io/realm/benchmarks/RealmBenchmarks.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/exceptions/RealmIOException.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/log/RealmLog.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/PrimaryKeyWithNoPrimaryKeyObjectRelation.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/ProxyState.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/PrimaryKeyAsShort.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNIQueryTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/migrationExample/src/main/java/io/realm/examples/realmmigrationexample/MigrationExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/WriteTransaction.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/services/RemoteProcessService.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/moduleExample/library/src/main/java/io/realm/examples/librarymodules/Zoo.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmJsonNullPrimaryKeyTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/DynamicRealmObjectTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNITableTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/test/resources/io/realm/NullTypesRealmProxy.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/RealmConfiguration.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNICloseTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmListTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmJsonTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/BulkInsertTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/CollectionTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/threadExample/src/main/java/io/realm/examples/threads/MyApplication.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNIViewTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/gridViewExample/src/main/java/io/realm/examples/realmgridview/GridViewExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/DefaultValueOverwriteNullLink.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/DefaultValueOfField.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/RealmAnnotationTests.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/unitTestExample/src/test/java/io/realm/examples/unittesting/ExampleRealmTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/main/java/io/realm/internal/ColumnInfo.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/internal/JNITableViewTest.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-library/src/androidTest/java/io/realm/entities/PrimaryKeyAsInteger.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;examples/encryptionExample/src/main/java/io/realm/examples/encryptionexample/EncryptionExampleActivity.java;
c52fc84387009a4d9c5698a5a84a582db7459c10;e7cad3811e4a6b9238f1ffda57ca64551a78af9a;c4addc961;4ef1f46c2;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
