[#, project, merge commit, file, approach, timeStamp]
1;ExoPlayer;d0db1114c6ae6ebf26f4f91bd1567d71c102ea75;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/d0db1114c6ae6ebf26f4f91bd1567d71c102ea75/androidx/media3/extractor/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,726
2;ExoPlayer;d0db1114c6ae6ebf26f4f91bd1567d71c102ea75;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/d0db1114c6ae6ebf26f4f91bd1567d71c102ea75/androidx/media3/extractor/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,827
3;ExoPlayer;d0db1114c6ae6ebf26f4f91bd1567d71c102ea75;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/d0db1114c6ae6ebf26f4f91bd1567d71c102ea75/androidx/media3/extractor/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,763
4;ExoPlayer;d0db1114c6ae6ebf26f4f91bd1567d71c102ea75;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/d0db1114c6ae6ebf26f4f91bd1567d71c102ea75/androidx/media3/extractor/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,827
5;ExoPlayer;d0db1114c6ae6ebf26f4f91bd1567d71c102ea75;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/d0db1114c6ae6ebf26f4f91bd1567d71c102ea75/androidx/media3/extractor/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,778
1;ExoPlayer;494fc40810772977ee49457d9656da4fa1b5eda2;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/494fc40810772977ee49457d9656da4fa1b5eda2/com/google/android/exoplayer2/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,782
2;ExoPlayer;494fc40810772977ee49457d9656da4fa1b5eda2;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/494fc40810772977ee49457d9656da4fa1b5eda2/com/google/android/exoplayer2/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,805
3;ExoPlayer;494fc40810772977ee49457d9656da4fa1b5eda2;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/494fc40810772977ee49457d9656da4fa1b5eda2/com/google/android/exoplayer2/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,73
4;ExoPlayer;494fc40810772977ee49457d9656da4fa1b5eda2;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/494fc40810772977ee49457d9656da4fa1b5eda2/com/google/android/exoplayer2/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,762
5;ExoPlayer;494fc40810772977ee49457d9656da4fa1b5eda2;C:/UFPE/miningframework/SOOTAnalysisOutput/ExoPlayer/494fc40810772977ee49457d9656da4fa1b5eda2/com/google/android/exoplayer2/text/webvtt/WebvttCueParser;InsertionLevelInitializationBlockHandler;0,787
