[#, project, merge commit, file, approach, timeStamp]
1;storm;ece2a1c8a7acef86152f81a8f031d6be0e6f98e3;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/ece2a1c8a7acef86152f81a8f031d6be0e6f98e3/org/apache/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,343
2;storm;ece2a1c8a7acef86152f81a8f031d6be0e6f98e3;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/ece2a1c8a7acef86152f81a8f031d6be0e6f98e3/org/apache/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,351
3;storm;ece2a1c8a7acef86152f81a8f031d6be0e6f98e3;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/ece2a1c8a7acef86152f81a8f031d6be0e6f98e3/org/apache/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,503
4;storm;ece2a1c8a7acef86152f81a8f031d6be0e6f98e3;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/ece2a1c8a7acef86152f81a8f031d6be0e6f98e3/org/apache/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;8,542
5;storm;ece2a1c8a7acef86152f81a8f031d6be0e6f98e3;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/ece2a1c8a7acef86152f81a8f031d6be0e6f98e3/org/apache/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;9,751
1;storm;4645c190d094d334894acbdea0a51c67cdef7c14;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/4645c190d094d334894acbdea0a51c67cdef7c14/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,545
2;storm;4645c190d094d334894acbdea0a51c67cdef7c14;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/4645c190d094d334894acbdea0a51c67cdef7c14/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,615
3;storm;4645c190d094d334894acbdea0a51c67cdef7c14;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/4645c190d094d334894acbdea0a51c67cdef7c14/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,397
4;storm;4645c190d094d334894acbdea0a51c67cdef7c14;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/4645c190d094d334894acbdea0a51c67cdef7c14/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,415
5;storm;4645c190d094d334894acbdea0a51c67cdef7c14;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/4645c190d094d334894acbdea0a51c67cdef7c14/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,237
1;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;6,837
2;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,392
3;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,361
4;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,772
5;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyPageInfo;SimpleInitializationBlockHandler;7,713
1;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologySummary;SimpleInitializationBlockHandler;5,798
2;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologySummary;SimpleInitializationBlockHandler;6,606
3;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologySummary;SimpleInitializationBlockHandler;5,726
4;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologySummary;SimpleInitializationBlockHandler;5,834
5;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologySummary;SimpleInitializationBlockHandler;5,916
1;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;7,189
2;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;6,069
3;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;5,817
4;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;5,694
5;storm;7f9d00dba940addb854f7f7f765cb711102857e0;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/7f9d00dba940addb854f7f7f765cb711102857e0/backtype/storm/generated/TopologyInfo;SimpleInitializationBlockHandler;5,911
1;storm;5d84794521b2f581d2ccf3b144f8c73cfb277e75;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/5d84794521b2f581d2ccf3b144f8c73cfb277e75/backtype/storm/generated/Credentials;SimpleInitializationBlockHandler;3,688
2;storm;5d84794521b2f581d2ccf3b144f8c73cfb277e75;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/5d84794521b2f581d2ccf3b144f8c73cfb277e75/backtype/storm/generated/Credentials;SimpleInitializationBlockHandler;3,429
3;storm;5d84794521b2f581d2ccf3b144f8c73cfb277e75;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/5d84794521b2f581d2ccf3b144f8c73cfb277e75/backtype/storm/generated/Credentials;SimpleInitializationBlockHandler;2,937
4;storm;5d84794521b2f581d2ccf3b144f8c73cfb277e75;C:/UFPE/miningframework/SOOTAnalysisOutput/storm/5d84794521b2f581d2ccf3b144f8c73cfb277e75/backtype/storm/generated/Credentials;SimpleInitializationBlockHandler;3,243
