project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
geoserver,733a4153cf675129b49ff818f5c9039741495c5c,DataStoreFileController,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,LoginFormHTMLInclude,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,HTMLFeatureInfoOutputFormat,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,OpenLayersPreviewPanel,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,FeatureTemplate,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,FreemarkerTemplateSupport,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,47e0b05c9e84554336862244fe558852d3e3dafc,AbstractOpenLayersMapOutputFormat,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,3518cdb07ec159c1ac365fc8583da7ff4b9da89b,ReaderDimensionAccessorTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,StyleResource,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,CiteTestData,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,GeoServerSecurityFilterChain,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,OpenLayersMapOutputFormat,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,BilWCSUtils,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,GML32OutputFormat,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,GetCoverage,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,WCSTestSupport,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,DataStoreFileResource,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,WFSURIHandler,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,Browser,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,GeoServerFileChooser,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
geoserver,54fdc95180d4cefc67fc214c0f52a1c23aedd33b,ProcessParameterIO,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
