project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
hive,56fc46b8b176ff2b972740656e3e65e3da06e627,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,d2c60f3ae18fb18b1bc50355a7740cf352cab782,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,651e7950977dd4e63da42648c38b03c3bf097e7f,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,FindSchemasByColsResp,4,4,0,0,4,4,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,WMFullResourcePlan,16,16,0,0,16,16,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,SchemaVersion,4,4,0,0,4,4,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,WMGetTriggersForResourePlanResponse,4,4,0,0,4,4,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,CreationMetadata,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,WMValidateResourcePlanResponse,8,8,0,0,8,8,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,WMGetAllResourcePlanResponse,4,4,0,0,4,4,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,37a1907be4ecff19777a86f8b3d860861613af15,Materialization,4,4,0,0,2,2,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,4db8b1c66c459d6c0487565c3c176055a910da2a,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,4743c7984d8a547cab135f9fc0fc550ac32dd61f,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,ba9cd7947f4530f84f0a2ccb7a636fe12231640b,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,ba9cd7947f4530f84f0a2ccb7a636fe12231640b,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,42335b46cacb2ebcc4569e1081a1cc6369558146,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,42335b46cacb2ebcc4569e1081a1cc6369558146,TaskFactory,1,1,0,0,1,1,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,42335b46cacb2ebcc4569e1081a1cc6369558146,TestExecDriver,1,1,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,42335b46cacb2ebcc4569e1081a1cc6369558146,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,42335b46cacb2ebcc4569e1081a1cc6369558146,Utilities,2,2,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,77f3f28e26fa069c3e3c49d0e2f45073b59b2b60,TaskFactory,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,77f3f28e26fa069c3e3c49d0e2f45073b59b2b60,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,471784980adb079f6610449dd3ca855a5605121c,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,471784980adb079f6610449dd3ca855a5605121c,Utilities,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,f159b5a198aa04e34c78ebc8159d2525146d8c9b,MetaStoreUtils,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,f159b5a198aa04e34c78ebc8159d2525146d8c9b,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,379d9babdd43d459b0acfb7663527850320fdbb6,ObjectStore,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,379d9babdd43d459b0acfb7663527850320fdbb6,MetaStoreUtils,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,379d9babdd43d459b0acfb7663527850320fdbb6,HiveConf,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hive,379d9babdd43d459b0acfb7663527850320fdbb6,Utilities,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
