[#, project, merge commit, file, approach, timeStamp]
1;Mindustry;56d291c9631a64cce137f3b5ce39151fe59c5bbe;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/56d291c9631a64cce137f3b5ce39151fe59c5bbe/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;17,489
2;Mindustry;56d291c9631a64cce137f3b5ce39151fe59c5bbe;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/56d291c9631a64cce137f3b5ce39151fe59c5bbe/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;18,26
3;Mindustry;56d291c9631a64cce137f3b5ce39151fe59c5bbe;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/56d291c9631a64cce137f3b5ce39151fe59c5bbe/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,771
4;Mindustry;56d291c9631a64cce137f3b5ce39151fe59c5bbe;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/56d291c9631a64cce137f3b5ce39151fe59c5bbe/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,796
5;Mindustry;56d291c9631a64cce137f3b5ce39151fe59c5bbe;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/56d291c9631a64cce137f3b5ce39151fe59c5bbe/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,689
1;Mindustry;082edbff6f9df863ea31c9db0c7a11bf2c0d5b24;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/082edbff6f9df863ea31c9db0c7a11bf2c0d5b24/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,382
2;Mindustry;082edbff6f9df863ea31c9db0c7a11bf2c0d5b24;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/082edbff6f9df863ea31c9db0c7a11bf2c0d5b24/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,549
3;Mindustry;082edbff6f9df863ea31c9db0c7a11bf2c0d5b24;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/082edbff6f9df863ea31c9db0c7a11bf2c0d5b24/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,383
4;Mindustry;082edbff6f9df863ea31c9db0c7a11bf2c0d5b24;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/082edbff6f9df863ea31c9db0c7a11bf2c0d5b24/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,541
5;Mindustry;082edbff6f9df863ea31c9db0c7a11bf2c0d5b24;C:/UFPE/miningframework/SOOTAnalysisOutput/Mindustry/082edbff6f9df863ea31c9db0c7a11bf2c0d5b24/mindustry/mod/ClassMap;InsertionLevelInitializationBlockHandler;13,7
