project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ConditionalUpdates,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ReplicationCoordinatorException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Compacting,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableNotFoundException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,CompactionStrategyConfig,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanOptions,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveScan,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,KeyExtent,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ConditionalWriterOptions,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActionStats,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RecoveryStatus,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ColumnUpdate,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveCompaction,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NamespaceExistsException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RemoteSpan,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TSamplerConfiguration,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,GcCycleStats,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableInfo,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,DiskUsage,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletSplit,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,WriterOptions,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanColumn,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,Key,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ActiveCompaction,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,AccumuloSecurityException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,RecoveryException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NoSuchScanIDException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TooManyFilesException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NotServingTabletException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TSampleNotPresentException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TableExistsException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TIteratorSetting,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ScanResult,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,IteratorSetting,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletServerStatus,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TabletStats,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,UnknownScanner,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,TInfo,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,KeyValue,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,GCStatus,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,ConstraintViolationException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,MasterMonitorInfo,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,NamespaceNotFoundException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,MutationsRejectedException,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d4eb55daf5407679f485b9abef207fd2c76e7d73,WalEdits,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,10872a76986b2cc02b16b914be023152fafaa153,DeleteRowsIT,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,e113e2f353b4e8eb9d7ac4d4cb6c3cf4892b1836,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,e113e2f353b4e8eb9d7ac4d4cb6c3cf4892b1836,DeleteRowsIT,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,e113e2f353b4e8eb9d7ac4d4cb6c3cf4892b1836,NativeMap,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,4879f52f0334ca1c52b613d297cd3c7fd4c19afa,BaseHostRegexTableLoadBalancerTest,1,1,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,8c3c0783a1273b8237a4c358d8f0d39067f360d4,BaseHostRegexTableLoadBalancerTest,2,2,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,66d8956bfd041e72fd09de03f2832b7084c5bf04,TabletServerStatus,17,17,0,0,1,1,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,80762e9fcb25c1772510119d466c3352cec32f82,BaseHostRegexTableLoadBalancerTest,3,3,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,1efc828f32c4a4546b5130cd5bf8e2d4455e2243,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,8668c7f381832128d6bf76e8b6097778a42b71c4,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,AccumuloReloadingVFSClassLoader,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,NativeMap,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,SystemPermission,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,ServerConstants,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,DefaultConfiguration,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,TabletServerState,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,ChunkInputStreamTest,1,1,0,0,1,1,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,09ee7b0897ede0ce104351026cabbef79a805b71,ZooUtil,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,5b08b17bd5d2d528699153adf8bb541402601b4c,RFileTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,c2a3b685cf32be5fe2c4e33b691085d277473598,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,f45a65cb241e610351ad5e36302bd59ad87755e7,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,AccumuloRowInputFormatTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ServerConstants,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ContinuousVerify,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,AccumuloRowInputFormatTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ClientOnRequiredTable,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ClientOpts,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ClassSize,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,CountTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ConditionalWriterOptions,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,DeleteRowsIT,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TConditionalMutation,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,MetadataConstraints,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ScanResult,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,WriterOptions,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,MultiScanResult,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,DefaultConfiguration,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,LocalWALRecovery,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,ClientOnDefaultTable,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,UpdateErrors,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TMutation,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TabletServerStatus,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TInfo,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,RestartStressIT,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,Initialize,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,MockAccumulo,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
accumulo,5c576af1ecbff2ef276510375ba9db40d2ae9df2,BaseHostRegexTableLoadBalancerTest,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
