project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
redisson,6fa1768d6bcfd1841f4037e5a3108aba5b1b8fe7,RedisRunner,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
redisson,50ad8319540eaab9be46c6855bfcc1e3de20bc33,RedisRunner,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
redisson,d1c90f1ee214a14f7f380a3e1b0b61184161f0c8,RedisRunner,1,1,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
