project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
hazelcast,5cfa1d4b924f0f228101fc06cad0b4c04adcd7e6,ReferenceObjects,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,5cfa1d4b924f0f228101fc06cad0b4c04adcd7e6,ReferenceObjects,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,51d699769dfa62a60c4a138da7799869ad339e7f,HazelcastVersionLocator,3,3,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,51d699769dfa62a60c4a138da7799869ad339e7f,ReferenceObjects,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,51d699769dfa62a60c4a138da7799869ad339e7f,ReferenceObjects,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,51d699769dfa62a60c4a138da7799869ad339e7f,AliasedDiscoveryConfigUtils,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,20089f2993bb68b03f5364c2f136b257300bb918,SplitBrainMergePolicyProvider,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,20089f2993bb68b03f5364c2f136b257300bb918,HazelcastParallelClassRunner,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,20089f2993bb68b03f5364c2f136b257300bb918,DataSerializableConventionsTest,1,1,0,0,1,1,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,20089f2993bb68b03f5364c2f136b257300bb918,ActionConstants,0,0,0,0,0,0,0,0,true,false,false,false,false,true,true,false,false,false,false,true
hazelcast,20089f2993bb68b03f5364c2f136b257300bb918,ReferenceObjects,1,1,0,0,1,1,0,0,true,false,false,false,false,true,true,false,false,false,false,true
