project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
accumulo;be2b3020bdceeee936c6a4f499ea4590d114be5f;ce5085eb4cc705bf8140b416fe508c2a2bc6ed85;5575bc7;80dde61;proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloException.java;4
accumulo;bffc9a3ed05f0314bc3d148bf32d85238db28db0;9a5f33faf4c3cf586d0b8e58aaa5c9fe28b225be;89d36cf;0a9837f;server/tserver/src/main/java/org/apache/accumulo/tserver/NativeMap.java;2
accumulo;e113e2f353b4e8eb9d7ac4d4cb6c3cf4892b1836;fc20be34d6984114e7240c4eba276a3fe87a347b;19dc538;f4f43fe;server/base/src/test/java/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest.java;3
accumulo;66d8956bfd041e72fd09de03f2832b7084c5bf04;1ab2431c96b64e90350ba54045a774a0f1e25404;1910e25;ef78423;core/src/main/java/org/apache/accumulo/core/master/thrift/TabletServerStatus.java;3
accumulo;8668c7f381832128d6bf76e8b6097778a42b71c4;df400c59efd2274d8714cad4c9d3648bb0845c50;b903766;ff134d2;server/base/src/test/java/org/apache/accumulo/server/master/balancer/BaseHostRegexTableLoadBalancerTest.java;2
accumulo;09ee7b0897ede0ce104351026cabbef79a805b71;0d41ec6e64f8c661b476ba74e1670aabd21d85b2;c743109;95f4285;start/src/main/java/org/apache/accumulo/start/classloader/vfs/AccumuloReloadingVFSClassLoader.java;2
accumulo;5b08b17bd5d2d528699153adf8bb541402601b4c;dcc5dffc8ee9badddac85b714ca28123b528b264;3c8bc12;feb2a51;core/src/test/java/org/apache/accumulo/core/file/rfile/RFileTest.java;2
accumulo;d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1;31a222425e242003b146c5b366feb8df7aa98614;78a56a2;976c0aa;core/src/main/java/org/apache/accumulo/core/replication/thrift/RemoteReplicationException.java;4
accumulo;ef39c1aaeadb3b12cd90262f5c6f85e2d02a719d;d9e9d661f13f752c6aa45e36e538ba094bd01352;584b812;c37ba87;server/base/src/test/java/org/apache/accumulo/server/master/balancer/HostRegexTableLoadBalancerTest.java;2
accumulo;8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94;0013e46e6b7f195f9d17dbd540b841d2933ac37b;32907df;17ae2f9;core/src/test/java/org/apache/accumulo/core/iterators/user/IntersectingIteratorTest.java;2
accumulo;01234bef3a6ff8d456830245d64a0747b0d1a1ae;4b5ea535516d98ac482e33e210a6c48fb8f12c43;747a190;0013e46;core/src/main/java/org/apache/accumulo/core/replication/thrift/RemoteReplicationException.java;4
accumulo;bb73e90aa27eac5440dfc34e05d35472660eb2fb;6f7bf39b7a00ab080641958caaefa576ca2fad68;44cd470;55a9c8a;server/base/src/main/java/org/apache/accumulo/server/conf/ServerConfigurationFactory.java;2
accumulo;ead923a20e9a996fb7c43fa91ee331751010c70a;951257ac39290d50df06c134da76baecd7a0ebc9;f442676;1aea14c;server/tserver/src/main/java/org/apache/accumulo/tserver/TabletServer.java;2
accumulo;d0a0ac0598b23046de0599c2c061adb173ce6840;33ef1e027643b3e9cfa82b9b2a4e7c48353d3f7f;8b3358c;fb25f3b;server/tserver/src/main/java/org/apache/accumulo/tserver/TabletServer.java;2
accumulo;f1591f033ed010f490686b836fe6d6d52cb98238;01558a4f1b00f20aad550fa89a8630187a4511cd;f4f28c7;5c670fa;core/src/main/java/org/apache/accumulo/core/replication/StatusUtil.java;2
accumulo;cfbdef1345388767e81a05a154dac22040ad5283;5e0f6a42635471cefee1f5b88d07dfd6060b1cd2;64d1bbe;9b20a9d;test/src/test/java/org/apache/accumulo/test/functional/DeleteRowsSplitIT.java;2
accumulo;9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f;69d665cb4c387afd64f5f0b56e6f52eec2b188a4;5e0f6a4;2deabd3;test/src/main/java/org/apache/accumulo/test/functional/DeleteRowsSplitTest.java;3
accumulo;05e572b92ddbf9e29655a6f71ddc8456d338ac57;09a4f0aa6b47a99a27f6a0be76771e38e571f742;eca6022;5e0f6a4;server/base/src/main/java/org/apache/accumulo/server/init/Initialize.java;2
accumulo;91186bf2779185a679ed1e7a7ce0680d0e4cb9e6;c906e4ba6436b87b7cdfc168fc318f2ff27da279;572d473;8147b19;core/src/main/java/org/apache/accumulo/core/conf/DefaultConfiguration.java;2
