project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
robolectric;43387c6186016ae2e53a4c859e08e8c071cafc6f;8ed8d4d7ee15ba29eb9b5123e0bc44ab1d3855d0;b45b15d8d;2b4bfebe2;nativeruntime/src/main/java/org/robolectric/nativeruntime/NativeRuntimeLoader.java;2
robolectric;08566da3e73ea2eba9bfe8fc3fd56a4ee45b13b2;b0e69b6e8dedb4dd75919b7110ae699915ac9f38;a580a4014;4dd8b548f;robolectric/src/main/java/org/robolectric/plugins/DefaultSdkProvider.java;2
robolectric;a1bb92ecfc50c072a9b0bc676a995a41ebf59cf8;c8d5902e366c68469e8d7b8793ea54b2a4f92b84;284dc9bc0;20679ae19;utils/reflector/src/main/java/org/robolectric/util/reflector/UnsafeAccess.java;2
robolectric;cb71eb49a588b75dcc8736e21bbe6ceff0a9506b;b77d2ca7dfd8b2f4e0964eaf59be2f0bac567fe3;d43b4a35e;ede3fe4bd;resources/src/main/java/org/robolectric/res/android/LocaleDataTables.java;12
robolectric;2dc5520b2cf2b08be3f21a4d75e80a5b7176b106;a0878035a038fba8d141806570edd8fe0fd57a57;f1f46dd97;323002ce5;robolectric/src/test/java/org/robolectric/fakes/RoboSharedPreferencesTest.java;2
robolectric;db2f1e801945cdc140c3b688deae4c4c57c438ff;f963d02130c3ffae91f2d0d3b557412269b0e1e7;ec53a4a07;82cb1fcc7;robolectric-processor/src/test/resources/org/robolectric/Robolectric_ClassNameOnly.java;2
