Merge commit; Ancestor; Parent 1; Parent 2; files
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/types/DateVariableType.java;
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-process-extensions/src/test/java/org/activiti/spring/process/ProcessExtensionServiceIT.java;
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/types/VariableType.java;
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/process/ProcessExtensionsTest.java;
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/VariableDefinition.java;
2465cb91ca6f7d9f3ae8d0232d055c2542a62408;4a27b787a495a0549d376cf27c614a797c27789e;d4214dd9f8;324c595414;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/VariableValidationService.java;
d4214dd9f8257953e0a51f77522759bd9bbd0a7e;fd18559ee0af51b49c63dfdf09145bd14ceb795c;237e5d59a8;42d827e099;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/types/DateExtensionVariableType.java;
d4214dd9f8257953e0a51f77522759bd9bbd0a7e;fd18559ee0af51b49c63dfdf09145bd14ceb795c;237e5d59a8;42d827e099;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/autoconfigure/ProcessExtensionsAutoConfiguration.java;
d4214dd9f8257953e0a51f77522759bd9bbd0a7e;fd18559ee0af51b49c63dfdf09145bd14ceb795c;237e5d59a8;42d827e099;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/VariableParsingService.java;
d4214dd9f8257953e0a51f77522759bd9bbd0a7e;fd18559ee0af51b49c63dfdf09145bd14ceb795c;237e5d59a8;42d827e099;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/types/ExtensionVariableType.java;
d4214dd9f8257953e0a51f77522759bd9bbd0a7e;fd18559ee0af51b49c63dfdf09145bd14ceb795c;237e5d59a8;42d827e099;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/variable/VariableValidationService.java;
822fb48967f51b2adf18bd7947c7eb5bfc530cc1;ca05e8b8b4825e3f70dc7ecc88e1a5a741bebb9e;8b90d1095c;fd18559ee0;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ExtensionVariableTypes.java;
3ba00932aa5107ead8ac282ca02d6b775f690eea;943b05e2778946b5134bc3d815adfdf3e8c8023b;9a8f42755a;1253d375ea;activiti-api-impl/activiti-api-process-runtime-impl/src/main/java/org/conf/activiti/runtime/api/ProcessRuntimeAutoConfiguration.java;
3ba00932aa5107ead8ac282ca02d6b775f690eea;943b05e2778946b5134bc3d815adfdf3e8c8023b;9a8f42755a;1253d375ea;activiti-api-impl/activiti-api-process-runtime-impl/src/test/java/org/activiti/runtime/api/impl/ProcessRuntimeImplTest.java;
3ba00932aa5107ead8ac282ca02d6b775f690eea;943b05e2778946b5134bc3d815adfdf3e8c8023b;9a8f42755a;1253d375ea;activiti-api-impl/activiti-api-process-runtime-impl/src/main/java/org/activiti/runtime/api/impl/ProcessRuntimeImpl.java;
6c752a8327109c5e97345ed1746d8b383a78cc7d;9c1c486f28f7afc5d49295877f608364e9e79645;36ff2ea155;943b05e277;activiti-api-impl/activiti-api-process-runtime-impl/src/main/java/org/conf/activiti/runtime/api/ProcessRuntimeAutoConfiguration.java;
6c752a8327109c5e97345ed1746d8b383a78cc7d;9c1c486f28f7afc5d49295877f608364e9e79645;36ff2ea155;943b05e277;activiti-api-impl/activiti-api-process-runtime-impl/src/main/java/org/activiti/runtime/api/impl/ProcessRuntimeImpl.java;
c7ea8446a3a4851bd3964796a1ecf37d6ffa091d;4a27b787a495a0549d376cf27c614a797c27789e;7a1de95596;9c1c486f28;activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/process/ProcessRuntimeTest.java;
c7ea8446a3a4851bd3964796a1ecf37d6ffa091d;4a27b787a495a0549d376cf27c614a797c27789e;7a1de95596;9c1c486f28;activiti-api-impl/activiti-api-process-runtime-impl/src/main/java/org/conf/activiti/runtime/api/ProcessRuntimeAutoConfiguration.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ExtensionVariableTypes.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ProcessExtensionService.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ProcessVariablesInitiator.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/ProcessExtensionModel.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/autoconfigure/ProcessExtensionsAutoConfiguration.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/Extension.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/process/ProcessRuntimeTest.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/process/ProcessExtensionsTest.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ProcessEngineAutoConfiguration.java;
8b90d1095c221880a43f16cdcf5f8e145dff2267;6774d420e33d73705646a41e0b266826d7762760;82312737c7;ca05e8b8b4;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/VariableDefinition.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/autoconfigure/ProcessExtensionsAutoConfiguration.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-engine/src/main/java/org/activiti/engine/impl/cfg/ProcessEngineConfigurationImpl.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ExtensionVariableTypes.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ProcessExtensionService.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/process/ProcessExtensionsTest.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/VariableDefinition.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ProcessEngineAutoConfiguration.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/ProcessVariablesInitiator.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-process-extensions/src/main/java/org/activiti/spring/process/model/ProcessExtensionModel.java;
82312737c73acbb3e89f02a9e4e6996a5b83ffb2;e4ce4ae21256d2c4172bed88794c72dfdb40e03c;27a6d836fd;b6ae055651;activiti-spring-boot-starter/src/main/java/org/activiti/spring/boot/ActivitiProperties.java;
6f971da62290bfe6d1db9171d85a1708d1432d4e;16684259048effbd7fcda222f7190d49e35b24db;bbefc04071;05892d8f37;activiti-api-process-model-impl/src/main/java/org/activiti/api/runtime/conf/impl/ProcessModelAutoConfiguration.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-form-engine/src/main/java/org/activiti/form/engine/impl/cmd/GetRuntimeFormDefinitionCmd.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/history/ProcessInstanceLogQueryAndByteArrayTypeVariableTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/HistoricDetailQueryProperty.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/examples/bpmn/executionlistener/RecorderExecutionListener.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/repository/DiagramLayout.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/bpmn/parser/handler/AbstractBpmnParseHandler.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/api/v6/Activiti6Test.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/event/logger/handler/EngineClosedEventHandler.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/bpmn/behavior/IntermediateThrowCompensationEventActivityBehavior.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/bpmn/gateway/InclusiveGatewayDefaultFlowTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/db/DbSqlSession.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/api/repository/ProcessDefinitionCategoryTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/persistence/entity/CommentEntity.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/api/history/ProcessInstanceLogQueryTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/standalone/escapeclause/ExecutionQueryEscapeClauseTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/variable/JPAEntityListVariableType.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-ui/activiti-app-logic/src/main/java/org/activiti/app/service/editor/ActivitiTaskFormService.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/api/task/TaskVariablesTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/persistence/entity/data/AbstractDataManager.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-form-engine/src/main/java/org/activiti/form/engine/impl/cmd/GetCompletedFormDefinitionCmd.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/bpmn/event/timer/BoundaryTimerNonInterruptingEventTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/persistence/entity/HistoricActivityInstanceEntityManager.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/jobexecutor/SingleJobExecutorContext.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/cfg/multitenant/MultiTenantProcessEngineTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/test/profiler/CommandStats.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/bpmn/helper/ErrorPropagation.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/persistence/entity/CommentEntityImpl.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-form-engine/src/main/java/org/activiti/form/engine/impl/cmd/GetVariablesFromFormSubmissionCmd.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/cmd/StartProcessInstanceByMessageCmd.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/util/CollectionUtil.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/bpmn/StartToEndTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/persistence/entity/data/impl/MybatisTaskDataManager.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/persistence/entity/TaskEntityManager.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/api/runtime/ExecutionQueryTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/bpmn/parser/handler/UserTaskParseHandler.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/pvm/process/ActivityImpl.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti5-engine/src/main/java/org/activiti5/engine/impl/event/logger/handler/SequenceFlowTakenEventHandler.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/persistence/entity/EventSubscriptionEntityImpl.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/bpmn/deployment/MessageEventsAndNewVersionDeploymentsWithTenantIdTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/standalone/history/FullHistoryTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-bpmn-converter/src/test/java/org/activiti/editor/language/xml/MessageConverterTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/examples/bpmn/servicetask/MethodExpressionServiceTaskTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/bpmn/behavior/WebServiceActivityBehavior.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/test/java/org/activiti/engine/test/bpmn/mail/EmailServiceTaskTest.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/event/logger/handler/EngineCreatedEventHandler.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/RuntimeServiceImpl.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/bpmn/behavior/AdhocSubProcessActivityBehavior.java;
91ae935eb992cf012f208f3cbc662ccd8f37b781;29e3052f1a5afb2867a3cbee0910167e4f8c6806;06241cad60;bb29ee360c;modules/activiti-engine/src/main/java/org/activiti/engine/impl/util/ProcessInstanceHelper.java;
