project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
deeplearning4j;fc30b2173e39cad55e584222ca3fa1081d35a573;6d1c022603c9f3a0afa8514efa43dc60b31d495f;0d2efa14da;0923feba8a;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
deeplearning4j;ff676cf3f25c6106d5fa523cbd84c3b98c5774b0;bcc0c212bcc567e52f8c7024ed3485a968b8d48a;e4bfb7f583;5972b952f1;nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/factory/Nd4j.java;1
deeplearning4j;7092dcc42ec54a5cddc9f3ba0b86ddcb3cea30c2;ba90be3149f62f73d33cd91185e5bd79f85ea10b;b41ee439d0;4927a762eb;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
deeplearning4j;0a1f75a5d9a243095babb4565d560537393448a5;fe516ae6cff74b25b088705019dfbcd0b10956e8;3c6cb6d1a3;722d5a052a;deeplearning4j/deeplearning4j-ui-parent/deeplearning4j-vertx/src/main/java/org/deeplearning4j/ui/module/train/TrainModule.java;1
deeplearning4j;5cd143611ebc3abeb5a291a178c023ecca7b5975;d19dbb955c8374ab5c96d1d1553b620085fa301f;77244f5496;3d7adcf25a;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
deeplearning4j;5cd143611ebc3abeb5a291a178c023ecca7b5975;d19dbb955c8374ab5c96d1d1553b620085fa301f;77244f5496;3d7adcf25a;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/nativeblas/Nd4jCuda.java;1
deeplearning4j;03a1859d0a880e0c17073b07681d0aea2cb6bd32;458d141d8ea19ed76aa67933020e5441d144cb96;95db34e389;97c7dd2c94;rl4j/rl4j-gym/src/main/java/org/deeplearning4j/rl4j/mdp/gym/GymEnv.java;1
deeplearning4j;0df1b46c8c163410884dc9cc679883bd41c1d4cc;9592072cefa76a96c434bc92606523b40d44c48f;4920f22fff;972fae60dc;nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/imports/converters/ImportClassMapping.java;1
deeplearning4j;0df1b46c8c163410884dc9cc679883bd41c1d4cc;9592072cefa76a96c434bc92606523b40d44c48f;4920f22fff;972fae60dc;datavec/datavec-python/src/main/java/org/datavec/python/NumpyArray.java;1
deeplearning4j;0df1b46c8c163410884dc9cc679883bd41c1d4cc;9592072cefa76a96c434bc92606523b40d44c48f;4920f22fff;972fae60dc;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/nativeblas/Nd4jCuda.java;1
deeplearning4j;0df1b46c8c163410884dc9cc679883bd41c1d4cc;9592072cefa76a96c434bc92606523b40d44c48f;4920f22fff;972fae60dc;datavec/datavec-python/src/main/java/org/datavec/python/PythonExecutioner.java;1
deeplearning4j;0df1b46c8c163410884dc9cc679883bd41c1d4cc;9592072cefa76a96c434bc92606523b40d44c48f;4920f22fff;972fae60dc;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
deeplearning4j;da4bf0209b5e2dab36f811603a381ac71f99fe66;0107fb10ab88b70e1c9e099806d14a9f19c443f8;cab90d3dc7;a856922fe9;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/nativeblas/Nd4jCuda.java;1
deeplearning4j;da4bf0209b5e2dab36f811603a381ac71f99fe66;0107fb10ab88b70e1c9e099806d14a9f19c443f8;cab90d3dc7;a856922fe9;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/linalg/cpu/nativecpu/CpuNDArrayFactory.java;1
deeplearning4j;da4bf0209b5e2dab36f811603a381ac71f99fe66;0107fb10ab88b70e1c9e099806d14a9f19c443f8;cab90d3dc7;a856922fe9;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
deeplearning4j;6b557f244139405ab300a925f7992f14b40e3c48;a66e03355e8764c2d71f87dcdf35bc878669b82d;2bd69c004c;c1bcbdda18;nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/factory/Nd4j.java;1
deeplearning4j;b7226bdd7a020bdeff253d0f23e9110753ad7c1e;0e05cba2f974f64244511a598808b804b055f17b;64eaafb4cd;03c52ef9dd;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-cuda/src/main/java/org/nd4j/nativeblas/Nd4jCuda.java;1
deeplearning4j;b7226bdd7a020bdeff253d0f23e9110753ad7c1e;0e05cba2f974f64244511a598808b804b055f17b;64eaafb4cd;03c52ef9dd;nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/api/ndarray/BaseNDArray.java;1
deeplearning4j;b7226bdd7a020bdeff253d0f23e9110753ad7c1e;0e05cba2f974f64244511a598808b804b055f17b;64eaafb4cd;03c52ef9dd;nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/nativeblas/Nd4jCpu.java;1
