project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
spring-framework;70415b1781c287262038808240e02c782bf5379b;6efe3aee34c19408a490c8b289273afd5ad779fc;874077d16e;59c7bb1f86;spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJExpressionPointcut.java;1
spring-framework;ccb66247ce989855370328b20c751b3eaf6a4442;94ed07d9cb3292cde9de9c7ba12552a28d846ddc;b4f4fd71c9;46b0d7dc03;spring-web/src/main/java/org/springframework/http/MediaType.java;1
spring-framework;6e9a662290468a2337b40e993526fe47f052c1ac;8b396985534268c59509f60a1f7d50c47a7d2bbd;ab7213c823;3b4ae7b028;spring-web/src/main/java/org/springframework/http/server/reactive/TomcatHttpHandlerAdapter.java;2
spring-framework;fd1346bf66ddc0a72c3d78f0fd334f47b0a23553;d518a7d8c81e2cf7484942c37836219b3669240d;aea39fdad3;17f7a24118;spring-core/src/main/java/org/springframework/util/MimeTypeUtils.java;1
spring-framework;b570f6056019d3118ae4798d2cad246cfec4f564;420e0ba25f86f244b98c9ab9742aaca88bdd7c7b;f6192fea47;64b64d9ba0;spring-web/src/main/java/org/springframework/http/HttpMethod.java;1
spring-framework;e7b97f5be7de1161b3e953c7bd73acd77704f12c;50771237cc87e1a3f8c7404c7be7a55584723c1f;03179aa397;ee7f60000e;spring-web/src/main/java/org/springframework/http/codec/json/AbstractJackson2Encoder.java;1
spring-framework;2ab871fbc31a8b754906968b3d00551187a77118;d9c22e657fe86e999cbb4de1d1e0096435a828bf;c249b578b5;887389d341;spring-beans/src/main/java/org/springframework/beans/BeanUtils.java;1
spring-framework;3eb9886724516183b4d622787ecc00a572b2e8ee;5d7a632965aff526cb6bbd0380b445f102819dca;d07e1be623;bc9cd9a687;spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java;1
spring-framework;823958bcc58c981097927496171324e75144e37b;8f9a1cdc0c2ab2bee112dddad00a94bb501a3181;6e4551131d;c4e362500b;spring-web/src/main/java/org/springframework/http/converter/json/AbstractJackson2HttpMessageConverter.java;1
spring-framework;12315d5b20034d1ef377263d9b16bbd3c0cc6ca1;34cb5df8599f72401fc30e8d0b05ca0ac10a0840;d61d0d41a3;7067461d71;spring-websocket/src/main/java/org/springframework/web/socket/server/jetty/Jetty10RequestUpgradeStrategy.java;1
spring-framework;9dc5c9f935dd913440d4e0765952d85288d35a5c;0b6a54dcc77ea09a4dafc0dd7a04c34553f1a317;e15bed781d;31a4c274b7;spring-context/src/main/java/org/springframework/context/annotation/AnnotationConfigUtils.java;1
spring-framework;bfdb93b4065ef3d79ad8d2013da3c9e967dfd05a;8b80d38c339717cc66edc9f56ac8b503da50e179;ea9b8c1d0f;0ebb1c5baa;spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java;1
spring-framework;a15393836c74d4ba755a8021cdf09b77ae607d72;98ce171b30a09cadbf37593a1448ad011f75a7b6;b5ffcfb4ba;e9083d7d20;spring-websocket/src/main/java/org/springframework/web/socket/server/support/AbstractHandshakeHandler.java;1
