project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
graylog2-server;622734f442e486fb01da386695077d328cdfa214;3de64e993e9c4d7992899a037e46919fe67b49b6;63a7af7aa9;97cc357ba9;graylog2-server/src/main/java/org/graylog2/bootstrap/CmdLineTool.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog2/shared/system/stats/jvm/JvmStats.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog/plugins/cef/parser/CEFMapping.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/test/java/org/graylog/plugins/pipelineprocessor/rest/PipelineResourceTest.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog2/plugin/Message.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog/plugins/netflow/utils/Protocol.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/test/java/org/graylog2/rest/resources/system/contentpacks/CatalogResourceTest.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog2/plugin/journal/JournalMessages.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/test/java/org/graylog2/rest/resources/tools/GrokTesterResourceTest.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/test/java/org/graylog2/contentpacks/jersey/ModelIdParamConverterTest.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog/plugins/netflow/v9/NetFlowV9Journal.java;1
graylog2-server;52c126a5d7cddc3ec0b676442f10f97792f4fe81;20c0ebf7dd97a14a8825b6b6ea79c2f50b688142;04620bef2e;970a218dec;graylog2-server/src/main/java/org/graylog2/bootstrap/CmdLineTool.java;1
graylog2-server;96d039d361808ae383185e9774c0f9d6a288e403;04d20b79636f7e3cca203dcb593e50b078e91ebc;f714ed5877;e295fd7859;graylog2-server/src/main/java/org/graylog2/bootstrap/CmdLineTool.java;1
graylog2-server;7f5a9eb5879bcfe776f8ae3a113c9b1aa4800350;cbba9da04b821662af90d83ccfee0b905fe13695;8b125664c3;5043d920af;graylog2-rest-client/src/main/java/org/graylog2/restclient/lib/Version.java;1
graylog2-server;a5cec6ee646044d55789cd516569fb7a56a478fd;f4296be833aa893019108b0cfca2b65b82d475dd;62e5535d50;7c3ec85092;graylog2-bootstrap/src/main/java/org/graylog2/bootstrap/commands/Radio.java;1
graylog2-server;93175ea17950a563d2972e192a5f7b4868d4690b;2f1f1bd82ea926b6ddfba636651c29bb9c486a60;f949b0d27c;47cf5af868;graylog2-bootstrap/src/main/java/org/graylog2/bootstrap/commands/Radio.java;1
graylog2-server;5a80fb006f1bb02525c035d3088ade9935bceb1c;8f3135615bbc62f5b6893c9c451fd7354d97df0e;95800deb0a;a88be1fdc8;app/lib/Configuration.java;1
graylog2-server;47fe23e4c6bb53b249a3802d40e48853aa3a3959;a73f1fcb0efa1a2b3b0490d1f56dc3d53353c331;d037d17624;57ce3138b2;app/lib/ApiClient.java;1
