project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
libgdx;b160fe6bfd46d7d12e47f614161bfde8bf250c77;7a11de5274424486d63a586fe5b69bd336501b5a;1579d56a8;681df78fd;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;4676862809fd2e4db6d3a6b1e262a79bd1d1e54e;a8c507312873643cfe26cbb6b031c3f3102febb8;53d6cb986;ea3c9786f;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;c91b4f5cd2c0b000e3935c86b97bb5f9d310ed00;b809d241dddf681f1a936c3e5b55e33035f4c685;a68c0eafe;800c49301;backends/gdx-backend-android/src/com/badlogic/gdx/backends/android/AndroidFragmentApplication.java;1
libgdx;c68866c90b0a65c62f220731ab668857c04cf2e2;90d9bb83db1caf6ad282654800b813aef4e4731d;4ac8740e3;e384d2cb3;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;2d8c462a9a7019da440e1d096c45b95792a9ef60;3364f799c0da60479c1f8c02f89fc7798b55df62;61b6fd391;80b7e0d6d;backends/gdx-backend-android/src/com/badlogic/gdx/backends/android/AndroidApplication.java;1
libgdx;2d8c462a9a7019da440e1d096c45b95792a9ef60;3364f799c0da60479c1f8c02f89fc7798b55df62;61b6fd391;80b7e0d6d;backends/gdx-backend-android/src/com/badlogic/gdx/backends/android/AndroidDaydream.java;1
libgdx;62d2dacb2fc33ddb7cb82ff576cf003a4732b487;7aabda4327b86a7bd0fd600c6d6c5cfd00aa6a2e;960fe9de9;9b2f6a22e;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;a93da2c0b2adf5079ca71306d71e487b86c9cc68;bcb6bbed92448310a0e6c157fcfa157ad9b62f51;02e77f763;fc41ef540;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;3a7464696fcb4ee3c2aa449cde1b50f1fceecd28;18477473e7a552b8e4abb95fe855998e7bf84548;4cf52255c;bcb6bbed9;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;d5ecb0a68b00ee77af21aacea2eb41c4ea1fd439;ca2ff0c5a7abaf0e16b06fccaf5a08794368878e;149f82a46;5958def18;gdx/src/com/badlogic/gdx/scenes/scene2d/ui/Skin.java;1
libgdx;1faff82f3c3a2f4b311d048bf55dd4fad6f14867;0eb005b5d59a775b938eb97400394e1687802d6f;8a97dd0a3;19f10aeb6;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;8ef172a4f9cf9ff69d107643cdfe6fe94071ac5e;432a162690ccb041f8210c90688c35340983c1a1;d18ee144f;efa88ab41;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;114badeb619a5fb2026e9ce4e08c52214aba405c;3609d2f95a96506ec9c7f5c49339da9936100707;b3cc0bd32;ec729c57f;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;c1d3af963786d9509e5ee4eb1db710788e49a3d8;7c0a41cf0837e05f6cd9e38174d26afe81861b1e;3609d2f95;55a47f14c;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;93269365f96bde94d71ba9a9a07593ffc60fba2d;6e22a765ac6995ef51e0abc5fb2416650f3204f3;f45f76fc9;0d5e80457;backends/gdx-backend-android/src/com/badlogic/gdx/backends/android/AndroidFragmentApplication.java;1
libgdx;7a86d3b1502a66e4f20f0dc482d7ba533be57bc7;97c9179b56fffb1b17ee08bdce4aa8c6aba70c49;d1fe7a209;f45f76fc9;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;7f51c1b6727854f3744db05da244ae1c0aae0fbe;31f15d1d758b6f9361e59dc338590f8e42ff3fe6;7554074e1;80e51246b;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
libgdx;84a7c695aca33163a23fed4798daa3601bc569d4;09642271a6d07118685cf9ca64ee2567bbc2b8f5;4edc43eba;32b98412f;tests/gdx-tests/src/com/badlogic/gdx/tests/utils/GdxTests.java;1
