project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
dataverse;b1880cb2e2663aeb67417d96249ba453424e3c8d;b8d5376524702e69f3a340c900e013e148d9921f;4bbd51a212;842f0a8c29;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;c8b4ef703e4536547bffcabb4977404488998ece;b38ecf08ca80269497e4f876bc8d2cdb423a481f;9c15773d89;3da511a48b;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;9c15773d89c667a3cd571b335949761ba0050099;bbe58f2f1459c2299acafd4a53f6876b487ab3df;1f81a45c09;c7539215e8;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;9cf8e6de9aafd48b2e4f0d14d87d2404960f22d2;f0d4604e14cd8907e92f4e9c600246ed8ce9bed4;76a12d114f;b38ecf08ca;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;f994923879e5eb5b9404c8c9eb3d77e613eea0fd;389373de9561a3419b1dab4e4f47dfb946a05107;d2c61b343f;b117a31076;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;21ff777277a49e45a8ececbd797d7f2272e7780d;c5c210afa07887d189bdaf91d64d80b37e523308;9dfdb2f2d4;7fd59a5802;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;8c92245038ea593ff543aee79930ae9e813f2d88;7e20eaea526413b1aa054f36c53c34a370f20812;8a53bb6e13;5ec179ae26;src/main/java/edu/harvard/iq/dataverse/ingest/tabulardata/impl/plugins/dta/DTAFileReader.java;4
dataverse;71f6be2178ab1c236cd5f229253bb277212e08bb;ffc105d8f64e5a4d355ec0fccbbbd96a241a052f;83b21f0136;a875db778a;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;5564b4e245ac9b38f20d78e1e361068652c0cae7;473cde69816714a7db42a90343932abec4f118b9;68d2eed225;2dbf9b7056;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;80251f9994d853fcab0fd7a6ae9f34b50b10a93e;21ee129d7bc1c21dbc46259f1ddeb8b4749a68e2;42339e5096;aa010f780e;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;dc5fca63ad63a6a5dcce0bf308dfda6d15ab141a;fbc81d302ddfb16006ae199371c7ef0c182f59c3;dcb0537b3c;54a47cf0c2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;708b1e8d1c638825d809a60b551638447b9c4f9a;57652fb4b1af4533c81ae40ee23900a7662a6d93;14c0e586e6;54a47cf0c2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;c10989dc062661bcf0db00f758a4a0ffa275991e;a82b7c3ff112073cb9b1653f6a400a2520015999;22134188bf;54a47cf0c2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;0102e3123e40d3b77d347a55666cf996f261dd88;3a2f2ccce26e395b7e536ae04723ad9c3c0b60ef;4968c118d2;9e7e3f1cb2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;a7a54ae2afd488a6b8840fb0393c2c38a2a18dd4;c9ccad11e096a6d9a6c32a7091748db3872b8c07;a82b7c3ff1;78ca6d5d38;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;6f782335caef73e951568db69217e8ef69f6365a;fbc81d302ddfb16006ae199371c7ef0c182f59c3;c4d01c772a;93225708c7;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;ff092f86445b1f42b67409e5cf7f5d6e682767b9;155ea1eade2575d682dfd64b22fd8d0f64ce5d8a;a49785d71d;d1674188b2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;8098f6ff695e10bd2acf31e6048be2ea788a43ae;ff717398579ee052bab23e53fbf8bc3ffb7cf450;1af5a24dfb;9e069d6366;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;a49785d71db28462125b1f9225e855e98734e96c;0e397c4ec35b927e2cd3528784cf9c78f4d9d5b9;c373ddb1db;155ea1eade;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;bc9e4c8bc711671aa37bac1db91c91c91c083a72;61af346add81a9116a208e5cf1d36dadbbf8ff43;2fb9106ef6;3a2f2ccce2;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;435a6d2e6cf040861143d14c6dc3c509e016b490;cf1ac9567cf7b5630c4d78cb1c74727d880a7e38;e4965d1041;fb772d1dfb;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;a6d32fffc388ea70dbdd63d48bf58b45b307cecd;4a950c680653c810b83d9ad35d0fd268a939f6df;55c6854bb6;a23548d97f;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;efcd24defb2ad76bce6b99dfd30ed429f77ea9c6;c7d63c1478b27edacb3421fa3061b7da95958bc5;dbf0bcab43;49ebafc03f;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;944dcd010951963a06914c21701449f02201794b;30295021a8bfed00eab886111b0df0c9560aa8e0;781e105ab9;cf1ac9567c;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;63aa36509fa24a3fbabcc66608971b082c80a574;c859b162899f82782a88a052b0a199701fc9309b;8ee0d07aad;fa33c7a764;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;8ee0d07aad7f572470e36a9304f2272e256283c6;2613d4e099055da6fb6b718705d8b5cac8aba50b;6320049aa6;c859b16289;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;54a12b1496cf5750337ff8cd9bf0fe2f8636f774;941d17dd0c196f8443a9512db40e4be002cbe572;22572a59f0;c859b16289;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;8e36e1fc0c77d3bf7c1da65fefa3e9b1cf03d1b6;ee7e94d97f3b606ae9cc68e7508f219f14754015;848ec6a8b5;336f802846;src/main/java/edu/harvard/iq/dataverse/mydata/MyDataFilterParams.java;4
dataverse;1963f09f7e8a7924fc58b6d76cc2d0c0761aa741;3c2e7e681dd3faf089c82b74ce800eab13c81103;a2b47ec53d;99f4d09f16;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;d1139a92e4e530f51eaf8f97d521bde8a171a94a;29f3995bd1af0d26c81fe99b6f780d6cd09ee197;801d4bb30e;6f778f7e69;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;9cc3f91c72ca40b84d59c2eb1c989cece63dc1f8;efe856b5fb53ef1452e540b2931b35ae0a705b25;e0e688d6d4;3c2e7e681d;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
dataverse;dbbd56984c613db967b837936766dae15a811a17;e5413e25b3616c6b5763a7f924dc9c5ae12154fb;d31443171b;c70faa522f;src/main/java/edu/harvard/iq/dataverse/util/FileUtil.java;4
