project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
accumulo;6338319cf82cd93d16654679417ebb9ef1a33724;c55821213f202f5b131f4475c3d4a755942ac8d6;811a9e33b4;c259914115;core/src/main/java/org/apache/accumulo/core/conf/Property.java;1
accumulo;b12de8ab29d005d65326d7b526cbf796541b908a;bbae5c6da9dbfa25b4dedf2e79e9a969497d217c;a4189d309b;7eda64176f;shell/src/main/java/org/apache/accumulo/shell/Shell.java;1
accumulo;0a09c287e48485a4909fcdb5343db269898eec80;4b3a3b98d8916dc49f0ce54f6b8dca7b9473dc29;51e18e20ff;05a4fc0fab;test/src/main/java/org/apache/accumulo/test/util/CertUtils.java;2
accumulo;6af856b38bb57f49418547a8b9c262c66a1fe31e;48e483b6fab9006a224b4630dfdc3449110cb9a0;ecddf35a9e;ed97eac76d;server/tserver/src/main/java/org/apache/accumulo/tserver/TabletServer.java;1
accumulo;a2b476e68f6dec17df9ec75cc56b888c4442cb39;4115db09d2027d56bd8e021c0b9bc0d56e56e4ba;e929e41d03;7dab4afcf5;core/src/main/java/org/apache/accumulo/core/conf/Property.java;1
accumulo;4cbff2aa1ac4cd32ac69838487b8810096049785;92af87ed026395a859213c795ae6ebf3b760fd9c;61eb91632c;7a2d12eaf7;shell/src/main/java/org/apache/accumulo/shell/Shell.java;1
accumulo;a6230566ef784b27adbf19b83c6a7099c8f0a77a;2c1c72f5cf4375b8afdd3662783760d8ab62e5bf;0f78b2df5d;60e293be2a;core/src/main/java/org/apache/accumulo/core/conf/Property.java;1
accumulo;1c1a304d15428d152a784452576d8f7192b3f381;80dde6105da995af5e9b4368d21194ceda9a66b2;be2b3020bd;b0263574a2;core/src/main/java/org/apache/accumulo/core/conf/Property.java;1
accumulo;be2b3020bdceeee936c6a4f499ea4590d114be5f;ce5085eb4cc705bf8140b416fe508c2a2bc6ed85;5575bc7592;80dde6105d;proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloException.java;3
accumulo;be2b3020bdceeee936c6a4f499ea4590d114be5f;ce5085eb4cc705bf8140b416fe508c2a2bc6ed85;5575bc7592;80dde6105d;proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValueAndPeek.java;3
