project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
jdk;803cb8a76827a21fcf9e033b4ca6a777c509169b;be6b90d90b54883ff17f9f5ac0f271de37df7e2a;997b1ee;1128674;test/jdk/java/io/Serializable/serialFilter/InvalidGlobalFilterTest.java;2
jdk;7c3d72fd3ae4caacb711eb876b0d8787b16d50c9;f44f885f27ae6b3adb49054a52f803285d2d1f50;13750b6;0f43de9;test/hotspot/jtreg/compiler/unsafe/TestUnsafeUnalignedSwap.java;2
jdk;4862d0d542229c533a71f895495ab2eca7dddbf2;de3923edf93dda35ee9b9c94edce3920f3cd056b;3192ef3;61e44cd;src/java.xml.crypto/share/classes/com/sun/org/slf4j/internal/Logger.java;2
jdk;943b87ddde7f85f5f822662fe0a03538673eb2a8;03073cd46d15a820262e91b92a3b350fc4bae891;ff91490;d8e3d8a;src/java.base/share/classes/jdk/internal/misc/ExtendedMapMode.java;2
jdk;999f05b13b44f9c828a2764ba9dfa7c4e20b28c5;55f3fd95e617995ce04de33d5de9fae4485df400;37c0694;c7a2e3b;src/jdk.sctp/unix/classes/sun/nio/ch/sctp/SctpNet.java;2
jdk;4af2b012c38cd75cc65f2de7fba41fa62ca1158e;05322fdd98f014b024485f08dd6b24d105280a25;cfe9df2;bcff499;test/jdk/sun/java2d/marlin/ClipShapeTest.java;2
jdk;8cecc798a3c36788cdb2a46aea5d5b0ae861dc17;63bc445628cc36fe22286a0e4a55ac67d64d2ca0;c322806;26c0fbd;src/java.base/unix/classes/sun/net/PortConfig.java;2
jdk;dafb3af62d8d5d72ab88c46a783e0993ce391c87;1a566d4510c6341e5d1cdf6940e194ee27f9c8aa;fb3b911;b32727d;test/hotspot/jtreg/runtime/jni/terminatedThread/TestTerminatedThread.java;2
jdk;72b7487789f59bdb363cabd7b770baaef3872f81;2f100464ea4a3eb5931c453bc0145b50c13e1577;468c1c1;d006828;test/lib/sun/hotspot/gc/GC.java;2
jdk;82847e4ec0c29ff518554a097c6b0d3f6f3dcef9;98db6d11f3f8a28be4a1616c927469e91df6175e;0ddec5a;ceea439;src/java.base/macosx/classes/sun/nio/ch/KQueueArrayWrapper.java;2
jdk;b8689741ecffddd2d22aa4a8ee54fa073eaf50b5;45f751f518cde1ff47017585ebed2f4f10dadc2c;06a9e1a;2c5a083;src/java.xml.bind/share/classes/com/sun/xml/internal/bind/v2/model/impl/ModelBuilder.java;6
jdk;9beff15bedd897fb3b761e5fdf1dff2b22fb8d18;24ae32f0824c093e3795ce20292d579e9eabf2f1;7daf655;45f751f;test/hotspot/jtreg/runtime/Dictionary/ClassForName.java;2
jdk;44ab590f4464af52b3ef10ea3283b00bad8f5e55;0b40438ae8ca308a3b0ee8f19ba670a2e456506d;6f98c02;24ae32f;src/jdk.internal.vm.compiler/share/classes/org.graalvm.options/src/org/graalvm/options/OptionType.java;2
jdk;f4c6bc0030bae4f49a0a7304224887e3ba0ad063;24ae32f0824c093e3795ce20292d579e9eabf2f1;ac524f2;7c4ed0b;src/jdk.hotspot.agent/share/classes/sun/jvm/hotspot/gc/shared/OopStorage.java;2
jdk;459909ddf3d60773f8a630d0b0e1093eaa5edfa9;bce0fc5a7db5b316dc40f9b7a1ed25a56d8e8580;b1c9ece;7be1368;src/jdk.jshell/share/classes/jdk/internal/jshell/tool/JShellTool.java;2
jdk;fb8bca78ee2e5da3e0bd628b12e08c0b63266b62;fb9db6b02de7eabdc13ae9af47dfe58467fc4580;49beab6;9c8adb8;src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.hotspot.test/src/org/graalvm/compiler/hotspot/test/CheckGraalIntrinsics.java;2
jdk;c8c8cd7238d0850d9a91721deef22c4c4bb2b036;a1c850b267dc6892aff8ea8b5830f8cda44a8ed8;bce0fc5;d1750de;src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/runtime/linker/NashornBottomLinker.java;2
jdk;0d68fdfec36f1db8e1ebc2dd727ee5a0683de7f2;fb9db6b02de7eabdc13ae9af47dfe58467fc4580;5cfe75d;8918acd;test/hotspot/jtreg/runtime/jni/checked/TestCheckedEnsureLocalCapacity.java;2
jdk;7c3a956755891d02327ed73214b8c0f1221c56e4;1172328edfc2727a1c060746ae7d5629c6a96137;e2d38d5;f390377;src/java.base/share/classes/java/util/zip/ZipFile.java;2
jdk;cf0ea690145048542a455edad36b328fcffbf3e5;768db55a4d7d380f441a683c312ad0bb62444ef0;d207240;6e80f11;test/hotspot/jtreg/compiler/runtime/criticalnatives/argumentcorruption/CheckLongArgs.java;2
jdk;fdee542113b1b78c7498b5408ba883b27e3ccef6;a850cbc5d56f659e61899e58e47d28f4978f3f8c;5d7c797;a908316;src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.core.test/src/org/graalvm/compiler/core/test/UnsafeReadEliminationTest.java;2
jdk;d679703c0b354b6881d7c22962344f9ea4a93406;4825756a2b178b0e270b3e882b29d9f41145e4e6;39c3127;81a51d8;test/hotspot/jtreg/gc/stress/TestJNIBlockFullGC/TestJNIBlockFullGC.java;2
jdk;1f39fa9e58eadc60e1b87f3b5f78369d2ebeecc6;5f6d70b62b4ea3cb60298d5758487104382f20ab;c0d2bcb;d3df98c;hotspot/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.core.common/src/org/graalvm/compiler/core/common/util/ModuleAPI.java;2
jdk;dd460203f4dc98eaece39728deb957d63fd999cc;4223f4c79e219a93765165fe3246a40849665ab3;7e51e79;7ee0cb5;hotspot/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.core.test/src/org/graalvm/compiler/core/test/ea/UnsafeEATest.java;2
jdk;792b65cd445eaf2d056701060ddf566270b92df9;409ff70e31986d41bca5f3d1ec6251bf529d2ff1;c428647;2d5d2b5;jaxp/src/java.xml/share/classes/com/sun/org/apache/xml/internal/dtm/DTMManager.java;2
jdk;0a79d06e97edd75047db89d54e7246c98c90317e;9aba21b37b16a6c75e9487255782b2b63be79e1a;71c0ada;e3b9d3d;jaxws/src/java.activation/share/classes/javax/activation/MimetypesFileTypeMap.java;2
jdk;4771f81a6dfda8fa958670fbde9c96d8bc6ad505;13c7839ccf87bffc9c2305e48514d5ac8310d43d;947469f;9aba21b;hotspot/src/jdk.internal.vm.compiler/share/classes/org.graalvm.compiler.hotspot.test/src/org/graalvm/compiler/hotspot/test/CheckGraalIntrinsics.java;2
