project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
fastjson;91dd512a86fce9cea7ef0ca1bfde265c5718d3eb;6e956d2c455efc7fa6c6f7c9a2fa5561b7a29463;3f009e10a;960fa3152;src/main/java/com/alibaba/fastjson/support/spring/FastJsonHttpMessageConverter.java;1
fastjson;0b269eb6b2414520ee90109bba873560afe5281b;6e956d2c455efc7fa6c6f7c9a2fa5561b7a29463;aab3a1bb1;f10d080d4;src/main/java/com/alibaba/fastjson/parser/ParserConfig.java;1
fastjson;3b370ac07cef990eb0a10eeeb6388b2b91feada8;14a95cc5b07e76ab8c0c72192c1e739cb157c7fc;78a98bf3a;65fb33c1e;src/main/java/com/alibaba/fastjson/util/TypeUtils.java;2
fastjson;8a929a42c5365ecf634b31d014b78d25b43bc3f8;14a95cc5b07e76ab8c0c72192c1e739cb157c7fc;1286becf8;3dfc699a9;src/main/java/com/alibaba/fastjson/util/TypeUtils.java;2
fastjson;bdc65e5d3ad1ce6e929704fe56e034967141867b;124fb5e3669eca2855bd979ebb96d109f3820410;dd1cec42e;b9105b678;src/main/java/com/alibaba/fastjson/parser/DefaultJSONParser.java;1
fastjson;311487b4e91bf3cea42ebf688bd25570f4e5d37a;b45a39093b9be7440669ff3d96413cdad91b3e89;c6d545582;dc114c6f8;src/main/java/com/alibaba/fastjson/parser/ParserConfig.java;2
fastjson;966ff88dc9a6d7b51df39e2bf726061ba25e6485;fcc9c2ad45f54bbd18cc61792d9a4a75b8d0a77e;f726ef162;238a31262;src/main/java/com/alibaba/fastjson/parser/ParserConfig.java;1
fastjson;2ef6ce007f3e591165297601aa4aebf99109209e;83b09ee60c880b7c798e6e1290c18f95243c4dad;55e2eb6b4;7742a5326;src/main/java/com/alibaba/fastjson/JSON.java;3
fastjson;c2829d3ac576b3330e71b5b1aa23bd5ad40ff21f;83b09ee60c880b7c798e6e1290c18f95243c4dad;7742a5326;ce45ac0fd;src/main/java/com/alibaba/fastjson/JSON.java;3
fastjson;0c5b60ef40e46d82b4d73b25cefb0c0c8a430c57;1f98b0ea33fa9e060f80be84371002caf47e859d;70bfac062;e00221134;src/main/java/com/alibaba/fastjson/util/TypeUtils.java;1
fastjson;e14212324a781fdd5b3ea8d80292d65060325da1;b1f1e3cc0a047bbcfbf02507f06a133f38601000;27025e3a6;c4ee77463;src/main/java/com/alibaba/fastjson/JSON.java;1
fastjson;db26e8ef5b2617d9cc17263d3922ac130b520b2b;354543ec35cda1a67839ac0a03792e69682435be;57fdf770a;dc327b5ed;src/main/java/com/alibaba/fastjson/parser/JSONLexerBase.java;3
