project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
spring-boot;e23f72c8b07b6406f686030c13bef67c0a915567;b1391a795ed8598c552ea26893eeddd44d5b43c3;82c434d581;9fbd38ab3c;spring-boot-project/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/reactive/WebFluxTypeExcludeFilter.java;4
spring-boot;4b6bddd4763a58abef6395626929933d638bbd8a;6636a2393064c96721a055dcb4f70a8fb9f95f84;d8f8ae86c8;6920c39349;spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ColorConverter.java;4
spring-boot;6920c39349bc626901e3dd602184eb661e3abc8e;526d91dbce9142c66df1f1126256b5cad85d81be;6636a23930;0e009ef047;spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ColorConverter.java;4
spring-boot;7f817e339becb338155dc4b5d26b94ed357746d7;130ef102d8ea112e486b5326ab832ced24fe0154;b8b5686a65;2236e959b6;spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java;4
spring-boot;91af9e2ca9642b5275c4c715c6fab94e68e7129c;e90c8e48b6eaec97aabe94332616b89c9b50e7d5;b26dedb547;d80ed27339;spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/TypeUtils.java;4
spring-boot;b26dedb5470d1b89e70560e84451a94ba4bbad87;a92277b679a295985ca756b37ab1c162f7d57d26;8ae6f0c9e2;e90c8e48b6;spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/TypeUtils.java;4
spring-boot;da01744e4ce85d57092a0bcdc630b3034ae4cd4a;f86b44f2eccf8892bd0e5d545c6a1d9db1fc0f0b;798522d890;37ce1784ab;spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/TypeUtils.java;4
spring-boot;114379e97a943a3af5c4ccb8c274041b73a353fc;c1092f77f5e25c069b421077a8383b2298ca3a36;08f8434155;205c25bf0f;spring-boot-devtools/src/main/java/org/springframework/boot/devtools/env/DevToolsPropertyDefaultsPostProcessor.java;2
spring-boot;41424e4529af056a7bcf95c0afc9892a068950bc;bcbf7b5511c68e50e922c83b5d7b735b9a789692;ec6659db2e;d94f545b4d;spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/ArtifactsLibraries.java;2
spring-boot;4106615425c43b55e5b7d7d317a470d1011bdc3f;3b0cb1c4f275daf11067ec6597aedb5bdade92fd;4f45b2bb52;7a87c69dd0;spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/Handler.java;4
spring-boot;7b2b8dc4a32e5b2d23af3ff33c68d1790f139b43;2775beb2b774f6019e2873474b399ad7ebedef91;2ae39fce8a;dca463c7d9;spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/Handler.java;4
spring-boot;dc7498244dfb6b0162a12f71fe891f4b585b887f;84721666c5fe77f9fe635b7fc055e78953717ccd;563c9dc58c;197c0cefbb;spring-boot/src/main/java/org/springframework/boot/SpringApplication.java;2
spring-boot;dbe388756a9fc89ecc1b71df4d7dd0a99a39c21d;d8d36255af0f575625d778d1b7679a0cf25d2b4f;b3bcecc988;b4a1feae91;spring-boot-devtools/src/main/java/org/springframework/boot/devtools/restart/AgentReloader.java;2
spring-boot;9bacca7aa007804deafa65fa96e5a20bf6c3d927;dfe26aace8ee01d53d59553273d055c330c7099b;87ebec6838;f73714bdcc;spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/web/servlet/WebMvcTypeExcludeFilter.java;4
spring-boot;52d992701dac7c95b514c5ff98a7d9a2d0aba029;84dea5264f549224ac62592cc6aa863edf96c030;356b78b77f;8ac22fc2fd;spring-boot-actuator/src/main/java/org/springframework/boot/actuate/trace/TraceProperties.java;2
spring-boot;56fa34719df9b6b5372ad1da1d53da6f6a70b71b;6bcdc431b26c1cc0c9432e3cc942198f901542d9;7ba9d0e432;fc535fe27c;spring-boot-devtools/src/main/java/org/springframework/boot/devtools/env/DevToolsPropertyDefaultsPostProcessor.java;2
spring-boot;a4bc3410282288712a56a325769215a81ee335fa;c58852e05b3bf5a258d3f2c711094ce1f9e2c7f7;f17be6e9f1;a416f496c0;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/cache/CacheConfigurations.java;2
spring-boot;241ab10160ff8e7c73f395a018bc3db2cf77b31d;0232e3b16c6110659c60eab4f22b0e0522cd3b2f;ae7faa233a;2a035d0748;spring-boot-devtools/src/main/java/org/springframework/boot/devtools/env/DevToolsPropertyDefaultsPostProcessor.java;2
spring-boot;a3c73cad4a66c45a01ae020be40d52a7bcda1919;2118242e00d75d31ae86d587c672154d7282aff7;6c2ea4648f;124574e345;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;1e4d974ec0736eb532eefb69bc1aa0260757ed30;92ba46e1c9e79a53d53cd9a9fb46547101f1d82f;5080e2d71f;a79131f8d2;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;e473364e4ea01424eaaa015abbfb2295ecbc7297;ba7c1fda72f0297027a4668005e21e88da138444;47576354f7;6ab376e2e8;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;09617121b98bf73d3a452b423a875da5f5cabe01;df0ba5c03a77e46403d682811584132a79da0e9d;4a097f8550;df8c311280;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;3328c1369f147bc7a2e5487c749c758b999cd941;d64cc082dbc10076e0256bb3dde1aa4b022b214a;763a735bd5;555827cad7;spring-boot/src/main/java/org/springframework/boot/logging/LoggingApplicationListener.java;3
spring-boot;0074e9de9d38180c5dfeacb423c4a5e89b4f60f6;92c8b75a7313077548e1520c373d482bf4c701b6;c0ef7d1815;9744d28299;spring-boot/src/main/java/org/springframework/boot/logging/LoggingApplicationListener.java;3
spring-boot;4616be9e91c772dd43cefbaa3ff566c667156b3c;f4e12e96c69848cd3840964a41040cc15d7defe9;302ce17092;c46478f97d;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;0702b4e7e3444e57ffa68ae0ab79a0bf4e5274be;ed1db855c0ee7502cac6ca0a79bac640887144a3;79413bf9ef;96d479c3d9;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;af643e2f54da6153a067941b4390cd15976eadd5;3b78aa9493eca33301191401add548645c6f003f;78c22813d3;c9a3919af9;spring-boot/src/main/java/org/springframework/boot/logging/LoggingApplicationListener.java;3
spring-boot;53637eaa7c00ce8e8727fc443bedf28109fe4fa8;64599261a5746b36f231f9502d11fef2f0c9624e;911d39f937;b519eda441;spring-boot/src/main/java/org/springframework/boot/logging/LoggingApplicationListener.java;3
spring-boot;689d49021bf020c2d2b69d83dd8eaa61af5da551;59ebc3b3203c6fe84e7442acec401af206775e33;12a7df6c40;404153a758;spring-boot/src/main/java/org/springframework/boot/logging/LoggingApplicationListener.java;3
spring-boot;42821990f43a5a096a51f4204f68b94073d89d58;a63d0b4e161767f1e17c46683a525be5dd3e1064;97dcd24668;38d8a5cda0;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
spring-boot;88f8eb7fa41f47a2bfa5d0a73f5f8093bcd3fa6e;9e9e450211681a0ac7d9c4c3200dd19327362494;d441e7af93;611f978181;spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration.java;4
