project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
cas;b6230ed8791f8d8be55589d28df392831c1bf0aa;1f3f5f35bb66fe9345bc74cc17bec691914500c2;645efbdf5d;1a09ccd124;cas-server-support-openid/src/main/java/org/jasig/cas/support/openid/authentication/principal/OpenIdService.java;2
