project; merge commit ;ancestorSHA; left; right; pathFilesWithIniTBlock;  qtd_static
OpenRefine;6dd9f416390071b52c10e807c1dc1258a5ced5e1;ddd9bf9aa80a43c68bf6d8fb4dc9d0b8bb29dcd5;1ed2da338;b1a84da1d;main/src/com/google/refine/model/recon/StandardReconConfig.java;1
OpenRefine;8943ef9390238f93f8b99a0690f5652511a8db27;14e49d0099d914b25e63d6d3fbdc205dc6a64d25;2d1fc349f;bff4ba773;main/src/com/google/refine/grel/ControlFunctionRegistry.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/GridworksServlet.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/clustering/binning/BinningClusterer.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/commands/project/CreateProjectCommand.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/util/IndentWriter.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/model/Recon.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/gel/ControlFunctionRegistry.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/oauth/OAuthUtilities.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/model/recon/HeuristicReconConfig.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/expr/JythonEvaluable.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/browsing/facets/ScatterplotFacet.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/clustering/knn/kNNClusterer.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/operations/OperationRegistry.java;1
OpenRefine;f92ecfb71572af13b1753e625b0d7260c853064c;ce570016d794fcbc7552ad9fb1d0e1162499cbaa;ecca18f5a;e3fc7ab60;src/main/java/com/metaweb/gridworks/commands/project/ExportRowsCommand.java;1
