[project, merge commit, file, approach, timeStamp]
jenkins,a18f7432fe8a07aa39e173c89828309e7178666c,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a18f7432fe8a07aa39e173c89828309e7178666c/hudson/PluginManager,SimpleInitializationBlockHandler,5,005 ms
jenkins,5d2060e07d1b00aed1ecaf553693b6a7c283c54b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/5d2060e07d1b00aed1ecaf553693b6a7c283c54b/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,682 ms
jenkins,5d2060e07d1b00aed1ecaf553693b6a7c283c54b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/5d2060e07d1b00aed1ecaf553693b6a7c283c54b/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,138 ms
jenkins,c29b7bb2f7b8c293d9df771d9f4d97f43ca3391d,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/c29b7bb2f7b8c293d9df771d9f4d97f43ca3391d/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,7,689 ms
jenkins,c29b7bb2f7b8c293d9df771d9f4d97f43ca3391d,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/c29b7bb2f7b8c293d9df771d9f4d97f43ca3391d/jenkins/model/Jenkins,SimpleInitializationBlockHandler,7,908 ms
jenkins,06327a2db6d3facb56e2c2d0f1506c1a77fece5c,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/06327a2db6d3facb56e2c2d0f1506c1a77fece5c/hudson/model/Items,InsertionLevelInitializationBlockHandler,3,541 ms
jenkins,06327a2db6d3facb56e2c2d0f1506c1a77fece5c,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/06327a2db6d3facb56e2c2d0f1506c1a77fece5c/hudson/model/Items,SimpleInitializationBlockHandler,3,539 ms
jenkins,e5618305b96abfafffd902030617c19c1bef1264,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e5618305b96abfafffd902030617c19c1bef1264/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,700 ms
jenkins,e5618305b96abfafffd902030617c19c1bef1264,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e5618305b96abfafffd902030617c19c1bef1264/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,277 ms
jenkins,ed101287eba0852f5cb4b093f1347f355a9d5936,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ed101287eba0852f5cb4b093f1347f355a9d5936/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,7,908 ms
jenkins,ed101287eba0852f5cb4b093f1347f355a9d5936,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ed101287eba0852f5cb4b093f1347f355a9d5936/jenkins/model/Jenkins,SimpleInitializationBlockHandler,7,788 ms
jenkins,1461ff448d4e55f0eb90dd4952d3f0fe523b680f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/1461ff448d4e55f0eb90dd4952d3f0fe523b680f/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,232 ms
jenkins,1461ff448d4e55f0eb90dd4952d3f0fe523b680f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/1461ff448d4e55f0eb90dd4952d3f0fe523b680f/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,356 ms
jenkins,3cd63e212a5273316aad72110d36611021e99a8a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/3cd63e212a5273316aad72110d36611021e99a8a/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,079 ms
jenkins,3cd63e212a5273316aad72110d36611021e99a8a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/3cd63e212a5273316aad72110d36611021e99a8a/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,267 ms
jenkins,921f1a81ed10c464a6e243d1dc1f5710805ea217,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/921f1a81ed10c464a6e243d1dc1f5710805ea217/hudson/model/Items,InsertionLevelInitializationBlockHandler,3,562 ms
jenkins,921f1a81ed10c464a6e243d1dc1f5710805ea217,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/921f1a81ed10c464a6e243d1dc1f5710805ea217/hudson/model/Items,SimpleInitializationBlockHandler,3,974 ms
jenkins,7c70042eeef37e38ab8248014fc762b103f99547,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7c70042eeef37e38ab8248014fc762b103f99547/hudson/model/Items,InsertionLevelInitializationBlockHandler,1,539 ms
jenkins,7c70042eeef37e38ab8248014fc762b103f99547,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7c70042eeef37e38ab8248014fc762b103f99547/hudson/model/Items,SimpleInitializationBlockHandler,1,546 ms
jenkins,e41dd93fd19d46497bb16c13996ae7bfc1fe54fb,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e41dd93fd19d46497bb16c13996ae7bfc1fe54fb/hudson/model/Items,InsertionLevelInitializationBlockHandler,3,116 ms
jenkins,e41dd93fd19d46497bb16c13996ae7bfc1fe54fb,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e41dd93fd19d46497bb16c13996ae7bfc1fe54fb/hudson/model/Items,SimpleInitializationBlockHandler,3,156 ms
jenkins,f39c6b7b805b2be2e94017bbc9cc7e491e079df1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f39c6b7b805b2be2e94017bbc9cc7e491e079df1/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,242 ms
jenkins,f39c6b7b805b2be2e94017bbc9cc7e491e079df1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f39c6b7b805b2be2e94017bbc9cc7e491e079df1/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,288 ms
jenkins,706aa7ad95f9461b58afb480dab6441b861fd24d,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/706aa7ad95f9461b58afb480dab6441b861fd24d/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,9,047 ms
jenkins,706aa7ad95f9461b58afb480dab6441b861fd24d,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/706aa7ad95f9461b58afb480dab6441b861fd24d/jenkins/model/Jenkins,SimpleInitializationBlockHandler,9,018 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,1,650 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/hudson/model/ComputerSet,InsertionLevelInitializationBlockHandler,1,453 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/jenkins/slaves/JnlpSlaveAgentProtocol3,InsertionLevelInitializationBlockHandler,1,278 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/hudson/PluginManager,InsertionLevelInitializationBlockHandler,1,540 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/jenkins/model/Jenkins,SimpleInitializationBlockHandler,1,744 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/hudson/model/ComputerSet,SimpleInitializationBlockHandler,1,389 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/jenkins/slaves/JnlpSlaveAgentProtocol3,SimpleInitializationBlockHandler,1,273 ms
jenkins,4753091384ea51c56cc09a0f96666ea9a4c2e03e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4753091384ea51c56cc09a0f96666ea9a4c2e03e/hudson/PluginManager,SimpleInitializationBlockHandler,1,599 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/hudson/model/ComputerSet,InsertionLevelInitializationBlockHandler,1,361 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/jenkins/slaves/JnlpSlaveAgentProtocol3,InsertionLevelInitializationBlockHandler,2,632 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,9,195 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/hudson/PluginManager,InsertionLevelInitializationBlockHandler,6,388 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/hudson/model/ComputerSet,SimpleInitializationBlockHandler,1,396 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/jenkins/slaves/JnlpSlaveAgentProtocol3,SimpleInitializationBlockHandler,2,604 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/jenkins/model/Jenkins,SimpleInitializationBlockHandler,9,051 ms
jenkins,56f158694a3533de50bea5889ad892a80242612a,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/56f158694a3533de50bea5889ad892a80242612a/hudson/PluginManager,SimpleInitializationBlockHandler,6,481 ms
jenkins,e18b34caafe67ecbc6d675aeab0bff8d434cc459,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e18b34caafe67ecbc6d675aeab0bff8d434cc459/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,569 ms
jenkins,e18b34caafe67ecbc6d675aeab0bff8d434cc459,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/e18b34caafe67ecbc6d675aeab0bff8d434cc459/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,165 ms
jenkins,4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,888 ms
jenkins,4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/4ecd9ff1ef5512fd3a14bbbba58037adfe1b2333/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,907 ms
jenkins,7706306d21160b43d78638af96c88b5ba83d1556,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7706306d21160b43d78638af96c88b5ba83d1556/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,180 ms
jenkins,7706306d21160b43d78638af96c88b5ba83d1556,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7706306d21160b43d78638af96c88b5ba83d1556/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,308 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,9,087 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/jenkins/slaves/JnlpSlaveAgentProtocol3,InsertionLevelInitializationBlockHandler,2,530 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/hudson/PluginManager,InsertionLevelInitializationBlockHandler,6,601 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,682 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/jenkins/slaves/JnlpSlaveAgentProtocol3,SimpleInitializationBlockHandler,2,429 ms
jenkins,7886b73c1c1ec484f36844d9ee8472e68d9dc4b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/7886b73c1c1ec484f36844d9ee8472e68d9dc4b7/hudson/PluginManager,SimpleInitializationBlockHandler,6,453 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/jenkins/slaves/JnlpSlaveAgentProtocol3,InsertionLevelInitializationBlockHandler,2,511 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,998 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/hudson/PluginManager,InsertionLevelInitializationBlockHandler,6,271 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/jenkins/slaves/JnlpSlaveAgentProtocol3,SimpleInitializationBlockHandler,2,363 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/jenkins/model/Jenkins,SimpleInitializationBlockHandler,9,071 ms
jenkins,120d8b53950318d11bd1a2aa65da1c01eba53583,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/120d8b53950318d11bd1a2aa65da1c01eba53583/hudson/PluginManager,SimpleInitializationBlockHandler,6,538 ms
jenkins,2e90ee86b59188419d9aa406cb4f671bfa93b4e6,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/2e90ee86b59188419d9aa406cb4f671bfa93b4e6/hudson/PluginManager,InsertionLevelInitializationBlockHandler,6,032 ms
jenkins,2e90ee86b59188419d9aa406cb4f671bfa93b4e6,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/2e90ee86b59188419d9aa406cb4f671bfa93b4e6/hudson/PluginManager,SimpleInitializationBlockHandler,5,886 ms
jenkins,582f6508e509498ceb04f91f09ec260c1daa038e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/582f6508e509498ceb04f91f09ec260c1daa038e/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,778 ms
jenkins,582f6508e509498ceb04f91f09ec260c1daa038e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/582f6508e509498ceb04f91f09ec260c1daa038e/hudson/PluginManager,SimpleInitializationBlockHandler,5,638 ms
jenkins,12d8506cf83520f1e7612bdd0a6114ee0cb84685,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/12d8506cf83520f1e7612bdd0a6114ee0cb84685/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,908 ms
jenkins,12d8506cf83520f1e7612bdd0a6114ee0cb84685,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/12d8506cf83520f1e7612bdd0a6114ee0cb84685/hudson/PluginManager,SimpleInitializationBlockHandler,5,635 ms
jenkins,92a7385f1ea2f926fd7ba8b2d57cab42fb2197a5,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/92a7385f1ea2f926fd7ba8b2d57cab42fb2197a5/jenkins/slaves/JnlpSlaveAgentProtocol3,InsertionLevelInitializationBlockHandler,2,488 ms
jenkins,92a7385f1ea2f926fd7ba8b2d57cab42fb2197a5,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/92a7385f1ea2f926fd7ba8b2d57cab42fb2197a5/jenkins/slaves/JnlpSlaveAgentProtocol3,SimpleInitializationBlockHandler,2,514 ms
jenkins,61c753fca391e30b9c841d610e1184f9e14dc992,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/61c753fca391e30b9c841d610e1184f9e14dc992/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,310 ms
jenkins,61c753fca391e30b9c841d610e1184f9e14dc992,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/61c753fca391e30b9c841d610e1184f9e14dc992/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,078 ms
jenkins,ce8922bd7492f9b6b602e7c5272b052afc0638cf,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ce8922bd7492f9b6b602e7c5272b052afc0638cf/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,139 ms
jenkins,ce8922bd7492f9b6b602e7c5272b052afc0638cf,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ce8922bd7492f9b6b602e7c5272b052afc0638cf/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,363 ms
jenkins,75e93bed8a1c6e570e517937448c5da8089991c2,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/75e93bed8a1c6e570e517937448c5da8089991c2/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,701 ms
jenkins,75e93bed8a1c6e570e517937448c5da8089991c2,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/75e93bed8a1c6e570e517937448c5da8089991c2/hudson/PluginManager,SimpleInitializationBlockHandler,5,971 ms
jenkins,c2d0a5778e8af44f4f68203f524054b26fb6b5f5,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/c2d0a5778e8af44f4f68203f524054b26fb6b5f5/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,678 ms
jenkins,c2d0a5778e8af44f4f68203f524054b26fb6b5f5,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/c2d0a5778e8af44f4f68203f524054b26fb6b5f5/hudson/PluginManager,SimpleInitializationBlockHandler,5,915 ms
jenkins,92c81e6aee615ce6b16254ce9535cfa65a266a89,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/92c81e6aee615ce6b16254ce9535cfa65a266a89/hudson/PluginManager,InsertionLevelInitializationBlockHandler,7,364 ms
jenkins,92c81e6aee615ce6b16254ce9535cfa65a266a89,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/92c81e6aee615ce6b16254ce9535cfa65a266a89/hudson/PluginManager,SimpleInitializationBlockHandler,5,993 ms
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f238ade13ef3ac7524a721d92ec5459f2287cc53/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,388 ms
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f238ade13ef3ac7524a721d92ec5459f2287cc53/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,530 ms
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f238ade13ef3ac7524a721d92ec5459f2287cc53/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,262 ms
jenkins,f238ade13ef3ac7524a721d92ec5459f2287cc53,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/f238ade13ef3ac7524a721d92ec5459f2287cc53/hudson/PluginManager,SimpleInitializationBlockHandler,6,508 ms
jenkins,3ec94b8a4fdb1829a53879fe7a6a8d202a00687b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/3ec94b8a4fdb1829a53879fe7a6a8d202a00687b/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,1,572 ms
jenkins,3ec94b8a4fdb1829a53879fe7a6a8d202a00687b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/3ec94b8a4fdb1829a53879fe7a6a8d202a00687b/jenkins/model/Jenkins,SimpleInitializationBlockHandler,1,651 ms
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/888ca85784fc58b97d7aa382ebc98e59d6983fe3/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,555 ms
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/888ca85784fc58b97d7aa382ebc98e59d6983fe3/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,616 ms
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/888ca85784fc58b97d7aa382ebc98e59d6983fe3/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,600 ms
jenkins,888ca85784fc58b97d7aa382ebc98e59d6983fe3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/888ca85784fc58b97d7aa382ebc98e59d6983fe3/hudson/PluginManager,SimpleInitializationBlockHandler,5,296 ms
jenkins,6af569c4f08d0a7de003ea8890c8b06eefddbc55,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/6af569c4f08d0a7de003ea8890c8b06eefddbc55/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,792 ms
jenkins,6af569c4f08d0a7de003ea8890c8b06eefddbc55,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/6af569c4f08d0a7de003ea8890c8b06eefddbc55/jenkins/model/Jenkins,SimpleInitializationBlockHandler,9,169 ms
jenkins,39f33b9bfd4e6f4b64efc6a9e455d00df9929117,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/39f33b9bfd4e6f4b64efc6a9e455d00df9929117/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,443 ms
jenkins,39f33b9bfd4e6f4b64efc6a9e455d00df9929117,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/39f33b9bfd4e6f4b64efc6a9e455d00df9929117/hudson/PluginManager,SimpleInitializationBlockHandler,5,684 ms
jenkins,93229dfc24a48edef1332e63f5e2f45a7def9d20,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/93229dfc24a48edef1332e63f5e2f45a7def9d20/hudson/PluginManager,InsertionLevelInitializationBlockHandler,4,948 ms
jenkins,93229dfc24a48edef1332e63f5e2f45a7def9d20,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/93229dfc24a48edef1332e63f5e2f45a7def9d20/hudson/PluginManager,SimpleInitializationBlockHandler,4,886 ms
jenkins,a15df75bd83c8622992d6e8b4ad133a0589939b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a15df75bd83c8622992d6e8b4ad133a0589939b7/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,551 ms
jenkins,a15df75bd83c8622992d6e8b4ad133a0589939b7,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/a15df75bd83c8622992d6e8b4ad133a0589939b7/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,354 ms
jenkins,8cb24b6c13a9e76351e84c4f37af320e1d825f9b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8cb24b6c13a9e76351e84c4f37af320e1d825f9b/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,350 ms
jenkins,8cb24b6c13a9e76351e84c4f37af320e1d825f9b,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/8cb24b6c13a9e76351e84c4f37af320e1d825f9b/jenkins/model/Jenkins,SimpleInitializationBlockHandler,7,986 ms
jenkins,ac566a91e44e3482083355bd5cde3cf65610c4a3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ac566a91e44e3482083355bd5cde3cf65610c4a3/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,838 ms
jenkins,ac566a91e44e3482083355bd5cde3cf65610c4a3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/ac566a91e44e3482083355bd5cde3cf65610c4a3/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,758 ms
jenkins,425b727eacf239fcd9f6675f30f7b4f82697d5e3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/425b727eacf239fcd9f6675f30f7b4f82697d5e3/hudson/PluginManager,InsertionLevelInitializationBlockHandler,5,503 ms
jenkins,425b727eacf239fcd9f6675f30f7b4f82697d5e3,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/425b727eacf239fcd9f6675f30f7b4f82697d5e3/hudson/PluginManager,SimpleInitializationBlockHandler,5,382 ms
jenkins,b859206348a4894553afb8262110ec341b261661,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b859206348a4894553afb8262110ec341b261661/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,466 ms
jenkins,b859206348a4894553afb8262110ec341b261661,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/b859206348a4894553afb8262110ec341b261661/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,172 ms
jenkins,90ff340210d9977b66b3157ccecd64da5dc783b1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/90ff340210d9977b66b3157ccecd64da5dc783b1/hudson/ProxyConfiguration,InsertionLevelInitializationBlockHandler,3,200 ms
jenkins,90ff340210d9977b66b3157ccecd64da5dc783b1,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/90ff340210d9977b66b3157ccecd64da5dc783b1/hudson/ProxyConfiguration,SimpleInitializationBlockHandler,3,096 ms
jenkins,869f66cc075f100a5c03f1a17805d6264d4478df,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/869f66cc075f100a5c03f1a17805d6264d4478df/jenkins/model/Jenkins,InsertionLevelInitializationBlockHandler,8,538 ms
jenkins,869f66cc075f100a5c03f1a17805d6264d4478df,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/869f66cc075f100a5c03f1a17805d6264d4478df/jenkins/model/Jenkins,SimpleInitializationBlockHandler,8,270 ms
jenkins,6364801da5c19f1221552182434444dce058415e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/6364801da5c19f1221552182434444dce058415e/hudson/ProxyConfiguration,InsertionLevelInitializationBlockHandler,3,049 ms
jenkins,6364801da5c19f1221552182434444dce058415e,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/6364801da5c19f1221552182434444dce058415e/hudson/ProxyConfiguration,SimpleInitializationBlockHandler,2,993 ms
jenkins,373bd8390c3d73fcb0eede8727178397f1ae6d2f,C:/UFPE/miningframework/SOOTAnalysisOutput/jenkins/373bd8390c3d73fcb0eede8727178397f1ae6d2f/hudson/ProxyConfiguration,InsertionLevelInitializationBlockHandler,3,008 ms
