project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,Initialize,0,0,0,true,true,true,true,true,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,Initialize,0,0,0,true,true,true,true,true,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TestService,1,1,0,true,false,false,true,false,false
accumulo,d3e687e93f1a4d01ca3038c52896ac5d9a2c4af1,TestService,1,1,0,true,false,false,true,false,false
accumulo,24844cc2c2409986e9ef0f4d7b7a543b1121cb3a,BaseHostRegexTableLoadBalancerTest,0,0,0,true,true,true,true,true,true
accumulo,ef39c1aaeadb3b12cd90262f5c6f85e2d02a719d,HostRegexTableLoadBalancerTest,2,1,0,false,false,false,false,false,false
accumulo,ef39c1aaeadb3b12cd90262f5c6f85e2d02a719d,HostRegexTableLoadBalancerTest,2,1,0,false,false,false,false,false,false
accumulo,dc087b12f2d0696aa0d3fad563de5ebd3ba6db84,ChunkInputStreamTest,0,0,0,false,false,false,true,true,true
accumulo,2c8088e99d6820449e2b364162fb9bd03d212f38,RestartStressIT,1,1,0,true,false,false,true,false,false
accumulo,2c8088e99d6820449e2b364162fb9bd03d212f38,RestartIT,1,1,0,true,false,false,true,false,false
accumulo,4af87bfc718f958f19ddc09354f6b55f87809e91,RestartStressIT,1,1,0,true,false,false,true,false,false
accumulo,081eb1facb7d7402add733b332f5a33152e19e81,RestartStressIT,1,1,0,true,false,false,true,false,false
accumulo,081eb1facb7d7402add733b332f5a33152e19e81,RestartIT,1,1,0,true,false,false,true,false,false
accumulo,94f4a19c0d776f3a57e855863c34e9e3164b615b,RestartStressIT,0,0,0,true,true,true,true,true,true
accumulo,6becfbd3852dc10f46658827d064f7d1e9ee6c45,ClassSize,0,0,0,true,true,true,true,true,true
accumulo,5efa0bd9ba93edef9b78f01d82229fcfff9b49fc,Initialize,0,0,0,true,true,true,true,true,true
accumulo,8532f075938d8063364a066950d43dad520b9d66,ClassSize,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,IntersectingIteratorTest,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,IntersectingIteratorTest,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,CertUtils,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,CertUtils,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,CountTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,CountTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,DeleteRowsSplitIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,DeleteRowsSplitIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,TabletServerStatus,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,TabletServerStatus,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,ChunkInputStreamTest,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,ChunkInputStreamTest,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,RestartStressIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,RestartStressIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,DeleteRowsIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,DeleteRowsIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,RestartIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,RestartIT,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,MasterMonitorInfo,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,MasterMonitorInfo,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,8f6ab6d3e9d63dcc3b8447cf3a7ac0c6e7e80a94,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MasterClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MasterClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,SimpleProxyIT,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,SimpleProxyIT,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RevokeCommand,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RevokeCommand,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ContinuousVerify,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ContinuousVerify,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOnRequiredTable,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOnRequiredTable,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOpts,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOpts,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClassSize,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClassSize,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,CountTest,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,CountTest,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ConditionalWriterOptions,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ConditionalWriterOptions,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,GCMonitorService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,GCMonitorService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MetadataConstraints,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MetadataConstraints,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOpts,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOpts,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,GrantCommand,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,GrantCommand,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,WriterOptions,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,WriterOptions,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,FateService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,FateService,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOnDefaultTable,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,ClientOnDefaultTable,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TMutation,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TMutation,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TabletServerStatus,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TabletServerStatus,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TInfo,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TInfo,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RestartStressIT,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,RestartStressIT,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,Initialize,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,Initialize,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestService,1,1,0,true,false,false,true,false,false
accumulo,01234bef3a6ff8d456830245d64a0747b0d1a1ae,TestService,1,1,0,true,false,false,true,false,false
accumulo,79245e1e8824f7e7e41b7be121a0d9e47ec3a401,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,bb73e90aa27eac5440dfc34e05d35472660eb2fb,ServerConfigurationFactory,0,0,0,true,true,true,true,true,true
accumulo,bb73e90aa27eac5440dfc34e05d35472660eb2fb,ServerConfigurationFactory,0,0,0,true,true,true,true,true,true
accumulo,f453ecaa1c725226bc20348742c25513b3882fed,SimpleProxyBase,1,1,0,true,false,false,true,false,false
accumulo,f453ecaa1c725226bc20348742c25513b3882fed,SimpleProxyBase,1,1,0,true,false,false,true,false,false
accumulo,5320861a829565797840d2462accceef6cda3293,Initialize,0,0,0,true,true,true,true,true,true
accumulo,25d9b2854bd53562b67939b7b69c80924eb6e32f,Initialize,0,0,0,true,true,true,true,true,true
accumulo,eeca25db8ce264293fbeda9c4601e015d8c2baa5,SimpleProxyBase,1,1,0,true,false,false,true,false,false
accumulo,eeca25db8ce264293fbeda9c4601e015d8c2baa5,SimpleProxyBase,1,1,0,true,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,MasterClientService,29,29,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,ClientService,51,51,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,ConditionalWriterOptions,0,0,0,true,true,true,true,true,true
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,GCMonitorService,2,2,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,TabletClientService,61,61,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,WriterOptions,0,0,0,true,true,true,true,true,true
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,AccumuloProxy,2,2,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,FateService,9,9,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,TMutation,0,0,0,true,true,true,true,true,true
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,TabletServerStatus,0,0,0,true,true,true,true,true,true
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,TInfo,2,2,0,false,false,false,true,false,false
accumulo,4d1acd14a1e864188e28a90e4c84f0389b052da4,TestService,1,1,0,true,false,false,true,false,false
accumulo,0fb7f3a32d1b643cdc978acade5919d31697bfa3,ClientOpts,0,0,0,true,false,false,true,true,true
accumulo,61b76b507356ec2d5650b011ec22bd550ccbbd56,ClientOpts,0,0,0,true,false,false,true,true,true
accumulo,f1591f033ed010f490686b836fe6d6d52cb98238,Initialize,0,0,0,true,true,true,true,true,true
accumulo,f1591f033ed010f490686b836fe6d6d52cb98238,StatusUtil,1,1,0,true,false,false,true,false,false
accumulo,f1591f033ed010f490686b836fe6d6d52cb98238,StatusUtil,1,1,0,true,false,false,true,false,false
accumulo,2b4d8081256a24b094c7357a792c60da00744c06,Initialize,3,3,0,true,false,false,true,false,false
accumulo,07e74151b56965d0d9328d17ef9be3136e47dae8,NativeMap,0,0,0,true,true,true,true,true,true
accumulo,cb288713fc8f5a7d3463cbda621a786d589015c0,SimpleProxyIT,1,1,0,true,false,false,true,false,false
accumulo,88499ac3d5a409b298309dc482bb90cfc38d9bf0,SimpleProxyIT,1,1,0,true,false,false,true,false,false
accumulo,ae6de85c9547a6b2142d510aeececad470bfe867,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,a4165a56a9d820b61a9034de9ceef656051ffcbb,TInfo,0,0,0,false,false,false,true,true,true
accumulo,392d9d6a48b2ddf3c8f9b85f91e8e983f0dfa620,Initialize,0,0,0,true,true,true,true,true,true
accumulo,1368d09c198c898a856e9fe3e25150ade33fdb97,Initialize,1,1,0,true,false,false,true,false,false
accumulo,1368d09c198c898a856e9fe3e25150ade33fdb97,AccumuloClassLoader,0,0,0,true,true,true,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxySecurityOperations,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,SimpleProxyIT,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,CountTest,0,0,0,true,true,true,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,MetadataConstraints,0,0,0,true,true,true,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxyReadWrite,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxyReadWrite,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxyInstanceOperations,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxyInstanceOperations,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,TestProxyTableOperations,0,0,0,true,false,false,true,true,true
accumulo,b693b6da8be9608372684cfa64fe34fc45ea4f6a,Initialize,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TeraSortIngest,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,ChunkInputFormatTest,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,RunTests,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,Initialize,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,NativeMap,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,MutationLog,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,ClientOpts,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,DeleteRowsSplitTest,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxyReadWrite,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxyReadWrite,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,DeleteRowsTest,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,ClientOnDefaultTable,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,DefaultConfiguration,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,MetadataConstraints,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxyInstanceOperations,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TestProxyInstanceOperations,0,0,0,true,true,true,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TableConfWatcher,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,ClientOnRequiredTable,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,TabletServerState,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,SimpleTest,0,0,0,true,false,false,true,true,true
accumulo,dff686b454e67e74150d967bdc3eb94dcb5e39a6,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,44e2b2cdf89b26a94540e653386bbe9ab269296f,TInfo,0,0,0,false,true,false,true,true,true
accumulo,c2f59467a4f88ddc1a88d011515a083b7d183a4c,Initialize,0,0,0,true,true,true,true,true,true
accumulo,2e5064e36aefa53073b42185c0ce30efba1924fb,Initialize,1,1,0,true,false,false,true,false,false
accumulo,cfbdef1345388767e81a05a154dac22040ad5283,DeleteRowsSplitIT,2,2,0,true,false,false,true,false,false
accumulo,cfbdef1345388767e81a05a154dac22040ad5283,DeleteRowsSplitIT,2,2,0,true,false,false,true,false,false
accumulo,cfbdef1345388767e81a05a154dac22040ad5283,Initialize,6,6,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,RunTests,1,1,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,Initialize,1,1,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,DefaultConfiguration,2,2,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,9b20a9d4062f9ac0d34ce4b2acd7b9b72524a84f,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,05e572b92ddbf9e29655a6f71ddc8456d338ac57,Initialize,4,4,0,true,false,false,true,false,false
accumulo,05e572b92ddbf9e29655a6f71ddc8456d338ac57,Initialize,4,4,0,true,false,false,true,false,false
accumulo,f74681b37e5ed6fcb8466b2c1ccd5d9b8c266ddf,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,efc75d1c5bc9563b4fc7598ca30a137d713a83e9,Initialize,1,1,0,true,false,false,true,false,false
accumulo,5f21edfc141ff9ddc90edd4299882ee10e491f53,SimpleProxyIT,1,1,0,true,false,false,true,false,false
accumulo,8bea7aba937d35f03185321869062ade57f83165,Initialize,0,0,0,true,true,true,true,true,true
accumulo,d8a4def0d45c73602a4bd3437c49c1a99c29817c,TeraSortIngest,0,0,0,true,true,true,true,true,true
accumulo,d8a4def0d45c73602a4bd3437c49c1a99c29817c,Initialize,0,0,0,true,false,false,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,MasterClientService,1,1,0,false,false,false,true,false,false
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,MasterClientService,1,1,0,false,false,false,true,false,false
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,ThriftTest,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,ThriftTest,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,FateService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,FateService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,ClientService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,ClientService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,SpanReceiver,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,SpanReceiver,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,TMutation,1,1,0,true,false,false,true,false,false
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,GCMonitorService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,GCMonitorService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,TestService,0,0,0,true,true,true,true,true,true
accumulo,91186bf2779185a679ed1e7a7ce0680d0e4cb9e6,TestService,0,0,0,true,true,true,true,true,true
accumulo,10500f6da1f086cb6c29407d4e354bd2ed70852d,RunTests,1,1,0,true,false,false,true,false,false
accumulo,e7c64d477c56e59ecc3431aea7b27dfff750053d,RunTests,1,1,0,true,false,false,true,false,false
accumulo,67670cdda638a55a92e48f05d51c1922d4518674,GrantCommand,1,1,0,true,false,false,true,false,false
